RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles
68 , 7 , fluid , 2 , 530.75 , 57.2888919197 , 300 , 1 , 500 , 0.0 , 0.0 , 0.943435815539 , 160 , 10 , 0.075 , 5 , 5 , 1 , 4449.5 , 0 , 19.3466263217 , 57.45 , 268.011682691 , 0.0 , 0.0 , 1.0 , 12.5 , 0.0844 , 0.124308607206 , 0.755232059652 , 0.00710133134509 , 4433.5 , 3.06742740685 , 0.367654258259 , 0.00389967789409 , 4.0 , 451.0
69 , 7 , fluid , 2 , 319.0 , 28.2700912272 , 300 , 1 , 500 , 0.0 , 0.0 , 0.943435815539 , 160 , 10 , 0.05 , 5 , 5 , 1 , 2747.0 , 0 , 36.9601935761 , 86.0 , 461.084278331 , 0.0 , 0.0 , 1.0 , 8.75 , 0.124075 , 0.105164683831 , 0.693272790157 , 0.0108645417363 , 2732.5 , 2.38052868668 , 0.273210645511 , 0.00514856710682 , 3.75 , 549.75
70 , 7 , fluid , 2 , 389.0 , 20.1118575595 , 300 , 1 , 500 , 0.0 , 0.0 , 0.943435815539 , 160 , 10 , 0.025 , 5 , 5 , 1 , 5048.75 , 0 , 12.1365108657 , 171.425 , 879.91313439 , 0.0 , 0.0 , 1.0 , 5.0 , 0.252775 , 0.057931629375 , 0.797255504217 , 0.00212278141623 , 5043.5 , 1.33252369782 , 0.494494644295 , 0.00337302615567 , 4.25 , 116.75
71 , 7 , fluid , 2 , 133.25 , 12.8983915086 , 300 , 1 , 500 , 0.0 , 0.0 , 0.943435815539 , 160 , 5 , 0.01 , 5 , 5 , 1 , 1276.0 , 0 , 22.6162646119 , 428.55 , 1701.60344774 , 0.0 , 0.0 , 1.0 , 3.5 , 0.32265 , 0.0654200281462 , 0.702267053293 , 0.00732333748619 , 1270.75 , 0.840422548592 , 0.274972283737 , 0.00640206011568 , 4.0 , 20.5
72 , 8 , fluid , 2 , 0.0 , 0.0 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 50 , 1.0 , 5 , 8 , 1 , 0.0 , 0 , 3.6963372212 , 5.0 , 4.48863636364 , 129.5 , 2.07356905196 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 1513.0
73 , 8 , fluid , 2 , 0.0 , 0.0 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 40 , 0.75 , 5 , 8 , 1 , 0.0 , 0 , 4.75664697194 , 6.0 , 6.01183431953 , 128.775 , 2.0785226731 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 1463.0
74 , 8 , fluid , 2 , 0.0 , 0.0 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 40 , 0.5 , 5 , 8 , 1 , 0.0 , 0 , 6.83475378788 , 9.0 , 10.186746988 , 124.0 , 2.07733873272 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 1418.0
75 , 8 , fluid , 2 , 0.5 , 0.0252120239051 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 20 , 0.25 , 5 , 8 , 1 , 1.5 , 0 , 13.4366214632 , 18.0 , 28.7657700929 , 119.5875 , 2.07831381419 , 8.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 3.0 , 0.0 , 0.365394739494 , 0.0055428932204 , 3.5 , 1367.0
76 , 8 , fluid , 2 , 464.75 , 65.475871401 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 20 , 0.1 , 5 , 8 , 1 , 2613.75 , 0 , 20.2518687695 , 43.0 , 330.720550518 , 70.05625 , 2.07413029935 , 8.0 , 12.75 , 0.083825 , 0.145852419335 , 0.717181750081 , 0.0157144014948 , 2593.5 , 3.10383456702 , 0.857737937255 , 0.0122956820193 , 5.0 , 779.25
77 , 8 , fluid , 2 , 462.5 , 55.9109459144 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 10 , 0.075 , 5 , 8 , 1 , 3811.25 , 0 , 28.6514823415 , 57.5 , 299.906744983 , 73.34375 , 2.0742256902 , 8.0 , 8.75 , 0.116975 , 0.0959193204517 , 0.675336734029 , 0.00612447427978 , 3800.0 , 2.41441188046 , 0.357635960163 , 0.00295058975172 , 3.25 , 855.5
78 , 8 , fluid , 2 , 392.0 , 39.5855210383 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 10 , 0.05 , 5 , 8 , 1 , 2581.0 , 0 , 18.269039739 , 86.0 , 594.703487731 , 33.13125 , 2.06194746627 , 8.0 , 11.0 , 0.104525 , 0.1281611635 , 0.687078853786 , 0.018395014973 , 2559.0 , 2.76841968147 , 0.724779422417 , 0.013211438441 , 4.25 , 377.25
79 , 8 , fluid , 2 , 0.0 , 0.0 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 10 , 0.025 , 5 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 2.125 , 1.97984489019 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 28.0
80 , 8 , fluid , 2 , 0.0 , 0.0 , 400 , 8 , 8000 , 0.0 , 0.0 , 0.997719506242 , 20 , 5 , 0.01 , 5 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 1.225 , 1.54659868605 , 5.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 11.0
81 , 9 , fluid , 2 , 0.0 , 0.0 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 50 , 1.0 , 7 , 6 , 1 , 0.0 , 0 , 5.04501250347 , 7.0 , 5.69592476489 , 0.0 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1001.0
82 , 9 , fluid , 2 , 0.0 , 0.0 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 40 , 0.75 , 7 , 6 , 1 , 0.0 , 0 , 6.56012332991 , 9.0 , 8.07608695652 , 0.0 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1004.0
83 , 9 , fluid , 2 , 0.0 , 0.0 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 40 , 0.5 , 7 , 6 , 1 , 0.0 , 0 , 9.39512471655 , 13.0 , 11.4383561644 , 0.0 , 0.0 , 1.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 10.0 , 993.0
84 , 9 , fluid , 2 , 163.75 , 34.9280922765 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 20 , 0.25 , 7 , 6 , 1 , 580.0 , 0 , 17.8082678283 , 25.0 , 83.0219766638 , 0.0 , 0.0 , 1.0 , 6.25 , 0.375275 , 0.116883075142 , 0.663174904943 , 0.423253451621 , 331.25 , 0.876555897847 , 0.564676792861 , 0.00834461351494 , 8.0 , 872.5
85 , 9 , fluid , 2 , 281.5 , 45.578282538 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 20 , 0.1 , 7 , 6 , 1 , 1427.0 , 0 , 30.326546102 , 61.0 , 375.02188358 , 0.0 , 0.0 , 1.0 , 8.75 , 0.15275 , 0.104393305651 , 0.611389176204 , 0.21258821682 , 1201.5 , 2.14891749588 , 0.822881968096 , 0.0151008033201 , 7.25 , 597.5
86 , 9 , fluid , 2 , 83.25 , 10.9513149656 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 10 , 0.075 , 7 , 6 , 1 , 688.5 , 0 , 55.3482960978 , 81.375 , 239.305993571 , 0.0 , 0.0 , 1.0 , 2.75 , 0.511775 , 0.320163348137 , 0.911562905833 , 0.0407395817706 , 668.0 , 0.573740219048 , 0.275419598587 , 0.00498412704212 , 8.0 , 844.25
87 , 9 , fluid , 2 , 281.0 , 23.0773335011 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 10 , 0.05 , 7 , 6 , 1 , 3086.5 , 0 , 55.5789869256 , 121.725 , 559.111885422 , 0.0 , 0.0 , 1.0 , 4.0 , 0.45285 , 0.29976770555 , 0.728102686562 , 0.00285482275653 , 3082.25 , 0.95752295423 , 0.2160197155 , 0.00222719892754 , 4.5 , 604.25
88 , 9 , fluid , 2 , 124.75 , 10.1096376686 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 10 , 0.025 , 7 , 6 , 1 , 1037.5 , 0 , 32.0526959993 , 243.1 , 1235.0580655 , 0.0 , 0.0 , 1.0 , 4.5 , 0.3087 , 0.0887937630782 , 0.834116620777 , 0.10538292843 , 967.75 , 1.15506166728 , 0.546148797223 , 0.0112544468908 , 5.5 , 149.25
89 , 9 , fluid , 2 , 111.25 , 7.58006767233 , 200 , 1 , 2000 , 0.0 , 0.0 , 0.991715527301 , 40 , 5 , 0.01 , 7 , 6 , 1 , 1171.75 , 0 , 36.9327434996 , 606.45 , 1544.72300507 , 0.0 , 0.0 , 1.0 , 2.75 , 0.397425 , 0.063561554363 , 0.646762465713 , 0.00397341931466 , 1169.5 , 0.465451829891 , 0.433434155871 , 0.00445140273819 , 8.0 , 64.5
90 , 10 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 50 , 1.0 , 8 , 6 , 1 , 0.0 , 0 , 5.75924698396 , 7.0 , 7.23700623701 , 280.229166667 , 2.76648970605 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1757.0
91 , 10 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 40 , 0.75 , 8 , 6 , 1 , 0.0 , 0 , 7.47286652079 , 10.0 , 9.84287925697 , 266.0 , 2.76865309726 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0 , 1691.0
92 , 10 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 40 , 0.5 , 8 , 6 , 1 , 0.0 , 0 , 10.7818071313 , 14.0 , 15.716208309 , 271.729166667 , 2.76951636032 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 1718.0
93 , 10 , fluid , 2 , 2.0 , 0.144667596791 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 20 , 0.25 , 8 , 6 , 1 , 4.5 , 0 , 20.0478465578 , 28.0 , 49.9782339571 , 262.09375 , 2.76812060354 , 16.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 9.0 , 0.0 , 0.473296368519 , 0.00786000255334 , 6.5 , 1669.0
94 , 10 , fluid , 2 , 456.5 , 59.4815456641 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 20 , 0.1 , 8 , 6 , 1 , 3251.0 , 0 , 40.3870184079 , 70.0 , 422.084471548 , 193.927083333 , 2.76733220651 , 16.0 , 9.5 , 0.123575 , 0.0958047984114 , 0.843876407483 , 0.111823302438 , 3068.0 , 2.44390119809 , 0.5581750108 , 0.00372087696304 , 8.25 , 1219.25
95 , 10 , fluid , 2 , 375.0 , 47.9572349817 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 10 , 0.075 , 8 , 6 , 1 , 2547.5 , 0 , 44.6101335241 , 93.275 , 347.967653062 , 173.151041667 , 2.76515709185 , 16.0 , 13.25 , 0.123225 , 0.121466407832 , 0.665735069209 , 0.195138245286 , 2254.5 , 3.00766051504 , 0.760548905734 , 0.00924160576427 , 6.75 , 1106.5
96 , 10 , fluid , 2 , 545.0 , 52.5476896152 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 10 , 0.05 , 8 , 6 , 1 , 6013.25 , 0 , 72.0804627494 , 139.65 , 652.12361974 , 188.28125 , 2.76670360538 , 16.0 , 9.25 , 0.1156 , 0.0912952419994 , 0.603685887625 , 0.00518734067509 , 5999.75 , 2.48590754761 , 0.27563223598 , 0.00151090385256 , 6.75 , 1204.75
97 , 10 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 10 , 0.025 , 8 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 1.85416666667 , 2.15006022448 , 10.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 17.0
98 , 10 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 8000 , 0.0 , 0.0 , 0.973735844798 , 80 , 5 , 0.01 , 8 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 0.5 , 1.33217904021 , 4.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 5.0
99 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 50 , 1.0 , 7 , 8 , 1 , 0.0 , 0 , 4.96304909561 , 7.0 , 5.60544217687 , 206.75 , 2.76854688603 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1530.0
100 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 40 , 0.75 , 7 , 8 , 1 , 0.0 , 0 , 6.49974372117 , 9.0 , 8.49402390438 , 206.982142857 , 2.76896796882 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1524.0
101 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 40 , 0.5 , 7 , 8 , 1 , 0.0 , 0 , 9.40555796787 , 13.0 , 12.5846994536 , 200.357142857 , 2.76368471969 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 1464.0
102 , 11 , fluid , 2 , 2.0 , 0.351373192335 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 20 , 0.25 , 7 , 8 , 1 , 9.0 , 0 , 17.9561303832 , 25.0 , 48.6475064872 , 192.9375 , 2.76692071248 , 16.0 , 0.5 , 1.0 , 1.0 , 0.0 , 0.0 , 18.0 , 0.0 , 0.438896721369 , 0.00162846057849 , 5.5 , 1418.0
103 , 11 , fluid , 2 , 329.5 , 54.179032701 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 20 , 0.1 , 7 , 8 , 1 , 2004.0 , 0 , 33.0078343308 , 61.0 , 315.337698032 , 135.892857143 , 2.7645765369 , 16.0 , 8.25 , 0.148225 , 0.0963284887696 , 0.715860396785 , 0.112228410756 , 1853.5 , 2.14965345767 , 0.821591542755 , 0.0102405336487 , 7.5 , 1001.5
104 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 10 , 0.075 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 5.80357142857 , 2.60370174579 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 44.0
105 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 10 , 0.05 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 4.5 , 2.56960488936 , 15.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 35.0
106 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 10 , 0.025 , 7 , 8 , 1 , 0.0 , 0 , nan , nan , nan , 2.44642857143 , 1.9850531879 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 18.0
107 , 11 , fluid , 2 , 0.0 , 0.0 , 300 , 16 , 500 , 0.0 , 0.0 , 0.913394722328 , 20 , 5 , 0.01 , 7 , 8 , 1 , 0.0 , 0 , 36.1037735849 , nan , 129.335319697 , 80.9821428571 , 2.76004607694 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 626.0
108 , 12 , fluid , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 50 , 1.0 , 10 , 5 , 1 , 0.0 , 0 , 6.96030977735 , 9.0 , 8.61129106895 , 50.46 , 2.07491954921 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 734.0
109 , 12 , fluid , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 40 , 0.75 , 10 , 5 , 1 , 0.0 , 0 , 9.08927464352 , 12.0 , 11.7059248555 , 49.66 , 2.0753799032 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 705.0
110 , 12 , fluid , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 40 , 0.5 , 10 , 5 , 1 , 0.0 , 0 , 12.314325452 , 18.0 , 19.1737005775 , 50.44 , 2.07402812573 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 10.0 , 694.0
111 , 12 , fluid , 2 , 0.0 , 0.0 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 20 , 0.25 , 10 , 5 , 1 , 0.0 , 0 , 19.2895970009 , 35.75 , 32.2143559489 , 49.1 , 2.07167958261 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 11.0 , 691.0
112 , 12 , fluid , 2 , 149.75 , 18.1564246801 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 20 , 0.1 , 10 , 5 , 1 , 885.25 , 0 , 51.6762270778 , 88.0 , 411.982576962 , 36.64 , 2.07391055385 , 8.0 , 5.25 , 0.22315 , 0.098797722004 , 0.757804180877 , 0.018307372217 , 877.25 , 1.47950381695 , 0.501941176764 , 0.00843869204202 , 7.0 , 530.5
113 , 12 , fluid , 2 , 141.75 , 20.4132439606 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 10 , 0.075 , 10 , 5 , 1 , 795.5 , 0 , 68.2040982883 , 117.375 , 398.858561901 , 37.025 , 2.07318056384 , 8.0 , 5.25 , 0.2415 , 0.101410889691 , 0.704772378929 , 0.0391795606309 , 779.75 , 1.42954158905 , 0.56768631899 , 0.013834626808 , 9.0 , 530.0
114 , 12 , fluid , 2 , 209.25 , 15.4524797304 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 10 , 0.05 , 10 , 5 , 1 , 2081.25 , 0 , 96.8503946147 , 175.45 , 565.907821607 , 37.65 , 2.07549038732 , 8.0 , 4.25 , 0.29575 , 0.0621263539267 , 0.802540036169 , 0.00957284182039 , 2070.0 , 1.06190594585 , 0.247466913464 , 0.00240946607407 , 6.75 , 532.25
115 , 12 , fluid , 2 , 37.25 , 3.54268655936 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 10 , 0.025 , 10 , 5 , 1 , 319.75 , 0 , 105.037330489 , 350.725 , 1056.68291593 , 15.565 , 2.06389802789 , 8.0 , 2.75 , 0.534225 , 0.332060671108 , 1.66923652991 , 0.1097137071 , 286.75 , 0.563561351932 , 0.855520617175 , 0.0109012612781 , 8.0 , 223.5
116 , 12 , fluid , 2 , 58.75 , 3.25582866806 , 100 , 8 , 2000 , 0.0 , 0.0 , 0.932591977615 , 160 , 5 , 0.01 , 10 , 5 , 1 , 630.75 , 0 , 74.8386854906 , 875.1 , 1429.66789168 , 7.73 , 2.0315472743 , 8.0 , 1.25 , 0.875275 , 0.763710568342 , 1.57315070878 , 0.000552485511786 , 630.5 , 0.0 , 0.47591662091 , 0.00419445569413 , 9.0 , 104.75
117 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 50 , 1.0 , 10 , 10 , 1 , 0.0 , 0 , 6.97156925032 , 9.0 , 9.40178571429 , 218.74 , 2.76881861804 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 2904.0
118 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 40 , 0.75 , 10 , 10 , 1 , 0.0 , 0 , 9.05929648241 , 12.0 , 11.9701492537 , 209.74 , 2.7704604763 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 11.0 , 2815.0
119 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 40 , 0.5 , 10 , 10 , 1 , 0.0 , 0 , 13.5513767629 , 18.0 , 18.4584 , 211.97 , 2.76917154592 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 2775.0
120 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 20 , 0.25 , 10 , 10 , 1 , 0.0 , 0 , 25.4523253345 , 35.4615384615 , 41.2546558288 , 203.46 , 2.77036365881 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 2733.0
121 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 20 , 0.1 , 10 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 5.71 , 2.64683179097 , 15.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 72.0
122 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 10 , 0.075 , 10 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 4.42 , 2.69160837347 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 62.0
123 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 10 , 0.05 , 10 , 10 , 1 , 0.0 , 0 , 75.7239130435 , nan , 84.746382449 , 182.72 , 2.76946324659 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 2440.0
124 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 10 , 0.025 , 10 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 1.94 , 2.60156830317 , 15.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 25.0
125 , 13 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 8000 , 0.0 , 0.0 , 0.902974262265 , 10 , 5 , 0.01 , 10 , 10 , 1 , 0.0 , 0 , nan , nan , nan , 0.28 , 1.79175946923 , 6.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 6.0
126 , 14 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 50 , 1.0 , 6 , 9 , 1 , 0.0 , 0 , 4.34236850597 , 6.0 , 5.22304832714 , 250.444444444 , 2.76982433741 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 1802.0
127 , 14 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 40 , 0.75 , 6 , 9 , 1 , 0.0 , 0 , 5.70392478735 , 7.0 , 7.73333333333 , 245.833333333 , 2.76900088537 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 1750.0
128 , 14 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 40 , 0.5 , 6 , 9 , 1 , 0.0 , 0 , 8.21884894766 , 11.0 , 11.85 , 238.277777778 , 2.76928647483 , 16.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 1713.0
129 , 14 , fluid , 2 , 117.333333333 , 25.9750413971 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 20 , 0.25 , 6 , 9 , 1 , 455.0 , 0 , 15.7203286652 , 21.0 , 76.0302797041 , 227.716049383 , 2.76812601898 , 16.0 , 5.33333333333 , 0.15175 , 0.145128627772 , 1.63897763578 , 0.043276209648 , 666.5 , 2.17277483039 , 0.463424037257 , 0.00387383071765 , 5.0 , 1645.0
130 , 14 , fluid , 2 , 383.25 , 65.8437292797 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 20 , 0.1 , 6 , 9 , 1 , 2001.5 , 0 , 28.7342542985 , 52.0 , 402.856450676 , 158.958333333 , 2.76425130659 , 16.0 , 12.5 , 0.102275 , 0.124532344076 , 0.594363680645 , 0.138658096649 , 1836.5 , 2.9657385858 , 0.810239277408 , 0.0137704262216 , 6.75 , 1139.0
131 , 14 , fluid , 2 , 487.75 , 61.8207685993 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 10 , 0.075 , 6 , 9 , 1 , 3736.5 , 0 , 38.5574531871 , 69.45 , 311.495952022 , 168.708333333 , 2.7678123639 , 16.0 , 10.75 , 0.094775 , 0.114641945285 , 0.845859418225 , 0.00754317095022 , 3722.5 , 2.79551959723 , 0.352172152627 , 0.00273219471991 , 5.5 , 1226.0
132 , 14 , fluid , 2 , 608.25 , 49.3015184308 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 10 , 0.05 , 6 , 9 , 1 , 5700.25 , 0 , 54.4086070719 , 103.85 , 465.545063671 , 156.527777778 , 2.76522209269 , 16.0 , 10.75 , 0.101075 , 0.100709018919 , 0.92147681453 , 0.00999532045617 , 5675.75 , 2.75699115566 , 0.180664509114 , 0.00386640379615 , 6.25 , 1125.25
133 , 14 , fluid , 2 , 312.0 , 25.7351702066 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 10 , 0.025 , 6 , 9 , 1 , 2692.75 , 0 , 40.1309274865 , 207.2 , 1422.29539281 , 59.8657407407 , 2.73349840208 , 16.0 , 7.25 , 0.148625 , 0.0844872688746 , 0.740262601938 , 0.0533253509487 , 2638.5 , 2.08589005096 , 0.414786642858 , 0.00848138258957 , 5.0 , 426.25
134 , 14 , fluid , 2 , 0.0 , 0.0 , 400 , 16 , 1000 , 0.0 , 0.0 , 0.965082829232 , 40 , 5 , 0.01 , 6 , 9 , 1 , 0.0 , 0 , nan , nan , nan , 1.55555555556 , 2.02532622077 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 10.0
135 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 50 , 1.0 , 6 , 6 , 1 , 0.0 , 0 , 4.28057302586 , 6.0 , 5.45652173913 , 128.611111111 , 2.07710214007 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 6.0 , 1338.0
