RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barrier.width, barrier.height, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, species.turnover, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal, amplitude, flux, frequency, phase, disturbance
323, 19, 'fluid', 2, 0.5, 0.0063147048862629285, 0.0071033907294444365, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 1.0, 12, 5, 10, 4.5, 1, 6.1838522277689929, 5.3687500000000004, 7.9106432360742707, 24.983333333333334, 3.230983989527402, 33.0, 2.0, 0.88075000000000003, 0.89364400941487043, 0.29999999999999999, 0.42749999999999999, 3.0, 0.0, 6.0, 1499.0, 'yes', 0.5, 0.27432328439403963, 0.0012438989712403143, 0.50704627475155828, 0.5083436240067648, 0.51382384000602765, 0.16010925375976343, 0.2, 'yes', 0.08, 10, 0.01
324, 19, 'fluid', 2, 1.0, 0.0073859043960628479, 0.010975070869143289, 0.0050829547031246425, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.90000000000000002, 12, 5, 10, 7.5, 1, 6.7697798284376871, 6.4382716049382713, 7.7423691860465116, 24.133333333333333, 3.2861366232866107, 33.0, 2.5, 0.97484999999999999, 0.98179114072639473, 0.25, 0.57302295918367352, 3.5, -0.35355339059327323, 5.0, 1448.0, 'yes', 0.19999999999999996, 0.27360456566116292, 0.0012500716554836649, 0.50715701518413225, 0.50826533869214785, 0.51371738797080768, 0.1595206264950384, 0.2, 'yes', 0.08, 10, 0.01
325, 19, 'fluid', 2, 0.5, 0.0056307825970800252, 0.0078024846140046789, 0.0036867586634068417, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.80000000000000004, 12, 5, 10, 6.5, 1, 7.6253142100498579, 7.7192460317460316, 7.6131949986698588, 23.933333333333334, 3.2536869636027532, 33.0, 2.5, 0.875, 0.92915878409996244, 0.21428571428571427, 0.33333333333333337, 5.0, 0.57735026918962573, 8.5, 1436.0, 'yes', 0.60000000000000009, 0.27287669897741773, 0.0012528984001863499, 0.5075740232810495, 0.50804373626292854, 0.51379966426182977, 0.15893986678773342, 0.2, 'yes', 0.08, 10, 0.01
326, 19, 'fluid', 2, 0.5, 0.012447085027596339, 0.0054095567665277677, 0.0034627889743789192, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.69999999999999996, 12, 5, 10, 4.5, 1, 8.0781945557530079, 9.9333333333333336, nan, 24.891666666666666, 3.2510850213494429, 33.0, 2.0, 0.91025, 0.89089878638287934, 0.0625, 0.296875, 2.5, -0.19090088708030295, 5.5, 1493.5, 'yes', 0.5, 0.2721616635172841, 0.001255906429785439, 0.5072767166475588, 0.5073801721349338, 0.51404198791419276, 0.15835931413992838, 0.2, 'yes', 0.08, 10, 0.01
327, 19, 'fluid', 2, 1.5, 0.0043084950145598211, 0.0058170523847271283, 0.0095028065255760019, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.59999999999999998, 12, 5, 10, 7.0, 1, 9.3691182285488335, 8.6500000000000004, 11.396616541353383, 23.5, 3.2783120636101959, 33.0, 2.0, 0.88075000000000003, 0.89364400941487043, 0.14999999999999999, 0.42749999999999999, 4.5, 0.0, 5.5, 1410.0, 'yes', 0.5, 0.27143022676347939, 0.0012604113647532039, 0.50763114859374325, 0.50715537707833902, 0.51381450404783624, 0.1577833847578565, 0.2, 'yes', 0.08, 10, 0.01
328, 19, 'fluid', 2, 2.0, 0.01883311879003019, 0.011511487232200246, 0.017625962178402954, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.5, 12, 5, 10, 10.5, 1, 11.547261115307045, 11.949999999999999, 10.610423116615067, 22.774999999999999, 3.2556310177913175, 33.0, 3.5, 0.84834999999999994, 0.80077596391582717, 0.10000000000000001, 0.65666666666666673, 4.0, -0.47877458127678207, 7.0, 1366.5, 'yes', 0.14285714285714279, 0.27070032798138821, 0.0012662832920940917, 0.5075762489165957, 0.50685173531915839, 0.51369690421322822, 0.15721394379104947, 0.2, 'yes', 0.08, 10, 0.01
329, 19, 'fluid', 2, 1.0, 0.029053374625225392, 0.0088732277572749763, 0.0022765389484983301, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.40000000000000002, 12, 5, 10, 10.0, 1, 13.58765306122449, 16.625, 9.9189342403628125, 23.841666666666669, 3.2576723427188323, 33.0, 3.0, 0.84434999999999993, 0.84277701622363055, 0.13333333333333333, 0.52888888888888885, 4.5, 0.24669110010907933, 6.0, 1430.5, 'yes', 0.33333333333333326, 0.26999502988344687, 0.0012695999278052169, 0.50778814336961275, 0.50653959456141617, 0.51363754881460588, 0.15664767610779484, 0.2, 'yes', 0.08, 10, 0.01
330, 19, 'fluid', 2, 1.5, 0.023971935082513496, 0.0032806387143746174, 0.035128177323572207, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.20000000000000001, 12, 5, 10, 9.0, 1, 24.548400231890461, nan, 16.708157894736843, 21.899999999999999, 3.2362936727494929, 33.0, 4.0, 0.92520000000000002, 0.93765255920212531, 0.14999999999999999, 0.729375, 3.0, 0.0, 5.0, 1314.0, 'yes', 0.5, 0.26931258644929146, 0.0012740752735948041, 0.5078530081068634, 0.50653551435942068, 0.51361598016424093, 0.1560842908552684, 0.2, 'yes', 0.08, 10, 0.01
331, 19, 'fluid', 2, 0.0, 0.0, 0.00083362118910108862, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.10000000000000001, 12, 5, 10, 0.5, 1, 49.687621951219512, 35.5, 21.674825174825173, 22.266666666666666, 3.2487808327778489, 33.0, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1336.0, 'yes', nan, 0.26893947002775642, 0.0012760905922646574, 0.50775295139660614, 0.50626413281470617, 0.51349205015533439, 0.15580572445267296, 0.2, 'yes', 0.08, 10, 0.01
332, 19, 'fluid', 2, 0.0, 0.00046233783270165779, 0.0015856810419755396, 0.0011791648973686064, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.089999999999999997, 12, 5, 10, 3.5, 1, 48.936953252287253, nan, 23.280487804878049, 22.091666666666669, 3.2316655298295478, 33.0, 1.0, 1.0, 1.0, 0.66666666666666663, 0.0, 3.5, 0.0, 4.0, 1325.5, 'yes', 0.0, 0.26821592866916316, 0.0012799810466693257, 0.50729245131855416, 0.50662288623976937, 0.51346896374353368, 0.15525112367861207, 0.2, 'yes', 0.08, 10, 0.01
333, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.080000000000000002, 12, 5, 10, 0.0, 1, 50.153672316384181, nan, nan, 20.216666666666669, 3.2263541394805904, 33.0, 0.0, nan, nan, nan, nan, nan, nan, 4.5, 1213.0, 'yes', nan, 0.26821592866916316, 0.0012799810466693257, 0.50729245131855416, 0.50662288623976937, 0.51346896374353368, 0.15525112367861207, 0.2, 'yes', 0.08, 10, 0.01
334, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.070000000000000007, 12, 5, 10, 0.0, 1, 50.405982021408718, nan, nan, 20.049999999999997, 3.2556457632263385, 33.0, 0.0, nan, nan, nan, nan, nan, nan, 4.0, 1203.0, 'yes', nan, 0.26821592866916316, 0.0012799810466693257, 0.50729245131855416, 0.50662288623976937, 0.51346896374353368, 0.15525112367861207, 0.2, 'yes', 0.08, 10, 0.01
335, 19, 'fluid', 2, 0.5, 0.0, 6.9388939039072284e-18, 0.0066954234476025998, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.059999999999999998, 12, 5, 10, 2.0, 1, 55.711898395721924, nan, nan, 18.31666666666667, 3.2068637805924389, 33.0, 1.0, 1.0, 1.0, 0.16666666666666666, 0.0, 2.0, 0.0, 3.0, 1099.0, 'yes', 0.0, 0.26753504769099073, 0.0012824585695915133, 0.50783788714702438, 0.50647411889336913, 0.51345677349770891, 0.15469925451330657, 0.2, 'yes', 0.08, 10, 0.01
336, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.050000000000000003, 12, 5, 10, 0.0, 1, 56.261908993956631, nan, nan, 16.666666666666664, 3.2645151420808554, 33.0, 0.0, nan, nan, nan, nan, nan, nan, 4.0, 1000.0, 'yes', nan, 0.26753504769099073, 0.0012824585695915133, 0.50783788714702438, 0.50647411889336913, 0.51345677349770891, 0.15469925451330657, 0.2, 'yes', 0.08, 10, 0.01
337, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.040000000000000001, 12, 5, 10, 0.0, 1, 54.442642405063296, nan, nan, 12.383333333333333, 3.2446317614842766, 33.0, 0.0, nan, nan, nan, nan, nan, nan, 3.5, 743.0, 'yes', nan, 0.26753504769099073, 0.0012824585695915133, 0.50783788714702438, 0.50647411889336913, 0.51345677349770891, 0.15469925451330657, 0.2, 'yes', 0.08, 10, 0.01
338, 19, 'fluid', 2, 0.5, 0.0, 0.011540771632297137, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.02, 12, 5, 10, 1.0, 1, 73.375, nan, nan, 7.2249999999999996, 3.2251837214336363, 33.0, 0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 4.0, 433.5, 'yes', 1.0, 0.26722613091153202, 0.0012852435912261296, 0.50784036591969606, 0.5064963054128333, 0.51343167454771854, 0.15442380160808061, 0.2, 'yes', 0.08, 10, 0.01
339, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.01, 12, 5, 10, 0.0, 1, nan, nan, nan, 3.7833333333333332, 3.0710564697903777, 33.0, 0.0, nan, nan, nan, nan, nan, nan, 2.0, 227.0, 'yes', nan, 0.26722613091153202, 0.0012852435912261296, 0.50784036591969606, 0.5064963054128333, 0.51343167454771854, 0.15442380160808061, 0.2, 'yes', 0.08, 10, 0.01
340, 19, 'fluid', 2, 1.0, 0.049251896344569307, 0.00098034723444440086, 0.0011476410857004654, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.0074999999999999997, 12, 5, 10, 6.0, 1, nan, nan, 20.658536585365852, 3.1749999999999998, 3.1144742763929552, 31.0, 1.0, 1.0, 1.0, 1.0, 0.0, 6.0, 0.0, 1.0, 190.5, 'yes', 0.0, 0.26658227459986605, 0.0012865655163715982, 0.5077450000353565, 0.50643862165579867, 0.51361374888986544, 0.15387997938049586, 0.2, 'yes', 0.08, 10, 0.01
341, 19, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 450, 14, 3, 16, 15000, 0.08, 0.005, 0.01, 0.0, 0.0, 0.9902741270122797, 500, 0.0050000000000000001, 12, 5, 10, 0.0, 1, nan, nan, nan, 1.9333333333333333, 3.0721655201688058, 31.5, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 116.0, 'yes', nan, 0.26658227459986605, 0.0012865655163715982, 0.5077450000353565, 0.50643862165579867, 0.51361374888986544, 0.15387997938049586, 0.2, 'yes', 0.08, 10, 0.01
342, 20, 'fluid', 2, 0.5, 0.027921576013352656, 0.016290165479938779, 0.02613912755177894, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 1.0, 18, 7, 10, 19.5, 1, 9.1701343175830292, 9.28125, 9.852773650321943, 11.293650793650794, 2.668332986867668, 18.0, 5.5, 0.81590000000000007, 0.78179827556266113, 0.10416666666666667, 0.77534722222222219, 6.0, 0.0, 10.0, 1423.0, 'yes', 0.090909090909090828, 0.26591882654693749, 0.0012873836274467781, 0.50761059832165711, 0.50661449583725582, 0.51358263303852392, 0.1534193930519466, 0.3, 'no', 0.04, 2, 0.04
343, 20, 'fluid', 2, 2.5, 0.01230964461456574, 0.0099125058656980292, 0.01555770754854402, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.90000000000000002, 18, 7, 10, 9.0, 1, 10.079770236084125, 9.8000000000000007, 9.8564425770308119, 10.753968253968253, 2.6629585785939289, 18.0, 5.0, 0.91169999999999995, 0.92366704723851167, 0.10000000000000001, 0.78062500000000001, 2.5, -0.20412414523193179, 6.5, 1355.0, 'yes', 0.39999999999999991, 0.26525948314866299, 0.0012877214540445746, 0.50738829526351448, 0.50669523906011205, 0.5136192808619171, 0.15293454800204459, 0.3, 'no', 0.04, 2, 0.04
344, 20, 'fluid', 2, 1.5, 0.0096060976330876735, 0.029159690190036169, 0.10705945323234145, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.80000000000000004, 18, 7, 10, 13.5, 1, 11.288749369888045, 11.11038961038961, 10.705417439703155, 11.027777777777779, 2.6446201237855194, 18.0, 4.5, 0.72544999999999993, 0.67457072451266686, 0.13333333333333333, 0.6511111111111112, 6.5, 0.3247595264191645, 9.0, 1389.5, 'yes', 0.33333333333333326, 0.26474098386421557, 0.0012910557936746468, 0.50715885555586138, 0.50643074000221067, 0.51359400696209734, 0.15247693333577528, 0.3, 'no', 0.04, 2, 0.04
345, 20, 'fluid', 2, 2.0, 0.024687014740140345, 0.022349953489754548, 0.027984691933268246, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.69999999999999996, 18, 7, 10, 19.5, 1, 11.626758006277978, 12.009090909090908, 14.77229020979021, 11.269841269841269, 2.6423442770498178, 18.0, 7.5, 0.628, 0.70159226786046092, 0.26666666666666666, 0.78694444444444445, 6.5, 0.98987200633282391, 9.5, 1420.0, 'yes', 0.60000000000000009, 0.2642591368288883, 0.001296041002566424, 0.5068797702421578, 0.50663039466118576, 0.51357980283702265, 0.15205329637145712, 0.3, 'no', 0.04, 2, 0.04
346, 20, 'fluid', 2, 0.5, 0.0078379629915163451, 0.03141511851186235, 0.00020134174054353693, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.59999999999999998, 18, 7, 10, 6.5, 1, 13.492033165989518, 15.716666666666665, 16.102549889135254, 10.730158730158731, 2.6367509999481564, 18.0, 2.5, 0.64860000000000007, 0.65082453960051512, 0.41666666666666669, 0.36337868480725627, 5.0, 0.35355339059327362, 7.0, 1352.0, 'yes', 0.60000000000000009, 0.26361902387142117, 0.0012976525715950649, 0.50646518165169685, 0.50695354146484606, 0.51360551321135461, 0.15166429690317842, 0.3, 'no', 0.04, 2, 0.04
347, 20, 'fluid', 2, 0.5, 0.0097748990873144925, 0.016567636391677021, 0.027183809557433714, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.5, 18, 7, 10, 17.0, 1, 16.120596251181937, 10.449999999999999, 22.483901515151516, 10.746031746031747, 2.6674302932456202, 18.0, 7.0, 0.80715000000000003, 0.8350608867985756, 0.16666666666666666, 0.81657483930211205, 4.0, 0.28853598949223369, 6.0, 1354.0, 'yes', 0.5714285714285714, 0.26298815624206923, 0.0012973464429682374, 0.50641243235348565, 0.50695498228084546, 0.51357654647578888, 0.15120286816730386, 0.3, 'no', 0.04, 2, 0.04
348, 20, 'fluid', 2, 3.0, 0.067832402730665375, 0.056611047986367291, 0.037693799173032949, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.40000000000000002, 18, 7, 10, 64.5, 1, 16.090191063637732, 19.875, 21.311391618660341, 9.7738095238095237, 2.6482405154883546, 18.0, 18.5, 0.59384999999999999, 0.63929992168077021, 0.13750000000000001, 0.90023150486049741, 10.0, 1.0791926647696841, 6.5, 1231.5, 'yes', 0.35135135135135132, 0.26234696374106337, 0.0012980442688882239, 0.50645606001090726, 0.5069656159247643, 0.51361520538680527, 0.15077292905080719, 0.3, 'no', 0.04, 2, 0.04
349, 20, 'fluid', 2, 0.0, 0.0047334670421211866, 0.033617504761096151, 0.023016074730437319, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.20000000000000001, 18, 7, 10, 14.5, 1, 29.761066398390341, 25.875, 37.115169660678646, 9.8690476190476186, 2.654809140558724, 18.0, 4.5, 0.61355000000000004, 0.57774909651774498, 0.30769230769230771, 0.63392196745562135, 7.0, 0.39813187953387452, 11.5, 1243.5, 'yes', 0.33333333333333326, 0.26172841255221513, 0.0012973695693504796, 0.50644176853676037, 0.50722693172431277, 0.51376884961381575, 0.15031018378112404, 0.3, 'no', 0.04, 2, 0.04
350, 20, 'fluid', 2, 0.0, 0.0, 0.0, 0.00089473131777967341, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.10000000000000001, 18, 7, 10, 0.5, 1, 41.80590339892666, nan, 25.891304347826086, 7.9087301587301582, 2.6481438274311273, 18.0, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.5, 996.5, 'yes', nan, 0.2614121665981845, 0.0012974505707010026, 0.50703155020867152, 0.50698961554531941, 0.51369227497700676, 0.15014506390592808, 0.3, 'no', 0.04, 2, 0.04
351, 20, 'fluid', 2, 0.0, 0.0043951438621498973, 0.0014865548966246228, 0.014133946213114423, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.089999999999999997, 18, 7, 10, 7.0, 1, 47.818560606060608, nan, 24.350000000000001, 7.0277777777777777, 2.6563061855533849, 18.0, 3.5, 0.70540000000000003, 0.7856307755088201, 0.5, 0.58864197530864204, 4.0, 0.83232797187005569, 6.0, 885.5, 'yes', 0.14285714285714279, 0.26077233189535182, 0.0012979091592416657, 0.50700437097283035, 0.50668630528825509, 0.51356384405541744, 0.14973738976430462, 0.3, 'no', 0.04, 2, 0.04
352, 20, 'fluid', 2, 0.5, 0.00034233411960269203, 0.0, 0.0048559703933615805, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.080000000000000002, 18, 7, 10, 2.0, 1, 47.517706302794025, nan, 24.199771689497716, 7.0793650793650791, 2.6415685314174358, 18.0, 1.5, 0.94999999999999996, 0.96194905467268654, 1.0, 0.22222222222222221, 1.5, 0.0, 5.5, 892.0, 'yes', 0.33333333333333326, 0.26017042342012514, 0.0012980171432577263, 0.50613126240908912, 0.50670769401911686, 0.51357362403692375, 0.14933960553713502, 0.3, 'no', 0.04, 2, 0.04
353, 20, 'fluid', 2, 0.0, 0.0078246500249650255, 0.0010591684853137329, 0.0095621412155927343, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.070000000000000007, 18, 7, 10, 2.5, 1, 60.022727272727266, nan, 32.905263157894737, 7.2936507936507944, 2.6642706374410734, 18.0, 1.5, 1.0, 1.0, 0.125, 0.25, 1.5, 0.0, 5.0, 919.0, 'yes', 0.33333333333333326, 0.25957481296977114, 0.0012978362089144664, 0.50586791492422445, 0.50722171081564249, 0.51372239555891341, 0.1488885827266736, 0.3, 'no', 0.04, 2, 0.04
354, 20, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.059999999999999998, 18, 7, 10, 0.0, 1, 57.350802139037427, nan, nan, 6.9523809523809526, 2.6411258745841568, 18.0, 0.0, nan, nan, nan, nan, nan, nan, 9.0, 876.0, 'yes', nan, 0.25957481296977114, 0.0012978362089144664, 0.50586791492422445, 0.50722171081564249, 0.51372239555891341, 0.1488885827266736, 0.3, 'no', 0.04, 2, 0.04
355, 20, 'fluid', 2, 0.5, 0.0033686397935758922, 0.0027305962114394511, 0.0074097302689227346, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.050000000000000003, 18, 7, 10, 5.0, 1, 63.471153846153847, nan, 24.715277777777779, 5.6825396825396819, 2.6326033700687108, 18.0, 2.5, 0.94369999999999998, 0.95306782761544051, 0.20000000000000001, 0.56000000000000005, 2.5, -0.35355339059327401, 5.5, 716.0, 'yes', 0.19999999999999996, 0.25897992682060816, 0.0012981426361200026, 0.50560120641955753, 0.5074089351284744, 0.51376114848194832, 0.14849393253045828, 0.3, 'no', 0.04, 2, 0.04
356, 20, 'fluid', 2, 0.0, 0.0047199471190741416, 0.0, 0.0, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.040000000000000001, 18, 7, 10, 0.5, 1, 66.21875, nan, nan, 4.7857142857142856, 2.6304398795273567, 18.0, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 603.0, 'yes', 1.0, 0.25864064676986886, 0.0012978084337765673, 0.50587998500051867, 0.5074507355745953, 0.51384878004606804, 0.14832212147576646, 0.3, 'no', 0.04, 2, 0.04
357, 20, 'fluid', 2, 0.0, 0.0, 0.0021339303237492835, 0.00082138343098570044, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.02, 18, 7, 10, 1.5, 1, 91.0, nan, nan, 2.7380952380952381, 2.6139346627284157, 18.0, 0.5, 1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.5, 345.0, 'yes', 1.0, 0.25834473991901113, 0.0012987310588358624, 0.505941234673705, 0.50733254175697395, 0.51397121314287442, 0.14814123718932853, 0.3, 'no', 0.04, 2, 0.04
358, 20, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.01, 18, 7, 10, 0.0, 1, nan, nan, nan, 1.2658730158730158, 2.5922379673196354, 18.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 159.5, 'yes', nan, 0.25834473991901113, 0.0012987310588358624, 0.505941234673705, 0.50733254175697395, 0.51397121314287442, 0.14814123718932853, 0.3, 'no', 0.04, 2, 0.04
359, 20, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.0074999999999999997, 18, 7, 10, 0.0, 1, nan, nan, nan, 0.98015873015873012, 2.6700546798945721, 17.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 123.5, 'yes', nan, 0.25834473991901113, 0.0012987310588358624, 0.505941234673705, 0.50733254175697395, 0.51397121314287442, 0.14814123718932853, 0.3, 'no', 0.04, 2, 0.04
360, 20, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 300, 3, 3, 12, 10000, 0.08, 0.002, 0.06, 0.0, 0.0, 0.9901607317631569, 300, 0.0050000000000000001, 18, 7, 10, 0.0, 1, nan, nan, nan, 0.58333333333333326, 2.5147004848866947, 16.5, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 73.5, 'yes', nan, 0.25834473991901113, 0.0012987310588358624, 0.505941234673705, 0.50733254175697395, 0.51397121314287442, 0.14814123718932853, 0.3, 'no', 0.04, 2, 0.04
361, 21, 'random_walk', 2, 1.0, 0.0084050015860376304, 0.07058176102979663, 0.10220645107318388, 450, 6, 12, 6, 1000, 0.6, 0.004, 0.02, 0.0, 0.0, 0.9914990654212978, 900, 1.0, 10, 6, 10, 6.0, 1, 0.039876989985449855, 3.0687500000000001, 3.6086313001480099, 2.8166666666666669, 3.0474030719498217, 24.0, 3.5, 0.91664999999999996, 0.94029864173529476, 0.75, 0.40000000000000002, 2.5, 0.3130495168499704, 4.0, 169.0, 'yes', 1.0, 0.25900111287785449, 0.0013041576960562899, 0.5057822442021096, 0.50733893941582309, 0.51403766470101064, 0.1476589431645158, 0.4, 'yes', 0.01, 5, 0.04
362, 21, 'random_walk', 2, 0.0, 0.027996352488682319, 0.00071514041469626644, 0.040777523544430039, 450, 6, 12, 6, 1000, 0.6, 0.004, 0.02, 0.0, 0.0, 0.9914990654212978, 900, 0.90000000000000002, 10, 6, 10, 3.5, 1, 0.087267381570928337, 4.9812500000000002, 3.0315826330532212, 2.1833333333333336, 3.0437857454064376, 24.0, 2.0, 0.85000000000000009, 0.86866839670667806, 0.25, 0.40972222222222221, 2.5, 0.0, 6.0, 131.0, 'yes', 0.5, 0.25931548564013507, 0.0013099738303248886, 0.5059191533202313, 0.50731763295849952, 0.51447781518524516, 0.14718144303691186, 0.4, 'yes', 0.01, 5, 0.04
363, 21, 'random_walk', 2, 0.5, 0.01904585526535757, 0.01443253546053902, 0.037930689980741589, 450, 6, 12, 6, 1000, 0.6, 0.004, 0.02, 0.0, 0.0, 0.9914990654212978, 900, 0.80000000000000004, 10, 6, 10, 6.0, 1, 0.10226381505900876, 3.4350649350649349, 4.8755566974991433, 2.3166666666666664, 3.0449151240967067, 23.5, 3.5, 0.88890000000000002, 0.91687105205580799, 0.125, 0.671875, 2.5, 0.35355339059327395, 4.5, 139.0, 'yes', 0.71428571428571419, 0.25985485881795495, 0.0013125206045761157, 0.50602433383070122, 0.507189990290564, 0.51419461911190967, 0.14671444593228075, 0.4, 'yes', 0.01, 5, 0.04
364, 21, 'random_walk', 2, 0.0, 0.0078783301013275603, 0.062908820474239485, 0.013312451470256281, 450, 6, 12, 6, 1000, 0.6, 0.004, 0.02, 0.0, 0.0, 0.9914990654212978, 900, 0.69999999999999996, 10, 6, 10, 3.0, 1, 0.26074619909510943, 6.3571428571428577, 3.4341590612777053, 2.5916666666666668, 3.0566643581011679, 24.0, 2.5, 0.94445000000000001, 0.96614316023456159, 0.5, 0.5625, 1.5, 0.35355339059327395, 4.5, 155.5, 'yes', 0.19999999999999996, 0.26034065827891018, 0.0013174508013834006, 0.50596423635549592, 0.50722507117691218, 0.51413104838506118, 0.14623914455717932, 0.4, 'yes', 0.01, 5, 0.04
