RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res, barrier.width, barrier.height, logseries.a, starting.seed, stop.point, FlowRate, Width, Height, Viscosity, N, immigration.rate, particle.tau, cell.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint
0 , 8 , fluid , 2 , 0 , 0.0377899071809 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 40 , 0.5 , 9 , 6 , 1 , 1 , 0 , 14.0 , 20.4293364133 , 71.1851851852 , 1.38591842732 , 4 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 1 , 0.0 , 0.768795244456 , 0.00815142578487
0 , 8 , fluid , 2 , 1157 , 248.53786713 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 20 , 0.25 , 9 , 6 , 1 , 4730 , 0 , 28.0 , 54.9863072728 , 53.9074074074 , 1.38535261518 , 4 , 23 , 0.044 , 0.208418544486 , 0.0 , 0.011382252636 , 4703 , 4.47721369961 , 0.941507475805 , 0.00249193983866
0 , 8 , fluid , 2 , 532 , 63.7776137577 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 20 , 0.1 , 9 , 6 , 1 , 3872 , 0 , 70.0 , 125.404112071 , 53.2962962963 , 1.38603364858 , 4 , 10 , 0.1006 , 0.105502369633 , 0.0 , 0.00618740822007 , 3860 , 2.66666517447 , 0.507543158897 , 0.00125957049569
0 , 8 , fluid , 2 , 749 , 63.3422116597 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 10 , 0.075 , 9 , 6 , 1 , 7878 , 0 , 93.3 , 108.002426821 , 42.7777777778 , 1.38435325888 , 4 , 18 , 0.0559 , 0.148326369026 , 0.0 , 0.00582982898442 , 7855 , 3.88056866506 , 0.951876278418 , 0.00162275177586
0 , 8 , fluid , 2 , 1404 , 79.339732359 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 10 , 0.05 , 9 , 6 , 1 , 21407 , 0 , 139.2 , 158.099488648 , 32.2407407407 , 1.3823127312 , 4 , 20 , 0.0528 , 0.102297893322 , 0.0 , 0.0538927790258 , 20815 , 4.12486285214 , 0.515647462482 , 0.00132751502202
0 , 8 , fluid , 2 , 243 , 34.3884077292 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 5 , 0.025 , 9 , 6 , 1 , 1606 , 0 , 278.8 , 303.712069209 , 11.8333333333 , 1.38265225041 , 4 , 6 , 0.3264 , 0.0734491039239 , 0.0 , 0.489324745777 , 941 , 0.847829040884 , 0.87089217517 , 0.015678011239
0 , 8 , fluid , 2 , 157 , 8.70486864264 , 400 , 4 , 4000 , 0.0 , 0.0 , 0.984776456285 , 80 , 5 , 0.01 , 9 , 6 , 1 , 1250 , 0 , 695.6 , 636.234093397 , 1.16666666667 , 1.23859073779 , 4 , 4 , 0.2512 , 0.0665726638333 , 0.0 , 0.00479232 , 1247 , 1.15470053838 , 0.768947292711 , 0.00819349457452
0 , 9 , fluid , 2 , 0 , 0 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 50 , 1.0 , 8 , 10 , 1 , 0 , 0 , 7.0 , 8.38746908491 , 21.8 , 1.38580783525 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 9 , fluid , 2 , 222 , 63.425204022 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 40 , 0.75 , 8 , 10 , 1 , 591 , 0 , 9.0 , 15.6085889571 , 21.7 , 1.38570723516 , 4 , 7 , 0.1735 , 0.120446953737 , 0.0 , 0.176402380891 , 534 , 2.00728385176 , 0.904868278841 , 0.00363644105147
0 , 9 , fluid , 2 , 9 , 2.13460152453 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 40 , 0.5 , 8 , 10 , 1 , 26 , 0 , 13.0 , 19.1040081177 , 20.8625 , 1.38555984835 , 4 , 2 , 0.676 , 0.600000422302 , 0.0 , 0.260355029586 , 22 , 0.0 , 0.768972946043 , 0.00988623796536
0 , 9 , fluid , 2 , 263 , 39.4947524081 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 20 , 0.25 , 8 , 10 , 1 , 1124 , 0 , 25.0 , 42.4272216863 , 18.45 , 1.38415435317 , 4 , 4 , 0.2513 , 0.0685922414072 , 0.0 , 0.00532857993187 , 1121 , 1.15470053838 , 0.940733297327 , 0.00447143230322
0 , 9 , fluid , 2 , 342 , 39.9035276227 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 20 , 0.1 , 8 , 10 , 1 , 1856 , 0 , 62.0 , 124.009578835 , 13.85 , 1.38201229208 , 4 , 13 , 0.0948 , 0.122795679071 , 0.0 , 0.188817372362 , 1662 , 3.11509247073 , 0.818502270287 , 0.00988370265794
0 , 9 , fluid , 2 , 257 , 21.3523730134 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 10 , 0.075 , 8 , 10 , 1 , 2833 , 0 , 82.6 , 104.666139945 , 13.6625 , 1.38320384171 , 4 , 11 , 0.0921 , 0.12555369002 , 0.0 , 0.0126602797522 , 2815 , 2.84603424147 , 0.664519012902 , 0.00533402554461
0 , 9 , fluid , 2 , 0 , 0 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 10 , 0.05 , 8 , 10 , 1 , 0 , 0 , nan , nan , 0.3 , 1.21300756598 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 9 , fluid , 2 , 188 , 18.6978203293 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 5 , 0.025 , 8 , 10 , 1 , 1654 , 0 , 247.4 , 254.205348992 , 9.4125 , 1.38302187727 , 4 , 4 , 0.2543 , 0.069430587767 , 0.0 , 0.0168036448228 , 1640 , 1.15456143515 , 0.48399956353 , 0.00842635974899
0 , 9 , fluid , 2 , 0 , 0 , 200 , 4 , 2000 , 0.0 , 0.0 , 0.933915595655 , 40 , 5 , 0.01 , 8 , 10 , 1 , 0 , 0 , nan , nan , 0.025 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 10 , fluid , 2 , 75 , 25.0113299955 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 50 , 1.0 , 10 , 5 , 1 , 212 , 0 , 8.0 , 11.3943896892 , 0.0 , -0.0 , 1 , 2 , 0.5047 , 0.0883346634816 , 0.0 , 0.00938946244215 , 211 , 0.0 , 0.784701156183 , 0.00876793095007
0 , 10 , fluid , 2 , 180 , 61.9836001465 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 40 , 0.75 , 10 , 5 , 1 , 589 , 0 , 11.0 , 16.9779752705 , 0.0 , -0.0 , 1 , 6 , 0.2096 , 0.109887014213 , 0.0 , 0.204755549534 , 522 , 1.74477935096 , 0.741498642273 , 0.00515321494086
0 , 10 , fluid , 2 , 0 , 0 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 40 , 0.5 , 10 , 5 , 1 , 0 , 0 , 16.0 , 20.1149710505 , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 10 , fluid , 2 , 61 , 13.3363442563 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 20 , 0.25 , 10 , 5 , 1 , 240 , 0 , 31.6 , 42.4945189308 , 0.0 , -0.0 , 1 , 2 , 0.5084 , 0.110372648075 , 0.0 , 0.0165277777778 , 238 , 0.0 , 0.931068582453 , 0.00397001144028
0 , 10 , fluid , 2 , 205 , 28.7775823993 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 20 , 0.1 , 10 , 5 , 1 , 1209 , 0 , 78.0 , 144.419367668 , 0.0 , -0.0 , 1 , 6 , 0.1681 , 0.0904825677514 , 0.0 , 0.00825077427975 , 1204 , 1.788854382 , 0.785945316155 , 0.00855148142993
0 , 10 , fluid , 2 , 200 , 16.7241664277 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 10 , 0.075 , 10 , 5 , 1 , 1698 , 0 , 103.8 , 135.764946346 , 0.0 , -0.0 , 1 , 6 , 0.1682 , 0.085890455109 , 0.0 , 0.00939371615744 , 1690 , 1.78884219182 , 0.786139204439 , 0.0083772581848
0 , 10 , fluid , 2 , 96 , 9.96039880735 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 10 , 0.05 , 10 , 5 , 1 , 701 , 0 , 155.4 , 220.482545628 , 0.0 , -0.0 , 1 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 701 , 0.0 , 0.741719647833 , 0.00780863981663
0 , 10 , fluid , 2 , 290 , 9.49566793221 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 5 , 0.025 , 10 , 5 , 1 , 4461 , 0 , 310.2 , 217.114316139 , 0.0 , -0.0 , 1 , 8 , 0.1255 , 0.084993383428 , 0.0 , 0.0040302462433 , 4452 , 2.26778646426 , 0.988883660059 , 0.00195405594662
0 , 10 , fluid , 2 , 0 , 0.0011194234162 , 100 , 1 , 500 , 0.0 , 0.0 , 0.971378433781 , 80 , 5 , 0.01 , 10 , 5 , 1 , 0 , 0 , nan , 24.0 , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 50 , 1.0 , 5 , 8 , 1 , 0 , 0 , 4.0 , 4.24 , 101.525 , 2.0771104832 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 40 , 0.75 , 5 , 8 , 1 , 0 , 0 , 6.0 , 5.17808219178 , 95.325 , 2.07486141395 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 40 , 0.5 , 5 , 8 , 1 , 0 , 0 , 8.0 , 13.6195476575 , 96.325 , 2.07775511051 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 288 , 58.9410734957 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 20 , 0.25 , 5 , 8 , 1 , 991 , 0 , 16.0 , 36.6152914385 , 79.35 , 2.07459690238 , 8 , 7 , 0.1588 , 0.10314566281 , 0.0 , 0.100115978214 , 939 , 2.03228535363 , 0.629505178647 , 0.002376452989
0 , 11 , fluid , 2 , 447 , 64.7788122434 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 20 , 0.1 , 5 , 8 , 1 , 2829 , 0 , 38.0 , 123.991339005 , 58.45 , 2.07797183196 , 8 , 5 , 0.2007 , 0.0651447503319 , 0.0 , 0.00353081957672 , 2824 , 1.49999955883 , 0.725778402325 , 0.00126840077983
0 , 11 , fluid , 2 , 427 , 36.2110630489 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 10 , 0.075 , 5 , 8 , 1 , 3426 , 0 , 51.0 , 97.4703066226 , 58.4 , 2.07501159938 , 8 , 10 , 0.1006 , 0.108533704236 , 0.0 , 0.0064098959606 , 3415 , 2.66666592519 , 0.607375671639 , 0.00529014755151
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 10 , 0.05 , 5 , 8 , 1 , 0 , 0 , nan , nan , 3.175 , 1.98946683627 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 5 , 0.025 , 5 , 8 , 1 , 0 , 0 , nan , nan , 1.45 , 1.87056888942 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 11 , fluid , 2 , 0 , 0 , 300 , 8 , 1000 , 0.0 , 0.0 , 0.973553598693 , 10 , 5 , 0.01 , 5 , 8 , 1 , 0 , 0 , nan , nan , 0.975 , 1.55958115626 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , fluid , 2 , 0 , 0 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 50 , 1.0 , 9 , 7 , 1 , 0 , 0 , 7.0 , 8.46460176991 , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , fluid , 2 , 0 , 0 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 40 , 0.75 , 9 , 7 , 1 , 0 , 0 , 10.0 , 12.8974358974 , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , fluid , 2 , 2 , 0.468021448167 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 40 , 0.5 , 9 , 7 , 1 , 6 , 0 , 14.0 , 24.0713665734 , 0.0 , -0.0 , 1 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 6 , 0.0 , 0.474389988896 , 0.00175363326549
0 , 12 , fluid , 2 , 211 , 49.7340903417 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 20 , 0.25 , 9 , 7 , 1 , 814 , 0 , 28.0 , 52.6116463153 , 0.0 , -0.0 , 1 , 6 , 0.176 , 0.139796607704 , 0.0 , 0.053109285296 , 792 , 1.7885029693 , 0.361642112536 , 0.00407735774847
0 , 12 , fluid , 2 , 737 , 118.097435495 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 20 , 0.1 , 9 , 7 , 1 , 4535 , 0 , 70.0 , 146.533694649 , 0.0 , -0.0 , 1 , 13 , 0.0775 , 0.128897703127 , 0.0 , 0.00792075356562 , 4517 , 3.17542378944 , 0.414534097389 , 0.00784820860079
0 , 12 , fluid , 2 , 0 , 0 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 10 , 0.075 , 9 , 7 , 1 , 0 , 0 , nan , nan , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , fluid , 2 , 0 , 0 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 10 , 0.05 , 9 , 7 , 1 , 0 , 0 , nan , nan , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , fluid , 2 , 330 , 14.2556135332 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 5 , 0.025 , 9 , 7 , 1 , 4171 , 0 , 278.4 , 266.401246191 , 0.0 , -0.0 , 1 , 5 , 0.2004 , 0.057119760387 , 0.0 , 0.00191685566694 , 4167 , 1.5 , 0.459856372543 , 0.00279476403702
0 , 12 , fluid , 2 , 0 , 0 , 300 , 1 , 4000 , 0.0 , 0.0 , 0.93365137754 , 10 , 5 , 0.01 , 9 , 7 , 1 , 0 , 0 , nan , nan , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 50 , 1.0 , 7 , 7 , 1 , 0 , 0 , 6.0 , 7.22598870056 , 34.9591836735 , 2.06909813081 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 40 , 0.75 , 7 , 7 , 1 , 0 , 0 , 8.0 , 9.84835025381 , 36.7346938776 , 2.07352746675 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 40 , 0.5 , 7 , 7 , 1 , 0 , 0 , 11.0 , 15.8746720484 , 33.1836734694 , 2.07426163714 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 20 , 0.25 , 7 , 7 , 1 , 0 , 0 , 22.0 , 31.4385288066 , 33.7755102041 , 2.06394716579 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 135 , 23.6766994082 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 20 , 0.1 , 7 , 7 , 1 , 846 , 0 , 54.0 , 111.46689352 , 23.9387755102 , 2.0552468043 , 8 , 2 , 0.5012 , 0.0559225207964 , 0.0 , 0.00236127178937 , 845 , 0.0 , 0.816929283539 , 0.00981087270899
0 , 13 , fluid , 2 , 178 , 23.1110436431 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 10 , 0.075 , 7 , 7 , 1 , 1465 , 0 , 72.0 , 107.982856236 , 23.7755102041 , 2.06724169552 , 8 , 6 , 0.1685 , 0.0950503337374 , 0.0 , 0.0108851588254 , 1457 , 1.7888516455 , 0.972016202659 , 0.0018582974273
0 , 13 , fluid , 2 , 106 , 7.48115729083 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 10 , 0.05 , 7 , 7 , 1 , 1305 , 0 , 107.9 , 206.582688627 , 21.7959183673 , 2.0679200857 , 8 , 2 , 0.5728 , 0.337015334007 , 0.0 , 0.127096196474 , 1216 , 0.0 , 0.316934620157 , 0.00293728685931
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 5 , 0.025 , 7 , 7 , 1 , 0 , 0 , 215.5 , 166.455983622 , 27.3673469388 , 2.07298514185 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 13 , fluid , 2 , 0 , 0 , 100 , 8 , 1000 , 0.0 , 0.0 , 0.911921983632 , 40 , 5 , 0.01 , 7 , 7 , 1 , 0 , 0 , nan , nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 14 , fluid , 2 , 2 , 0.575865579544 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 50 , 1.0 , 9 , 10 , 1 , 5 , 0 , 7.0 , 8.99043526476 , 330.577777778 , 3.45824122647 , 32 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 5 , 0.0 , 0.956935459602 , 0.00667587653423
0 , 14 , fluid , 2 , 23 , 6.00322290299 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 40 , 0.75 , 9 , 10 , 1 , 66 , 0 , 10.0 , 13.7800902194 , 325.766666667 , 3.45910789778 , 32 , 5 , 0.4745 , 0.331207827927 , 0.0 , 0.578512396694 , 37 , 0.768545630611 , 0.927059278148 , 0.00815310650887
0 , 14 , fluid , 2 , 41 , 13.9707563566 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 40 , 0.5 , 9 , 10 , 1 , 149 , 0 , 14.0 , 23.9117036603 , 332.633333333 , 3.45864911479 , 32 , 2 , 0.5276 , 0.191538693985 , 0.0 , 0.0522498986532 , 145 , 0.0 , 0.899425590058 , 0.00774046635204
0 , 14 , fluid , 2 , 282 , 68.4090682925 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 20 , 0.25 , 9 , 10 , 1 , 1114 , 0 , 28.0 , 41.4915016529 , 299.222222222 , 3.4573045273 , 32 , 9 , 0.1131 , 0.133682523859 , 0.0 , 0.0178614596663 , 1104 , 2.47486711281 , 0.971047240614 , 0.00786610329667
0 , 14 , fluid , 2 , 427 , 39.8223091524 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 20 , 0.1 , 9 , 10 , 1 , 3792 , 0 , 70.0 , 104.203924761 , 230.466666667 , 3.45593300966 , 32 , 13 , 0.0776 , 0.132839181876 , 0.0 , 0.00894385136819 , 3775 , 3.17542266326 , 0.878126085602 , 0.00431857010273
0 , 14 , fluid , 2 , 528 , 51.7325916069 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 10 , 0.075 , 9 , 10 , 1 , 4818 , 0 , 93.2 , 105.023960725 , 204.655555556 , 3.45513107061 , 32 , 13 , 0.1675 , 0.0760602635595 , 0.0 , 0.540860937115 , 2700 , 2.06424630292 , 0.850888441958 , 0.00382948611816
0 , 14 , fluid , 2 , 645 , 38.6307893486 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 10 , 0.05 , 9 , 10 , 1 , 9883 , 0 , 139.5 , 162.15624352 , 169.9 , 3.45688114583 , 32 , 11 , 0.0911 , 0.0933597050146 , 0.0 , 0.00262885535121 , 9870 , 2.8460497704 , 0.783429700197 , 0.00175916664955
0 , 14 , fluid , 2 , 980 , 28.1395420801 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 5 , 0.025 , 9 , 10 , 1 , 16690 , 0 , 278.8 , 296.843122965 , 72.2333333333 , 3.42405344888 , 32 , 14 , 0.0716 , 0.102730477088 , 0.0 , 0.00191631775431 , 16674 , 3.32820112528 , 0.936653742715 , 0.00173460692921
0 , 14 , fluid , 2 , 0 , 0.0 , 300 , 32 , 4000 , 0.0 , 0.0 , 0.904238476714 , 160 , 5 , 0.01 , 9 , 10 , 1 , 0 , 0 , nan , 18.75 , 14.9222222222 , 3.21718391348 , 29 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 15 , fluid , 2 , 0 , 0 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 50 , 1.0 , 7 , 7 , 1 , 0 , 0 , 6.0 , 7.35746402878 , 47.4489795918 , 1.38535403652 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 15 , fluid , 2 , 0 , 0 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 40 , 0.75 , 7 , 7 , 1 , 0 , 0 , 8.0 , 9.90490897269 , 45.3673469388 , 1.3841441752 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 15 , fluid , 2 , 23 , 4.7276971677 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 40 , 0.5 , 7 , 7 , 1 , 56 , 0 , 11.0 , 17.1848895409 , 44.6734693878 , 1.38551171275 , 4 , 2 , 0.5182 , 0.155410420226 , 0.0 , 0.0350765306122 , 55 , 0.0 , 0.876745801469 , 0.00885939538316
0 , 15 , fluid , 2 , 519 , 104.153008168 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 20 , 0.25 , 7 , 7 , 1 , 1940 , 0 , 22.0 , 39.3754559709 , 37.7755102041 , 1.38556729066 , 4 , 18 , 0.0588 , 0.189278664781 , 0.0 , 0.0556722287172 , 1885 , 3.87927071127 , 0.709559485484 , 0.0041925156725
0 , 15 , fluid , 2 , 226 , 32.2657983399 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 20 , 0.1 , 7 , 7 , 1 , 1602 , 0 , 54.0 , 79.2671627765 , 36.8163265306 , 1.38498631957 , 4 , 8 , 0.1272 , 0.114256795976 , 0.0 , 0.0173854155464 , 1588 , 2.26775800908 , 0.716844830562 , 0.0075805246111
0 , 15 , fluid , 2 , 423 , 40.0721176382 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 10 , 0.075 , 7 , 7 , 1 , 3652 , 0 , 72.0 , 156.57613246 , 31.2653061224 , 1.38563537488 , 4 , 11 , 0.0918 , 0.119700806535 , 0.0 , 0.0092855240538 , 3635 , 2.84604637276 , 0.892223931323 , 0.00212950920505
0 , 15 , fluid , 2 , 340 , 21.8572466458 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 10 , 0.05 , 7 , 7 , 1 , 3480 , 0 , 107.7 , 169.692837998 , 20.4285714286 , 1.38470922831 , 4 , 10 , 0.2006 , 0.0725530735073 , 0.0 , 0.501615471 , 1812 , 1.50908248769 , 0.804044553794 , 0.00422355560832
0 , 15 , fluid , 2 , 705 , 33.8417728314 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 5 , 0.025 , 7 , 7 , 1 , 11805 , 0 , 215.4 , 184.015927538 , 6.24489795918 , 1.37977357605 , 4 , 10 , 0.1319 , 0.0565198637979 , 0.0 , 0.242123494503 , 10143 , 2.54651308894 , 0.573379886294 , 0.00148198576771
0 , 15 , fluid , 2 , 389 , 19.1351655763 , 300 , 4 , 4000 , 0.0 , 0.0 , 0.906815182497 , 160 , 5 , 0.01 , 7 , 7 , 1 , 5750 , 0 , 536.2 , 502.219910606 , 12.4285714286 , 1.38471897989 , 4 , 8 , 0.1254 , 0.0804636572837 , 0.0 , 0.00347469187146 , 5740 , 2.26778625348 , 0.544641955367 , 0.00150852452402
0 , 16 , fluid , 2 , 0 , 0 , 300 , 1 , 8000 , 0.0 , 0.0 , 0.915306805515 , 40 , 50 , 1.0 , 8 , 7 , 1 , 0 , 0 , 7.0 , 8.78424386382 , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 16 , fluid , 2 , 29 , 7.82224924028 , 300 , 1 , 8000 , 0.0 , 0.0 , 0.915306805515 , 40 , 40 , 0.75 , 8 , 7 , 1 , 76 , 0 , 9.0 , 13.7458417535 , 0.0 , -0.0 , 1 , 1 , 1.0 , 1.0 , 0.0 , 0.0 , 76 , 0.0 , 0.688134815925 , 0.00451205333188
0 , 16 , fluid , 2 , 27 , 6.23611865393 , 300 , 1 , 8000 , 0.0 , 0.0 , 0.915306805515 , 40 , 40 , 0.5 , 8 , 7 , 1 , 73 , 0 , 13.0 , 17.6966692659 , 0.0 , -0.0 , 1 , 2 , 0.5281 , 0.193653391768 , 0.0 , 0.0532933008069 , 71 , 0.0 , 0.810254363199 , 0.00325372015961
0 , 16 , fluid , 2 , 243 , 57.8185586328 , 300 , 1 , 8000 , 0.0 , 0.0 , 0.915306805515 , 40 , 20 , 0.25 , 8 , 7 , 1 , 936 , 0 , 25.0 , 40.4027046488 , 0.0 , -0.0 , 1 , 8 , 0.1285 , 0.141348576195 , 0.0 , 0.0275540580028 , 923 , 2.26776938494 , 0.626933094027 , 0.00385708004456
0 , 16 , fluid , 2 , 0 , 0 , 300 , 1 , 8000 , 0.0 , 0.0 , 0.915306805515 , 40 , 20 , 0.1 , 8 , 7 , 1 , 0 , 0 , nan , nan , 0.0 , -0.0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
