RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation
214,25, fluid ,2,0,0,200,4,200,0.1,0.1,0.903543655,100,4,0.1,8,8,10,0,0,34.51435407,0,0,12.078125,1.385054313,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,5,502, yes
215,25, fluid ,2,0,0.045568906,200,4,200,0.1,0.1,0.903543655,100,1,0.075,8,8,10,8.5,0,29.20551802,27.5,35.21599617,8.265625,1.383962519,4,1.5,0.9654,0.97512947,0.583333333,0.231404959,6.5,0,0.056162089,0.00462987,3.5,351, yes
216,25, fluid ,2,0,0.000185592,200,4,200,0.1,0.1,0.903543655,100,1,0.05,8,8,10,0,0,0,0,0,3.9765625,1.370569661,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,2,177, yes
217,25, fluid ,2,18.5,2.323451797,200,4,200,0.1,0.1,0.903543655,100,1,0.025,8,8,10,186.5,0,53.65757576,0,104.5711739,6.234375,1.384195663,4,3.5,0.41105,0.216521848,0.322115385,0.285361085,155.5,0.851225589,0.225287776,0.006498447,2,256.5, yes
218,25, fluid ,2,0,0,200,4,200,0.1,0.1,0.903543655,100,1,0.01,8,8,10,0,0,0,0,0,0.046875,0.318257084,1.5,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,2, yes
219,26, fluid ,2,0,0,250,2,150,0.1,0.1,0.985393803,1000,50,1,7,6,10,0,0,3.706573488,3.75,0,5.523809524,0.693043389,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,465.5, yes
220,26, fluid ,2,0,0,250,2,150,0.1,0.1,0.985393803,1000,50,0.75,7,6,10,0,0,4.742676655,0,0,5.785714286,0.692865931,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,3.5,478.5, yes
221,26, fluid ,2,0,0.000145927,250,2,150,0.1,0.1,0.985393803,1000,10,0.5,7,6,10,0,0,6.785134634,6,0,4.94047619,0.691144414,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,2.5,443, yes
222,26, fluid ,2,24.5,3.125958627,250,2,150,0.1,0.1,0.985393803,1000,4,0.25,7,6,10,185,0,11.18842783,10.875,20.25931834,4.976190476,0.692440106,2,23,0.3445,0.426446003,0,0.93688824,55,2.696592947,0.248023613,0.010803141,3,403, yes
223,26, fluid ,2,9.5,0.729997994,250,2,150,0.1,0.1,0.985393803,1000,4,0.1,7,6,10,97,0,30.25481703,35.375,77.4516193,4.702380952,0.692249596,2,1,0.5052,0.091312838,0,0.010256138,193,0,0.091272356,0.00246383,3.5,403, yes
224,26, fluid ,2,121,11.1335775,250,2,150,0.1,0.1,0.985393803,1000,1,0.075,7,6,10,1086,0,13.96112247,21,29.80303155,1.988095238,0.692014713,2,41.5,0.18855,0.308103465,0.02319869,0.851469879,327,3.821929672,0.222189044,0.006056753,3,159.5, yes
225,26, fluid ,2,209.5,17.24003358,250,2,150,0.1,0.1,0.985393803,1000,1,0.05,7,6,10,1907.5,0,25.17284391,34,62.66555613,2.285714286,0.691122596,2,32.5,0.05555,0.179226253,0.323905558,0.443001952,1408.5,5.280910988,0.135243856,0.006811387,7.5,180.5, yes
226,26, fluid ,2,66,6.299506047,250,2,150,0.1,0.1,0.985393803,1000,1,0.025,7,6,10,551.5,0,31.07556985,0,91.90235813,1.345238095,0.693031174,2,18.5,0.19655,0.194277322,0.215841584,0.706771906,253,2.723508539,0.508182504,0.011068242,3,112.5, yes
227,26, fluid ,2,0,0.000410272,250,2,150,0.1,0.1,0.985393803,1000,1,0.01,7,6,10,0,0,0,0,0,0.678571429,0.614791714,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,41, yes
228,27, fluid ,2,0,0,250,4,300,0.1,0.1,0.959247853,500,50,1,7,7,10,0,0,3.630114013,3.384615385,0,14.96938776,1.383893812,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,470, yes
229,27, fluid ,2,0,0.000322574,250,4,300,0.1,0.1,0.959247853,500,50,0.75,7,7,10,0,0,5.218356314,0,0,14.25510204,1.383944537,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,3.5,485, yes
230,27, fluid ,2,0,0.001643066,250,4,300,0.1,0.1,0.959247853,500,10,0.5,7,7,10,1,0,7.861999016,8.9,16.5347302,15.95918367,1.384760132,4,1,1,1,0,0.5,1,0,0.071307186,0.00454392,4.5,536.5, yes
231,27, fluid ,2,10,0.489508985,250,4,300,0.1,0.1,0.959247853,500,4,0.25,7,7,10,120,0,12.39204371,9.875,20.82244062,14.48979592,1.380127516,4,13,0.5362,0.394672943,0.216216216,0.807861985,29.5,0.948524552,0.082100127,0.003703231,3.5,472.5, yes
232,27, fluid ,2,246,27.56283198,250,4,300,0.1,0.1,0.959247853,500,4,0.1,7,7,10,1536,0,16.26085262,28.125,83.62480642,5.214285714,1.374307604,4,39.5,0.031,0.349873918,0.640262751,0.101928066,1451.5,5.950345498,0.915411895,0.01562064,3.5,175, yes
233,27, fluid ,2,56.5,4.512560036,250,4,300,0.1,0.1,0.959247853,500,1,0.075,7,7,10,486.5,0,22.45,39.5,39.8386538,9.785714286,1.384682552,4,12,0.23855,0.23799261,0.143533123,0.629701615,282.5,2.573926453,0.08271783,0.003375235,1.5,308.5, yes
234,27, fluid ,2,51,3.913677758,250,4,300,0.1,0.1,0.959247853,500,1,0.05,7,7,10,499.5,0,27.32750583,62,69.80220185,10.70408163,1.383676469,4,6,0.1864,0.119455084,0.454101563,0.081340218,478.5,1.766625995,0.075087273,0.00238609,3.5,369, yes
235,27, fluid ,2,100,5.920114312,250,4,300,0.1,0.1,0.959247853,500,1,0.025,7,7,10,1321.5,0,43.02818482,0,108.5330413,8.244897959,1.382947988,4,12,0.1234,0.122688691,0.306245564,0.251713619,1122,2.72123981,0.087144099,0.002306941,2,276, yes
236,27, fluid ,2,0,0.000640348,250,4,300,0.1,0.1,0.959247853,500,1,0.01,7,7,10,1,0,0,0,69.41891892,4.020408163,1.379273935,4,0.5,1,1,0,0,2,0,0.071366371,0.002740904,0,131, yes
237,28, fluid ,2,0,0,200,6,100,0.1,0.1,0.915869208,1000,50,1,6,9,10,0,0,3.637742837,0,0,18.38888889,1.786753559,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,390.5, yes
238,28, fluid ,2,0,0,200,6,100,0.1,0.1,0.915869208,1000,50,0.75,6,9,10,0,0,4.664480676,2.916666667,0,18.66666667,1.783708715,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,380.5, yes
239,28, fluid ,2,0,0.016017617,200,6,100,0.1,0.1,0.915869208,1000,10,0.5,6,9,10,13,0,6.713100089,5.3125,16.55590323,17.42592593,1.786434526,6,4,0.6123,0.642865281,0,0.795857988,8,0.894457125,0.055407455,0.003047958,3.5,380, yes
240,28, fluid ,2,48.5,6.413992815,200,6,100,0.1,0.1,0.915869208,1000,4,0.25,6,9,10,345,0,13.02840273,15,32.2577951,21.0462963,1.788686084,6,25,0.3024,0.309550043,0.038461538,0.840217077,118,2.48868533,0.241693651,0.006068549,6.5,440, yes
241,28, fluid ,2,189.5,19.3299213,200,6,100,0.1,0.1,0.915869208,1000,4,0.1,6,9,10,1370.5,0,17.04756449,23.25,72.36725152,6.861111111,1.774074412,6,32.5,0.04385,0.237084406,0.631267092,0.263238659,1170,5.362280595,0.533890318,0.012204326,4.5,141.5, yes
242,28, fluid ,2,58.5,7.518817809,200,6,100,0.1,0.1,0.915869208,1000,1,0.075,6,9,10,353.5,0,24.67704247,62.5,61.44508271,12.42592593,1.784721529,6,13.5,0.1776,0.200103442,0.139308855,0.56824438,181.5,2.025206439,0.771535739,0.012351432,7,285, yes
243,28, fluid ,2,103,7.184075888,200,6,100,0.1,0.1,0.915869208,1000,1,0.05,6,9,10,889.5,0,20.68024922,54.5,69.98855801,3.638888889,1.69392817,6,24,0.2469,0.171154149,0.203168044,0.830782453,248.5,2.103177693,0.373405224,0.01148313,4,68, yes
244,28, fluid ,2,80.5,4.336535561,200,6,100,0.1,0.1,0.915869208,1000,1,0.025,6,9,10,1115,0,45.63076923,0,114.699075,8.194444444,1.77894812,6,9,0.2013,0.103673062,0.203479576,0.412732099,833.5,2.017825613,0.089281364,0.002530729,2,166.5, yes
245,28, fluid ,2,25,1.443040903,200,6,100,0.1,0.1,0.915869208,1000,1,0.01,6,9,10,243.5,0,50.77777778,0,112.9296393,5.592592593,1.764634479,6,2,0.50425,0.084501655,0.673913043,0.008366254,242.5,0,0.078349061,0.003509118,1,116.5, yes
246,29, fluid ,2,0,0,300,4,100,0.1,0.1,0.9722947,500,50,1,7,9,10,0,0,3.694954735,4.653846154,0,12.52380952,1.385183311,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,5,543, yes
247,29, fluid ,2,0,0,300,4,100,0.1,0.1,0.9722947,500,50,0.75,7,9,10,0,0,4.651338185,3.970588235,0,13.79365079,1.382744302,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,592.5, yes
248,29, fluid ,2,0,0.00330035,300,4,100,0.1,0.1,0.9722947,500,10,0.5,7,9,10,3.5,0,7.065415567,6.6,15.26736566,14.03174603,1.384519183,4,1.5,0.6049,0.667493386,0,0.448979592,5,0.707106781,0.054390665,0.007161352,5.5,594, yes
249,29, fluid ,2,0,0.005670239,300,4,100,0.1,0.1,0.9722947,500,4,0.25,7,9,10,0.5,0,13.34356739,0,21.97333333,13.6031746,1.384211356,4,0.5,1,1,0,0,1,0,0.097445263,0.001135934,7,575, yes
250,29, fluid ,2,224.5,22.63288223,300,4,100,0.1,0.1,0.9722947,500,4,0.1,7,9,10,1499,0,20.28141519,41.125,75.4056462,5.992063492,1.37889996,4,24.5,0.05155,0.216326939,0.300114548,0.163345763,1382.5,4.559201852,0.895031674,0.012303006,3.5,272, yes
251,29, fluid ,2,188,13.60974898,300,4,100,0.1,0.1,0.9722947,500,1,0.075,7,9,10,2034.5,0,25.46057963,29.5,59.40752116,8.595238095,1.384244315,4,28.5,0.08265,0.179693148,0.076804916,0.454143587,1549.5,4.508278383,0.155759115,0.004318349,2,351.5, yes
252,29, fluid ,2,18,1.855390701,300,4,100,0.1,0.1,0.9722947,500,1,0.05,7,9,10,116.5,0,41.82460317,80,87.67694663,11.00793651,1.385379837,4,5.5,0.39715,0.233879282,0.295652174,0.53761654,73.5,1.233542851,0.469464011,0.020404582,2.5,470.5, yes
253,29, fluid ,2,166.5,7.656261481,300,4,100,0.1,0.1,0.9722947,500,1,0.025,7,9,10,2406,0,48.41181854,0,115.0855536,7.579365079,1.379390168,4,13.5,0.0792,0.145428122,0.519055868,0.047973855,2345,3.242824603,0.092786053,0.001735865,1.5,331, yes
254,29, fluid ,2,23,1.083169416,300,4,100,0.1,0.1,0.9722947,500,1,0.01,7,9,10,236,0,68.78989362,0,93.65491702,4.388888889,1.383198311,4,3.5,0.5855,0.562076203,0.003198294,0.012693159,233,0.89441814,0.097580301,0.004666273,1,185.5, yes
255,30, random_walk ,2,0,0.000242358,250,1,250,0.1,0.1,0.900242899,1000,50,1,10,6,10,0,0,0.031718202,0,0,0,0,1,0, nan , nan , nan , nan , nan , nan , nan , nan ,8.5,135, yes
256,30, random_walk ,2,0,0.000899806,250,1,250,0.1,0.1,0.900242899,1000,50,0.75,10,6,10,0.5,0,0.159439359,0,36.82355816,0,0,1,0.5,1,1,0,0,1,0,0.096234902,0.001317126,5,120, yes
257,30, random_walk ,2,0.5,0.004462647,250,1,250,0.1,0.1,0.900242899,1000,10,0.5,10,6,10,2,0,0.702911457,7.557692308,22.72729337,0,0,1,1,1,1,1.5,0,2,0,0.086325299,0.003480339,6,81.5, yes
258,30, random_walk ,2,0.5,0.127309821,250,1,250,0.1,0.1,0.900242899,1000,4,0.25,10,6,10,21,0,2.595582293,21.53571429,25.24585022,0,0,1,4,0.60695,0.622875035,0.535714286,0.487244898,13,0.631858506,0.071784429,0.002993593,7,98.5, yes
259,30, random_walk ,2,21.5,2.300970606,250,1,250,0.1,0.1,0.900242899,1000,4,0.1,10,6,10,120,0,14.13464188,0,99.67127034,0,0,1,7.5,0.54545,0.406369153,0.016129032,0.7322535,46.5,0.495874283,0.112691571,0.003941558,13,225, yes
260,30, random_walk ,2,15.5,1.752591207,250,1,250,0.1,0.1,0.900242899,1000,1,0.075,10,6,10,125.5,0,19.58850246,0,68.49702212,0,0,1,4,0.6118,0.415451125,0.065656566,0.558329083,65,-0.075777217,0.083838831,0.003152405,8.5,286.5, yes
261,30, random_walk ,2,23,2.267781511,250,1,250,0.1,0.1,0.900242899,1000,1,0.05,10,6,10,224,0,35.81761676,0,105.7190608,0,0,1,8.5,0.48085,0.272908129,0.085245902,0.752476222,76,0.809055307,0.167694143,0.004641508,8.5,264.5, yes
262,30, random_walk ,2,0,0.000443332,250,1,250,0.1,0.1,0.900242899,1000,1,0.025,10,6,10,0.5,0,0,0,74.02616279,0,0,1,0.5,1,1,0,0,1,0,0.079501583,0.001322242,2,334.5, yes
263,30, random_walk ,2,2,0.489776167,250,1,250,0.1,0.1,0.900242899,1000,1,0.01,10,6,10,38.5,0,43.01428571,0,104.9650485,0,0,1,2,0.7645,0.616561391,1.714285714,0.184933233,31,0.242899013,0.091759699,0.003690237,1,171, yes
264,31, fluid ,2,0,0,100,1,250,0.1,0.1,0.968132457,1000,50,1,7,5,10,0,0,3.654081212,4.794117647,0,0,0,1,0, nan , nan , nan , nan , nan , nan , nan , nan ,6,177.5, yes
265,31, fluid ,2,0,0,100,1,250,0.1,0.1,0.968132457,1000,50,0.75,7,5,10,0,0,5.005584192,5.615384615,0,0,0,1,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,177.5, yes
266,31, fluid ,2,0,0,100,1,250,0.1,0.1,0.968132457,1000,10,0.5,7,5,10,0,0,6.56300813,6.75,0,0,0,1,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,184, yes
267,31, fluid ,2,1.5,0.211190332,100,1,250,0.1,0.1,0.968132457,1000,4,0.25,7,5,10,28,0,12.59013719,16.3,24.48417395,0,0,1,2,0.3503,0.370262641,0,0.286352041,47,1.14993807,0.08751729,0.001782892,3.5,168, yes
268,31, fluid ,2,0.5,0.016458789,100,1,250,0.1,0.1,0.968132457,1000,4,0.1,7,5,10,4.5,0,26.09370016,0,54.54370412,0,0,1,1,0.9878,0.9920756,0,0.49382716,5,0,0.49451542,0.016843853,0.5,164, yes
269,31, fluid ,2,111.5,9.941836362,100,1,250,0.1,0.1,0.968132457,1000,1,0.075,7,5,10,1162,0,17.75860585,39,51.30661597,0,0,1,25,0.20415,0.165961845,0.115918367,0.797774376,365,2.494180866,0.245894236,0.005362485,6.5,68, yes
270,31, fluid ,2,67.5,3.679975447,100,1,250,0.1,0.1,0.968132457,1000,1,0.05,7,5,10,752,0,29.26923077,67.5,83.62758144,0,0,1,8,0.192,0.126473698,0.396666667,0.34035144,603.5,2.177126132,0.106830582,0.003318296,4.5,74, yes
271,31, fluid ,2,34.5,3.903035341,100,1,250,0.1,0.1,0.968132457,1000,1,0.025,7,5,10,537.5,0,18.78748315,0,97.55730755,0,0,1,8,0.281,0.138209836,0.269980507,0.531710829,326,1.599004874,0.143280234,0.003011056,0,29.5, yes
272,31, fluid ,2,0,0.000361677,100,1,250,0.1,0.1,0.968132457,1000,1,0.01,7,5,10,0,0,0,0,0,0,0,1,0, nan , nan , nan , nan , nan , nan , nan , nan ,2,49.5, yes
273,32, fluid ,2,0,0,150,2,250,0.1,0.1,0.941357738,500,50,1,8,7,10,0,0,4.230899638,4.9,0,2.848214286,0.692675112,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,5,321.5, yes
274,32, fluid ,2,0,0,150,2,250,0.1,0.1,0.941357738,500,50,0.75,8,7,10,0,0,5.876751269,0,0,2.928571429,0.692416979,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,317, yes
275,32, fluid ,2,0.5,0.003788004,150,2,250,0.1,0.1,0.941357738,500,10,0.5,8,7,10,4.5,0,8.644581518,8.466666667,19.12745098,3.285714286,0.690226511,2,2,0.8804,0.873448463,0,0.716049383,3,-0.4933822,0.056004483,0.003033179,3.5,343.5, yes
276,32, fluid ,2,3,0.079213792,150,2,250,0.1,0.1,0.941357738,500,4,0.25,8,7,10,29.5,0,14.27636501,12,21.37065551,2.785714286,0.69256632,2,9,0.7091,0.780364585,1.875,0.749524793,8.5,1.457358248,0.05622133,0.004297498,3.5,320, yes
277,32, fluid ,2,31,2.753329611,150,2,250,0.1,0.1,0.941357738,500,4,0.1,8,7,10,241.5,0,35.35242385,25.375,79.53293071,3.464285714,0.689382224,2,8,0.18915,0.223101543,0.358606557,0.316608177,197,2.202980271,0.114511175,0.006146688,2,357.5, yes
278,32, fluid ,2,16.5,1.544882908,150,2,250,0.1,0.1,0.941357738,500,1,0.075,8,7,10,130.5,0,26.59212963,19,40.50991225,2.535714286,0.682094322,2,7,0.524,0.423867851,0.127388535,0.724404155,52.5,0.904255139,0.07817695,0.006376572,2,248.5, yes
279,32, fluid ,2,0,0.02097554,150,2,250,0.1,0.1,0.941357738,500,1,0.05,8,7,10,4.5,0,49.95764706,0,68.47619048,2.857142857,0.692405621,2,1,1,1,1.75,0,4.5,0,0.097855312,0.007082053,4,308.5, yes
280,32, fluid ,2,0,0,150,2,250,0.1,0.1,0.941357738,500,1,0.025,8,7,10,0,0,0,0,0,1.089285714,0.691293483,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,115, yes
281,32, fluid ,2,0,0,150,2,250,0.1,0.1,0.941357738,500,1,0.01,8,7,10,0,0,0,0,0,0.142857143,0.692035245,2,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,15.5, yes
282,33, random_walk ,2,0,0,100,6,150,0.1,0.1,0.914699711,100,50,1,6,8,10,0,0,0.198237249,0,0,3.40625,1.748097296,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,8.5,57.5, yes
283,33, random_walk ,2,0,0,100,6,150,0.1,0.1,0.914699711,100,50,0.75,6,8,10,0,0,0.264086311,6.763636364,0,2.666666667,1.754062719,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,7,55, yes
284,33, random_walk ,2,0.5,0.001350122,100,6,150,0.1,0.1,0.914699711,100,10,0.5,6,8,10,2.5,0,1.184022969,9.8,17.62564103,1.791666667,1.679861439,6,1,0.9615,0.973849335,0,0.48,3,0,0.079115343,0.001644395,8,37.5, yes
285,33, random_walk ,2,0.5,0.003524259,100,6,150,0.1,0.1,0.914699711,100,4,0.25,6,8,10,5,0,4.012690459,14.45833333,27.76690821,3.614583333,1.73947438,6,2,0.8889,0.901331296,0.666666667,0.285714286,3.5,0.190900887,0.041968087,0.001527765,3,69.5, yes
286,33, random_walk ,2,0,0.000108496,100,6,150,0.1,0.1,0.914699711,100,4,0.1,6,8,10,0,0,0,0,0,7.958333333,1.770896582,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,145.5, yes
287,33, random_walk ,2,0,0.009122646,100,6,150,0.1,0.1,0.914699711,100,1,0.075,6,8,10,1,0,0,0,45.95185185,8.677083333,1.768530897,6,0.5,1,1,0,0,2,0,0.092625999,0.00430219,2.5,172.5, yes
288,33, random_walk ,2,0,0.000248406,100,6,150,0.1,0.1,0.914699711,100,1,0.05,6,8,10,0,0,0,0,0,8.15625,1.777247795,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,2,145, yes
289,33, random_walk ,2,0,0,100,6,150,0.1,0.1,0.914699711,100,1,0.025,6,8,10,0,0,0,0,0,1.177083333,1.754791978,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,21.5, yes
290,33, random_walk ,2,0,3.99E-05,100,6,150,0.1,0.1,0.914699711,100,1,0.01,6,8,10,0,0,0,0,0,0.9375,1.602092201,5.5,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,15, yes
291,34, fluid ,2,0,0.00039386,100,8,250,0.1,0.1,0.925915984,100,50,1,9,9,10,0,0,5.23270663,5.625,0,12.17283951,2.065424622,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,279.5, yes
292,34, fluid ,2,0,0.000258064,100,8,250,0.1,0.1,0.925915984,100,50,0.75,9,9,10,0,0,7.004586458,4.107142857,0,13.49382716,2.071420599,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,4,301, yes
293,34, fluid ,2,0,0.00168315,100,8,250,0.1,0.1,0.925915984,100,10,0.5,9,9,10,1.5,0,10.54597547,11.6,25.01075269,13.05555556,2.068404401,8,1,0.9,0.923898109,0,0.444444444,2,0,0.046497766,0.004643129,5,291, yes
294,34, fluid ,2,29,3.012113968,100,8,250,0.1,0.1,0.925915984,100,4,0.25,9,9,10,188.5,0,19.04420644,15.5,41.50624368,15.2037037,2.065923933,8,5,0.57615,0.535504602,0.128205128,0.479044231,112.5,0.644264382,0.094191598,0.003546451,4,338, yes
295,34, fluid ,2,0,0.00012341,100,8,250,0.1,0.1,0.925915984,100,4,0.1,9,9,10,0,0,21.96923077,0,0,11.16666667,2.063940842,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,4,253.5, yes
296,34, fluid ,2,0,0.004646764,100,8,250,0.1,0.1,0.925915984,100,1,0.075,9,9,10,2,0,36.64939024,71,54.45099432,10.21604938,2.061544627,8,1,1,1,1.5,0,2,0,0.049876818,0.001058146,2.5,235.5, yes
297,34, fluid ,2,0,0,100,8,250,0.1,0.1,0.925915984,100,1,0.05,9,9,10,0,0,0,0,0,3.12962963,2.027957595,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,2,65.5, yes
298,34, fluid ,2,0,0,100,8,250,0.1,0.1,0.925915984,100,1,0.025,9,9,10,0,0,0,0,0,1.74691358,2.041723615,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,44.5, yes
299,34, fluid ,2,0,0,100,8,250,0.1,0.1,0.925915984,100,1,0.01,9,9,10,0,0,0,0,0,0.604938272,1.672625446,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,11, yes
300,35, random_walk ,2,0,0,100,6,250,0.1,0.1,0.984936239,500,50,1,8,10,10,0,0,0.125361063,2.224137931,0,2.75,1.779628703,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,85, yes
301,35, random_walk ,2,0,0,100,6,250,0.1,0.1,0.984936239,500,50,0.75,8,10,10,0,0,0,5.55,0,2.03125,1.747317878,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,2.5,63, yes
302,35, random_walk ,2,0.5,0.00124435,100,6,250,0.1,0.1,0.984936239,500,10,0.5,8,10,10,1,0,1.98746886,0,21.04483431,1.99375,1.752971734,6,0.5,1,1,0,0,2,0,0.066674872,0.002325439,5.5,60, yes
303,35, random_walk ,2,0.5,0.079689183,100,6,250,0.1,0.1,0.984936239,500,4,0.25,8,10,10,13.5,0,5.54472943,19.57142857,29.11728721,3.50625,1.779476132,6,4.5,0.7155,0.750170251,0.153846154,0.66667673,6,0.357215849,0.078845733,0.004522498,4,110, yes
304,35, random_walk ,2,7,0.588549613,100,6,250,0.1,0.1,0.984936239,500,4,0.1,8,10,10,76.5,0,31.1405343,0,99.52363705,4.475,1.781973924,6,6,0.8092,0.720426227,9.25,0.669148283,19,0.268010384,0.060069574,0.003514227,11,134.5, yes
305,35, random_walk ,2,16,1.176572101,100,6,250,0.1,0.1,0.984936239,500,1,0.075,8,10,10,192,0,29.65314078,0,98.51119598,3.29375,1.770114761,6,3,0.4339,0.263360282,0.047413793,0.126073458,181.5,0.575991856,0.089863452,0.002552934,12,114, yes
306,35, random_walk ,2,11,0.804891238,100,6,250,0.1,0.1,0.984936239,500,1,0.05,8,10,10,68.5,0,0,0,82.20341226,8.81875,1.77865143,6,3.5,0.6772,0.536018303,0.17721519,0.567390598,40.5,0.34174659,0.07459017,0.001866751,3.5,257.5, yes
307,35, random_walk ,2,0,0.0002998,100,6,250,0.1,0.1,0.984936239,500,1,0.025,8,10,10,0,0,0,0,0,1.7875,1.725117195,6,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,54.5, yes
308,35, random_walk ,2,0,0,100,6,250,0.1,0.1,0.984936239,500,1,0.01,8,10,10,0,0,0,0,0,0.23125,1.44893476,5,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,9.5, yes
309,36, random_walk ,2,0,0,150,10,250,0.1,0.1,0.992235855,500,50,1,10,9,10,0,0,0.082482325,0,0,4.344444444,2.220065635,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,84, yes
310,36, random_walk ,2,0,0,150,10,250,0.1,0.1,0.992235855,500,50,0.75,10,9,10,0,0,0.275573549,2.2,0,5.116666667,2.261194768,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,11.5,89.5, yes
311,36, random_walk ,2,0.5,0.098055034,150,10,250,0.1,0.1,0.992235855,500,10,0.5,10,9,10,9,0,1.095024718,13.33333333,23.53812107,4.188888889,2.257235197,10,2,0.8889,0.901331296,0.181818182,0.285714286,7.5,0.190900887,0.083995254,0.001648531,8,82.5, yes
312,36, random_walk ,2,0.5,0.020177098,150,10,250,0.1,0.1,0.992235855,500,4,0.25,10,9,10,6.5,0,4.106061469,16.75,25.26271051,3.794444444,2.223703293,10,2,0.9091,0.871523097,0.5,0.296296296,4,-0.353553391,0.112665376,0.002671392,5.5,79, yes
313,36, random_walk ,2,1,0.136547515,150,10,250,0.1,0.1,0.992235855,500,4,0.1,10,9,10,12,0,16.89670002,40.58333333,88.99389062,7.216666667,2.274636477,10,2.5,0.89685,0.897224472,1,0.3425,6,0,0.074297641,0.003373043,8.5,150.5, yes
314,36, random_walk ,2,1.5,0.037998624,150,10,250,0.1,0.1,0.992235855,500,1,0.075,10,9,10,19,0,26.56740605,0,98.48879555,8.827777778,2.259475702,10,1.5,0.82,0.75872285,0.318181818,0.109375,18,0,0.086904573,0.001773965,7.5,178, yes
315,36, random_walk ,2,54.5,3.485095998,150,10,250,0.1,0.1,0.992235855,500,1,0.05,10,9,10,609,0,44.72269393,0,112.6133535,7.877777778,2.277248388,10,4,0.2694,0.084797636,0.455974843,0.011249649,605.5,1.103548961,0.091766114,0.001963348,6.5,158, yes
316,36, random_walk ,2,32,2.301626114,150,10,250,0.1,0.1,0.992235855,500,1,0.025,10,9,10,383,0,34.76121795,0,112.141582,11.36111111,2.286338598,10,5.5,0.19325,0.130840844,0.326754386,0.05285646,373.5,1.643602463,0.095635019,0.002126377,3,225, yes
317,36, random_walk ,2,0,8.10E-05,150,10,250,0.1,0.1,0.992235855,500,1,0.01,10,9,10,0,0,0,0,0,4.077777778,2.212334906,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,80, yes
318,37, fluid ,2,0,1.10E-05,100,8,150,0.1,0.1,0.98824836,500,50,1,10,7,10,0,0,5.384272434,4.357142857,0,14.9,2.069286749,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,295, yes
319,37, fluid ,2,0,0,100,8,150,0.1,0.1,0.98824836,500,50,0.75,10,7,10,0,0,7.610453908,7.75,0,15.93571429,2.064889014,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,8,308.5, yes
320,37, fluid ,2,0,0.001163783,100,8,150,0.1,0.1,0.98824836,500,10,0.5,10,7,10,1.5,0,11.57069309,5.35,25.38152174,14.73571429,2.069890396,8,1,0.9,0.923898109,0,0.444444444,2,0,0.056475077,0.003054222,5.5,288.5, yes
