RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation, species.turnover, growth.max, maint.max
65 , 3 , fluid , 2 , 59.0 , 7.4820936644 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 4 , 0.2 , 8 , 5 , 10 , 392.0 , 2 , 15.1411097255 , 14.375 , 27.8193396168 , 4.2125 , 0.687512443542 , 2.0 , 13.5 , 0.51215 , 0.43433185963 , 7.55882352941 , 0.753235911914 , 132.0 , 1.33681861255 , 0.131144438687 , 0.00740260825771 , 2.0 , 357.5 , no , 0.57196445482 , 0.2 , 0.02
66 , 3 , fluid , 2 , 185.5 , 20.133956874 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 4 , 0.1 , 8 , 5 , 10 , 1565.5 , 2 , 24.8102461898 , 35.9 , 68.4512025083 , 3.6125 , 0.692070603686 , 2.0 , 7.0 , 0.23355 , 0.0890408004188 , 1.51636904762 , 0.15680889765 , 1353.5 , 1.75352477103 , 0.168699482049 , 0.00673216526179 , 2.0 , 276.0 , no , 0.573686313218 , 0.2 , 0.02
67 , 3 , fluid , 2 , 445.0 , 20.3871421608 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.09 , 8 , 5 , 10 , 4550.5 , 2 , 10.4599554566 , 49.5 , 52.9458578456 , 1.275 , 0.691844103213 , 2.0 , 13.5 , 0.21565 , 0.110986795063 , 0.279219288175 , 0.655918855121 , 2413.0 , 2.52098057138 , 0.152154129426 , 0.0051430344296 , 1.5 , 105.5 , no , 0.579810962386 , 0.2 , 0.02
68 , 3 , fluid , 2 , 87.5 , 7.36816056223 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.08 , 8 , 5 , 10 , 924.0 , 2 , 17.4922310757 , 43.5 , 46.950146384 , 2.1125 , 0.691535157623 , 2.0 , 9.0 , 0.3141 , 0.173699998682 , 0.239406779661 , 0.645675909164 , 470.5 , 1.57830417319 , 0.124553806995 , 0.00568465712137 , 3.5 , 160.0 , no , 0.581334746672 , 0.2 , 0.02
69 , 3 , fluid , 2 , 155.0 , 15.2292728635 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.07 , 8 , 5 , 10 , 1093.5 , 2 , 14.3493809227 , 42.0 , 45.0252062915 , 1.7875 , 0.691006782869 , 2.0 , 8.0 , 0.5973 , 0.366587704541 , 0.0760111576011 , 0.78571179053 , 362.5 , 0.730875124291 , 0.130897917156 , 0.00928174405611 , 1.5 , 147.5 , no , 0.588553113109 , 0.2 , 0.02
70 , 3 , fluid , 2 , 152.5 , 7.68199488598 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.06 , 8 , 5 , 10 , 1720.0 , 2 , 35.8494820889 , nan , 86.4162100608 , 3.4625 , 0.692884745408 , 2.0 , 11.5 , 0.182 , 0.183347524724 , 0.313926940639 , 0.521283699084 , 1144.0 , 2.63228815184 , 0.145669848479 , 0.00266854003608 , 4.0 , 283.5 , no , 0.594052949806 , 0.2 , 0.02
71 , 3 , fluid , 2 , 156.5 , 11.2524793104 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.05 , 8 , 5 , 10 , 1661.0 , 2 , 24.4868421053 , nan , 96.99303955 , 2.425 , 0.688013338383 , 2.0 , 6.5 , 0.5658 , 0.290219643163 , 0.710126582278 , 0.726879831736 , 706.5 , 0.616371901473 , 0.139241851253 , 0.00547060359789 , 2.0 , 217.5 , no , 0.600818733976 , 0.2 , 0.02
72 , 3 , fluid , 2 , 235.5 , 14.5211743055 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.04 , 8 , 5 , 10 , 2233.0 , 2 , 21.2633447099 , 60.0 , 104.119624933 , 1.425 , 0.687249157458 , 2.0 , 4.5 , 0.2872 , 0.113431286449 , 0.751711263223 , 0.153283885145 , 1995.0 , 1.19895599592 , 0.149809160968 , 0.0065243538073 , 3.0 , 113.0 , no , 0.607362689157 , 0.2 , 0.02
73 , 3 , fluid , 2 , 123.5 , 5.87055384731 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.03 , 8 , 5 , 10 , 1697.0 , 2 , 43.0104895105 , nan , 117.41950874 , 2.8375 , 0.693016855023 , 2.0 , 2.5 , 0.54 , 0.240160798781 , 0.200487372619 , 0.23596141867 , 1491.5 , 0.26358516802 , 0.134782371289 , 0.00284228671146 , 3.0 , 229.5 , no , 0.613695549009 , 0.2 , 0.02
74 , 3 , fluid , 2 , 71.5 , 6.17151000426 , 200 , 2 , 800 , 0.1 , 0.1 , 0.998827249812 , 1000 , 1 , 0.02 , 8 , 5 , 10 , 619.5 , 2 , 35.3919463087 , 69.5 , 98.9533407257 , 1.275 , 0.692580717372 , 2.0 , 3.5 , 0.591 , 0.139756872678 , 0.270465489567 , 0.506842999505 , 324.0 , -0.301364942018 , 0.142724907584 , 0.00539895861754 , 4.0 , 105.5 , no , 0.619827365692 , 0.2 , 0.02
77 , 4 , random_walk , 2 , 4.0 , 0.947324886633 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 80 , 0.9 , 9 , 9 , 10 , 21.0 , 0 , 0.166075247891 , 6.81812169312 , 62.94999501 , 6.1975308642 , 1.78075666401 , 6.0 , 1.0 , 1.0 , 1.0 , 0.307692307692 , 0.0 , 21.0 , 0.0 , 0.292007348393 , 0.0114605915932 , 6.5 , 205.5 , no , 0.625767563103 , 0.3 , 0.03
80 , 4 , random_walk , 2 , 1.5 , 0.0480748780542 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 10 , 0.6 , 9 , 9 , 10 , 8.0 , 0 , 0.558489621046 , 8.23351648352 , 12.1139150271 , 4.55555555556 , 1.78358244779 , 6.0 , 2.5 , 0.89615 , 0.85590035535 , 3.0 , 0.342222222222 , 3.5 , -0.139015277827 , 0.144562552656 , 0.00537133153876 , 5.5 , 150.0 , no , 0.625371139055 , 0.3 , 0.03
81 , 4 , random_walk , 2 , 1.5 , 0.156920545112 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 10 , 0.5 , 9 , 9 , 10 , 7.0 , 0 , 1.02314293182 , 10.4431818182 , 24.5412336222 , 6.35185185185 , 1.77705528668 , 6.0 , 1.5 , 0.8559 , 0.836161890593 , 1.5 , 0.148760330579 , 6.0 , 0.0 , 0.24139081839 , 0.00508735222362 , 8.0 , 203.0 , no , 0.631047333918 , 0.3 , 0.03
82 , 4 , random_walk , 2 , 2.5 , 0.214657842255 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 4 , 0.4 , 9 , 9 , 10 , 10.5 , 0 , 1.74061524034 , 9.91666666667 , 15.05831643 , 5.75925925926 , 1.77677072359 , 6.0 , 2.5 , 0.5598 , 0.470809479225 , 0.291666666667 , 0.261574074074 , 9.0 , 0.353553390593 , 0.247647679589 , 0.0125946327537 , 3.5 , 185.0 , no , 0.629091403561 , 0.3 , 0.03
83 , 4 , random_walk , 2 , 38.5 , 7.37756145978 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 4 , 0.3 , 9 , 9 , 10 , 185.0 , 0 , 3.00974766371 , 18.5972222222 , 40.506857597 , 8.32098765432 , 1.7831495121 , 6.0 , 3.0 , 0.6188 , 0.163931458947 , 0.49 , 0.461048760331 , 120.5 , -0.0676962413029 , 0.217356819957 , 0.0037648469937 , 7.5 , 268.5 , no , 0.634545941744 , 0.3 , 0.03
84 , 4 , random_walk , 2 , 72.5 , 11.8106484524 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 4 , 0.2 , 9 , 9 , 10 , 309.5 , 0 , 5.53795781435 , 31.75 , 69.2803873189 , 7.35185185185 , 1.78119862757 , 6.0 , 10.5 , 0.4135 , 0.325942828894 , 0.205992509363 , 0.758957310355 , 105.0 , 1.27726386528 , 0.254475561329 , 0.00595848295809 , 13.0 , 243.5 , no , 0.636621765454 , 0.3 , 0.03
85 , 4 , random_walk , 2 , 46.5 , 7.76507330227 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 4 , 0.1 , 9 , 9 , 10 , 290.0 , 0 , 16.2677402725 , nan , 97.4867426195 , 13.1296296296 , 1.78937451959 , 6.0 , 12.5 , 0.30825 , 0.373491539699 , 0.484042553191 , 0.722237531909 , 138.0 , 2.52175857276 , 0.252039643235 , 0.00390959297295 , 15.0 , 426.0 , no , 0.640384311662 , 0.3 , 0.03
86 , 4 , random_walk , 2 , 44.0 , 6.52216037763 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.09 , 9 , 9 , 10 , 255.5 , 0 , 20.8912402333 , nan , 98.1030601729 , 15.8827160494 , 1.78543265709 , 6.0 , 12.5 , 0.56405 , 0.486376363743 , 0.547368421053 , 0.856619034948 , 64.0 , 1.16419003555 , 0.224203830113 , 0.00766523351858 , 15.5 , 530.0 , no , 0.641223969244 , 0.3 , 0.03
87 , 4 , random_walk , 2 , 27.5 , 4.48176560702 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.08 , 9 , 9 , 10 , 181.0 , 0 , 23.2354816606 , nan , 81.6021020664 , 9.44444444444 , 1.78513289836 , 6.0 , 9.0 , 0.39285 , 0.304933526547 , 0.149746192893 , 0.657098889878 , 92.5 , 1.42529309455 , 0.243079475682 , 0.00483417098578 , 3.0 , 314.0 , no , 0.644070217535 , 0.3 , 0.03
88 , 4 , random_walk , 2 , 83.0 , 9.92421332895 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.07 , 9 , 9 , 10 , 506.0 , 0 , 27.4662316297 , nan , 103.280538065 , 11.1481481481 , 1.78908978989 , 6.0 , 7.0 , 0.40995 , 0.423102614688 , 0.0759943181818 , 0.620449983002 , 292.5 , 1.30017840274 , 0.254732354012 , 0.00888689629848 , 13.0 , 371.0 , no , 0.646989020817 , 0.3 , 0.03
89 , 4 , random_walk , 2 , 84.5 , 12.3895747447 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.06 , 9 , 9 , 10 , 530.0 , 0 , 25.8323832853 , nan , 102.474811554 , 16.3333333333 , 1.78899354448 , 6.0 , 7.5 , 0.54025 , 0.286260396223 , 0.162751677852 , 0.751201623337 , 190.0 , 0.818173152604 , 0.26234235314 , 0.00636546085213 , 11.5 , 544.0 , no , 0.651759439455 , 0.3 , 0.03
90 , 4 , random_walk , 2 , 81.5 , 9.09417691836 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.05 , 9 , 9 , 10 , 450.5 , 0 , 27.3426178318 , nan , 105.239784761 , 13.8456790123 , 1.78923340045 , 6.0 , 5.5 , 0.60665 , 0.312745481037 , 0.144171779141 , 0.698289803305 , 168.0 , 0.0762847849357 , 0.239753941939 , 0.00617388481711 , 7.0 , 460.0 , no , 0.656402646929 , 0.3 , 0.03
91 , 4 , random_walk , 2 , 57.0 , 6.40719082753 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.04 , 9 , 9 , 10 , 286.0 , 0 , 32.644060629 , nan , 106.963492485 , 28.049382716 , 1.78958444361 , 6.0 , 3.0 , 0.4805 , 0.404987633629 , 0.40404040404 , 0.222671808999 , 250.5 , 0.575181164423 , 0.266600294185 , 0.013202253992 , 6.0 , 915.0 , no , 0.660923664732 , 0.3 , 0.03
92 , 4 , random_walk , 2 , 26.5 , 2.48072272534 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.03 , 9 , 9 , 10 , 189.5 , 0 , 24.627762216 , nan , 106.387728854 , 21.4938271605 , 1.7862976038 , 6.0 , 5.5 , 0.3324 , 0.430564467774 , 0.406779661017 , 0.449350135593 , 137.5 , 1.5835391311 , 0.226467691732 , 0.00594508314962 , 2.5 , 689.0 , no , 0.662729850904 , 0.3 , 0.03
93 , 4 , random_walk , 2 , 27.5 , 2.53853990368 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.02 , 9 , 9 , 10 , 199.0 , 0 , 22.3202020202 , nan , 103.794329157 , 13.487654321 , 1.78978014816 , 6.0 , 3.5 , 0.64355 , 0.609879472998 , 0.791666666667 , 0.533266566603 , 127.0 , 0.462704403629 , 0.243154405658 , 0.00849667518233 , 2.5 , 443.5 , no , 0.663390823512 , 0.3 , 0.03
94 , 4 , random_walk , 2 , 11.0 , 1.08305932607 , 400 , 6 , 800 , 0.1 , 0.1 , 0.997286112042 , 1000 , 1 , 0.01 , 9 , 9 , 10 , 179.5 , 0 , 36.1068376068 , nan , 111.940045616 , 6.96913580247 , 1.77615429784 , 6.0 , 1.0 , 1.0 , 1.0 , 5.109375 , 0.0 , 179.5 , 0.0 , 0.280988919652 , 0.00631725922248 , 2.0 , 247.5 , no , 0.667651699164 , 0.3 , 0.03
98 , 5 , random_walk , 2 , 0.0 , 0.0115476817176 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 10 , 0.7 , 5 , 7 , 10 , 1.5 , 0 , 0.721718461132 , 3.81666666667 , 8.68914473684 , 0.0 , 0.0 , 1.0 , 1.0 , 1.0 , 1.0 , 0.25 , 0.0 , 1.5 , 0.0 , 0.122417708178 , 0.00956461662192 , 3.5 , 68.5 , yes , 0.671806052924 , 0.2 , 0.05
99 , 5 , random_walk , 2 , 1.0 , 0.0836754488205 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 10 , 0.6 , 5 , 7 , 10 , 9.0 , 0 , 0.827509785862 , 3.95 , 12.6728112666 , 0.0 , 0.0 , 1.0 , 3.5 , 0.8889 , 0.931487848414 , 0.625 , 0.392857142857 , 4.5 , 0.706333282197 , 0.151511641361 , 0.00304098229548 , 5.5 , 80.0 , yes , 0.675857830048 , 0.2 , 0.05
100 , 5 , random_walk , 2 , 1.0 , 0.0634677862486 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 10 , 0.5 , 5 , 7 , 10 , 7.0 , 0 , 1.13870263942 , 5.2 , 13.0583688333 , 0.0 , 0.0 , 1.0 , 3.0 , 0.81365 , 0.860399162361 , 0.333333333333 , 0.550347222222 , 4.0 , 0.408248290464 , 0.140042949431 , 0.00410188953154 , 4.0 , 68.0 , yes , 0.67005468578 , 0.2 , 0.05
103 , 5 , random_walk , 2 , 5.5 , 0.752025592144 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 4 , 0.2 , 5 , 7 , 10 , 25.5 , 0 , 6.17479640131 , 20.8928571429 , 50.3030943866 , 0.0 , 0.0 , 1.0 , 2.0 , 0.74185 , 0.57265582563 , 0.0326086956522 , 0.261266540643 , 24.0 , 0.0 , 0.135690213851 , 0.00274211542961 , 6.0 , 105.5 , yes , 0.674029930529 , 0.2 , 0.05
105 , 5 , random_walk , 2 , 8.0 , 0.874755298708 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.09 , 5 , 7 , 10 , 40.0 , 0 , 16.1016069586 , 46.0416666667 , 67.1785714286 , 0.0 , 0.0 , 1.0 , 2.5 , 0.58765 , 0.443545413903 , 0.383720930233 , 0.296528911646 , 32.5 , 0.27609333935 , 0.152246626644 , 0.0283708968305 , 4.5 , 78.0 , yes , 0.677910526594 , 0.2 , 0.05
106 , 5 , random_walk , 2 , 24.0 , 2.814573545 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.08 , 5 , 7 , 10 , 121.5 , 0 , 25.3768421378 , nan , 99.5025470421 , 0.0 , 0.0 , 1.0 , 6.0 , 0.31375 , 0.207919978515 , 0.463963963964 , 0.454602133963 , 84.0 , 1.34253973367 , 0.176969517689 , 0.0107500361391 , 9.0 , 107.0 , yes , 0.679085435432 , 0.2 , 0.05
107 , 5 , random_walk , 2 , 0.5 , 0.0708438744572 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.07 , 5 , 7 , 10 , 12.0 , 0 , 36.0190018118 , nan , 96.5026019185 , 0.0 , 0.0 , 1.0 , 2.0 , 0.99505 , 0.996795624692 , 1.375 , 0.4975 , 6.5 , 0.0 , 0.164263463966 , 0.00402029124916 , 10.0 , 124.0 , yes , 0.682817000136 , 0.2 , 0.05
108 , 5 , random_walk , 2 , 25.0 , 2.09422713337 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.06 , 5 , 7 , 10 , 185.5 , 0 , 19.6712127159 , nan , 90.0945481786 , 0.0 , 0.0 , 1.0 , 6.0 , 0.24005 , 0.24464226831 , 0.24672489083 , 0.240991050783 , 163.5 , 1.6954864859 , 0.14975813607 , 0.00527468231148 , 6.0 , 145.5 , yes , 0.678799946495 , 0.2 , 0.05
110 , 5 , random_walk , 2 , 45.5 , 3.23368229856 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.04 , 5 , 7 , 10 , 394.5 , 0 , 59.1538461538 , nan , 110.568847208 , 0.0 , 0.0 , 1.0 , 6.0 , 0.2413 , 0.177972625736 , 0.0511363636364 , 0.191124286533 , 367.0 , 1.6849826588 , 0.148560476162 , 0.00393170342604 , 11.0 , 258.0 , yes , 0.677399442052 , 0.2 , 0.05
111 , 5 , random_walk , 2 , 18.0 , 2.50735224619 , 100 , 1 , 800 , 0.1 , 0.1 , 0.99862041536 , 1000 , 1 , 0.03 , 5 , 7 , 10 , 131.5 , 0 , 37.3658963585 , nan , 108.267600159 , 0.0 , 0.0 , 1.0 , 3.0 , 0.3902 , 0.239736471319 , 0.21270718232 , 0.144838351291 , 120.5 , 0.702908842776 , 0.14906834032 , 0.0112192461745 , 2.0 , 174.5 , yes , 0.681024167422 , 0.2 , 0.05
115 , 6 , random_walk , 2 , 0.5 , 0.0489845329135 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 80 , 0.9 , 8 , 9 , 10 , 5.5 , 1 , 0.603023335037 , 6.14033442725 , 7.38310201038 , 2.59722222222 , 1.77372091411 , 6.0 , 2.5 , 0.8091 , 0.783221006608 , 0.5 , 0.458888888889 , 3.5 , -0.353553390593 , 0.129994430718 , 0.00983300217248 , 8.0 , 68.5 , yes , 0.679012787784 , 0.2 , 0.05
116 , 6 , random_walk , 2 , 1.0 , 0.0598851839469 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 80 , 0.8 , 8 , 9 , 10 , 9.0 , 1 , 0.78340037722 , 8.49100650593 , 30.6485877958 , 2.47222222222 , 1.78560011935 , 6.0 , 2.5 , 0.7452 , 0.724621391889 , 3.25 , 0.41015625 , 7.0 , 0.344602749071 , 0.146873661728 , 0.00450845579575 , 7.0 , 69.0 , yes , 0.677045614292 , 0.2 , 0.05
117 , 6 , random_walk , 2 , 0.5 , 0.0284190200818 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 10 , 0.7 , 8 , 9 , 10 , 8.0 , 1 , 0.825423076548 , 7.38461538462 , 6.47658814946 , 2.69444444444 , 1.76561008349 , 6.0 , 2.5 , 0.9224 , 0.876598088624 , 1.25 , 0.352040816327 , 3.5 , -0.444444444444 , 0.133153343598 , 0.0152313691206 , 6.5 , 78.0 , yes , 0.68055598805 , 0.2 , 0.05
118 , 6 , random_walk , 2 , 1.5 , 0.0481361132799 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 10 , 0.6 , 8 , 9 , 10 , 10.0 , 1 , 1.37264155106 , 10.6328671329 , 5.42489629576 , 2.18055555556 , 1.75822333093 , 6.0 , 3.5 , 0.79 , 0.872448328839 , 0.0588235294118 , 0.575163398693 , 5.0 , 0.701757078175 , 0.119178231206 , 0.0206533319923 , 5.0 , 63.0 , yes , 0.67968979463 , 0.2 , 0.05
120 , 6 , random_walk , 2 , 2.5 , 0.0280557142353 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 4 , 0.4 , 8 , 9 , 10 , 12.0 , 1 , 4.07226866428 , 11.6607142857 , 11.3090588988 , 3.61111111111 , 1.77853197745 , 6.0 , 5.0 , 0.7678 , 0.816766236785 , 0.375 , 0.73046875 , 4.5 , 0.64367493035 , 0.120640772759 , 0.00771985731806 , 5.0 , 97.0 , yes , 0.676005151425 , 0.2 , 0.05
121 , 6 , random_walk , 2 , 2.5 , 0.317995650737 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 4 , 0.3 , 8 , 9 , 10 , 23.0 , 1 , 4.69349085758 , 11.7053571429 , 16.5371689001 , 4.25 , 1.76107624234 , 6.0 , 7.0 , 0.6778 , 0.714707435316 , 0.0666666666667 , 0.771875 , 9.0 , 0.950787504206 , 0.155607254099 , 0.00534202958391 , 5.0 , 128.0 , yes , 0.672398079655 , 0.2 , 0.05
122 , 6 , random_walk , 2 , 3.5 , 0.178847669605 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 4 , 0.2 , 8 , 9 , 10 , 25.0 , 1 , 9.39035856711 , 38.9642857143 , 30.8009888752 , 3.79166666667 , 1.76242210015 , 6.0 , 5.0 , 0.48795 , 0.433993619625 , 0.2 , 0.4528 , 16.5 , 0.919221803253 , 0.140438460874 , 0.00778098824999 , 6.5 , 121.5 , yes , 0.672834409183 , 0.2 , 0.05
123 , 6 , random_walk , 2 , 42.0 , 6.46748772931 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 4 , 0.1 , 8 , 9 , 10 , 323.0 , 1 , 20.7816242402 , nan , 92.7740782012 , 4.10416666667 , 1.77949960334 , 6.0 , 8.0 , 0.2271 , 0.183697921626 , 0.3609375 , 0.44187343825 , 231.5 , 1.96576689289 , 0.189265321835 , 0.00197149095748 , 7.0 , 120.0 , yes , 0.673261742225 , 0.2 , 0.05
124 , 6 , random_walk , 2 , 41.0 , 5.69918488685 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.09 , 8 , 9 , 10 , 392.0 , 1 , 31.5978228077 , nan , 89.4808065772 , 5.81944444444 , 1.78493577779 , 6.0 , 7.5 , 0.2402 , 0.149851458551 , 0.344473007712 , 0.431143908916 , 286.0 , 1.94172313683 , 0.174259097685 , 0.00285185359007 , 6.0 , 159.5 , yes , 0.674895125808 , 0.2 , 0.05
125 , 6 , random_walk , 2 , 49.5 , 3.90672606272 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.08 , 8 , 9 , 10 , 397.0 , 1 , 31.3864427861 , nan , 104.048977476 , 7.96527777778 , 1.78021605404 , 6.0 , 9.0 , 0.31345 , 0.19324531731 , 0.0845588235294 , 0.5577021516 , 261.5 , 1.72773259757 , 0.165239353441 , 0.00350216975867 , 8.5 , 239.5 , yes , 0.676832212079 , 0.2 , 0.05
126 , 6 , random_walk , 2 , 31.5 , 1.09984504712 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.07 , 8 , 9 , 10 , 271.5 , 1 , 41.1672776149 , nan , 109.287997583 , 5.38888888889 , 1.78447093513 , 6.0 , 4.5 , 0.35545 , 0.183857648432 , 1.02777777778 , 0.139271036353 , 245.5 , 1.01037446248 , 0.180619499659 , 0.00238335069419 , 16.5 , 156.0 , yes , 0.680063889958 , 0.2 , 0.05
127 , 6 , random_walk , 2 , 228.0 , 12.6842436349 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.06 , 8 , 9 , 10 , 2961.5 , 1 , 27.4101750172 , nan , 113.176838256 , 3.56944444444 , 1.76598482283 , 6.0 , 21.5 , 0.0853 , 0.124977508074 , 0.67661097852 , 0.417091848666 , 2196.5 , 3.92307617666 , 0.170612237367 , 0.00215615575109 , 6.5 , 110.0 , yes , 0.680185115724 , 0.2 , 0.05
128 , 6 , random_walk , 2 , 23.5 , 1.63019256132 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.05 , 8 , 9 , 10 , 209.0 , 1 , 33.8235897436 , nan , 100.686412656 , 10.3055555556 , 1.77454304555 , 6.0 , 2.0 , 0.67125 , 0.552130479187 , 1.21074380165 , 0.0133206362163 , 207.0 , 0.353497029293 , 0.18277183271 , 0.00213029676884 , 7.0 , 289.0 , yes , 0.683320555766 , 0.2 , 0.05
129 , 6 , random_walk , 2 , 12.0 , 0.834776585124 , 100 , 6 , 200 , 0.1 , 0.1 , 0.996596838951 , 1000 , 1 , 0.04 , 8 , 9 , 10 , 131.5 , 1 , 41.7571428571 , nan , 105.040133422 , 10.2083333333 , 1.78635733943 , 6.0 , 1.5 , 0.75755 , 0.571318166941 , 0.154228855721 , 0.0147026063711 , 130.0 , 0.0 , 0.0738282633945 , 0.00569611365744 , 8.5 , 303.5 , yes , 0.686395113477 , 0.2 , 0.05
133 , 7 , fluid , 2 , 18.5 , 2.3619450439 , 400 , 10 , 200 , 0.1 , 0.1 , 0.990693931035 , 1000 , 80 , 1.0 , 9 , 6 , 10 , 93.5 , 2 , 8.00023090569 , 7.32592592593 , 15.1661659577 , 161.833333333 , 2.30034091347 , 10.0 , 16.5 , 0.4102 , 0.568323507235 , 0.02 , 0.758382826069 , 48.0 , 2.31253843372 , 0.204417047413 , 0.00358818100385 , 7.5 , 1949.5 , yes , 0.684602852771 , 0.3 , 0.01
134 , 7 , fluid , 2 , 1111.0 , 118.434779356 , 400 , 10 , 200 , 0.1 , 0.1 , 0.990693931035 , 1000 , 80 , 0.9 , 9 , 6 , 10 , 8715.5 , 2 , 8.229857716 , 8.9662037037 , 36.7626044073 , 115.925925926 , 2.30049210552 , 10.0 , 263.0 , 0.20165 , 0.546620931378 , 0.000604281767956 , 0.558764321618 , 7204.0 , 12.4427573172 , 0.226122634411 , 0.00686904491496 , 9.0 , 1386.5 , yes , 0.683439968458 , 0.3 , 0.01
135 , 7 , fluid , 2 , 529.0 , 54.8318548743 , 400 , 10 , 200 , 0.1 , 0.1 , 0.990693931035 , 1000 , 80 , 0.8 , 9 , 6 , 10 , 4123.5 , 2 , 8.78626155618 , 9.00290492958 , 31.7268195336 , 106.990740741 , 2.2983503741 , 10.0 , 118.5 , 0.25045 , 0.507678646562 , 0.000668774319066 , 0.543950433008 , 3237.5 , 8.26487216976 , 0.200675381255 , 0.00399560736922 , 7.5 , 1326.5 , yes , 0.683730966061 , 0.3 , 0.01
136 , 7 , fluid , 2 , 104.5 , 15.8706297032 , 400 , 10 , 200 , 0.1 , 0.1 , 0.990693931035 , 1000 , 10 , 0.7 , 9 , 6 , 10 , 601.5 , 2 , 7.46079304495 , 8.6 , 20.1835278172 , 101.018518519 , 2.29924253594 , 10.0 , 37.5 , 0.201 , 0.277157573195 , 0.169318181818 , 0.841362236648 , 149.0 , 2.64201110353 , 0.256135371456 , 0.00540323426575 , 5.5 , 1225.0 , yes , 0.682466070086 , 0.3 , 0.01
