RowID, sim, FlowRate, Width, Height, Viscosity, N, immigration.rate, particle.tau, cell.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint
318,35,0.5,10,10,0.84,92,7,9,18.20967742,234.3342012,2.186509464,9,35,0.236622868,0.694592229,0.315217391,0.888915432,29,5.000824208,0.907890227,6.023212337
319,35,0.25,10,10,0.84,154,7,15.7,25.90243902,344.3325666,2.166957684,9,35,0.136118923,0.51527805,0.435064935,0.79526356,67,5.149575497,1.5899098,8.978305295
320,35,0.1,10,10,0.84,81,7,33.6,48.17857143,97.32740866,2.180088033,9,20,0.173847377,0.518597449,0.50617284,0.721296296,41,3.674548135,1.485542652,6.531962659
321,35,0.075,10,10,0.84,28,7,45.8,59.21052632,65.54659817,2.127856708,9,8,0.23902439,0.509944743,0.714285714,0.494708995,20,2.255651397,1.408996285,4.827592451
322,35,0.05,10,10,0.84,68,7,82.2,47.925,97.98598025,2.159696649,9,14,0.23161691,0.477065789,0.529411765,0.701931519,36,3.071907965,1.924606557,6.635958459
323,35,0.025,10,10,0.84,52,7,271.8,108.8939394,281.7077892,2.174763663,9,8,0.189674523,0.378394154,0.807692308,0.347662142,42,2.25631908,2.706065878,9.016349565
324,35,0.01,10,10,0.84,20,7,500,165.8837209,265.1596074,2.187409611,9,9,0.383141762,0.665217859,0.5,0.747368421,10,2.270957268,0.795017461,4.069084954
325,36,1,10,10,0.84,76,6,6,8.694444444,1701.347057,2.193675914,9,33,0.293675005,0.701425464,0.276315789,0.90877193,21,4.404483086,0.71783841,6.037702131
326,36,0.75,10,10,0.84,72,6,6,9.633333333,1329.69948,2.193154851,9,30,0.415384615,0.657435319,0.180555556,0.932707355,13,2.383210377,0.695762647,6.099394267
327,36,0.5,10,10,0.84,64,6,8.5,8,901.6046293,2.1909798,9,28,0.413236481,0.702571968,0.21875,0.928075397,14,3.145068718,0.750014145,5.356067826
328,36,0.25,10,10,0.84,146,6,20.1,17.99212598,542.8818514,2.185157621,9,22,0.316430141,0.448509796,0.287671233,0.862257912,42,2.435267132,2.487542382,13.72800437
329,36,0.1,10,10,0.84,121,6,52.6,41.47368421,240.3267641,2.181559793,9,22,0.222203673,0.434956674,0.355371901,0.802066116,43,2.775625713,1.771427901,11.11264457
330,36,0.075,10,10,0.84,270,6,85.3,50.25757576,161.8055142,2.146480852,9,17,0.223601799,0.275419117,0.459259259,0.739666804,124,2.874593925,5.695790018,27.93941352
331,36,0.05,10,10,0.84,162,6,95.8,61.48192771,270.6234919,2.179025096,9,18,0.354227405,0.40052478,0.314814815,0.848401196,51,2.480469476,3.130298595,16.82207502
332,36,0.025,10,10,0.84,123,6,211.7,116.5555556,457.5318399,2.182146426,9,14,0.280031837,0.280677852,0.398373984,0.75103292,49,1.785172818,2.851359232,15.01912435
333,36,0.01,10,10,0.84,42,6,384,345.960177,482.8011645,2.182045248,9,7,0.484615385,0.559086971,0.476190476,0.722415796,20,1.51966328,1.685571813,9.652415267
334,37,1,10,10,0.84,112,9,4.7,10.09756098,1698.908229,1.944292381,7,49,0.292906178,0.702694618,0.169642857,0.938706564,19,3.952682788,0.463366847,6.424668558
335,37,0.75,10,10,0.84,64,9,5.5,8.333333333,991.5170571,1.941439808,7,32,0.520325203,0.743387532,0.15625,0.954861111,10,2.568472752,0.457374316,5.02970527
336,37,0.5,10,10,0.84,98,9,12,12.66666667,1198.598116,1.944326599,7,36,0.350102071,0.638830911,0.214285714,0.930149379,21,3.561439248,0.555626192,6.989307754
337,37,0.25,10,10,0.84,65,9,22.6,19.01754386,449.0070619,1.931360392,7,26,0.574204947,0.681492616,0.138461538,0.947596154,9,1.49182221,0.644630423,5.286760087
338,37,0.1,10,10,0.84,142,9,41.2,30.32467532,454.93136,1.927272503,7,34,0.350507579,0.497073977,0.197183099,0.922585156,28,2.559333118,1.033003876,9.128760384
339,37,0.075,10,10,0.84,165,9,51.8,47.8226601,139.6310739,1.939083038,7,26,0.395287046,0.412400342,0.181818182,0.908203991,30,1.735095704,1.724115706,13.66544326
340,37,0.05,10,10,0.84,157,9,105.3,55.34782609,328.4534764,1.92954408,7,21,0.356875009,0.376735076,0.242038217,0.872121509,38,1.865843452,2.049812428,11.70749841
341,37,0.025,10,10,0.84,167,9,222.9,167.640553,269.2480378,1.936408445,7,19,0.282766732,0.379052125,0.311377246,0.818772094,52,2.246535434,2.386623279,13.54419225
342,37,0.01,10,10,0.84,91,9,610,228.2089041,567.9879179,1.934778399,7,13,0.368421053,0.393900076,0.351648352,0.8,32,1.666009662,1.846476399,7.365795428
343,38,1,10,10,0.84,72,4,5.909090909,10.42857143,3459.84449,0,1,28,0.495034377,0.655185696,0.166666667,0.940923318,12,2.065366306,0.634021012,6.811592552
344,38,0.75,10,10,0.84,51,4,7.7,11.57894737,3753.690473,0,1,25,0.528121827,0.749871858,0.156862745,0.942745098,8,2.31982613,0.463860882,4.573840078
345,38,0.5,10,10,0.84,34,4,9.6,15.90909091,3342.216977,0,1,20,0.444615385,0.784797357,0.264705882,0.914438503,9,3.058171745,0.340450582,3.565370954
346,38,0.25,10,10,0.84,136,4,18.8,18.13432836,1132.316314,0,1,19,0.373264449,0.366752779,0.235294118,0.865359477,32,1.550793741,2.023015228,21.62486928
347,38,0.1,10,10,0.84,122,4,52.7,42.0754717,385.445709,0,1,10,0.455168196,0.280561939,0.336065574,0.786749763,41,0.970427938,3.504755184,21.07409687
348,38,0.075,10,10,0.84,409,4,42.4,62.61538462,996.6846564,0,1,19,0.480084146,0.241422804,0.205378973,0.892552375,84,1.098831831,6.532251293,45.2971517
349,38,0.05,10,10,0.84,246,4,120.4,99.38629283,803.749703,0,1,10,0.329500163,0.254123046,0.483739837,0.699352912,119,1.857755338,6.078098744,51.96958412
350,38,0.025,10,10,0.84,246,4,267.1,200.4560907,433.1407766,0,1,11,0.684430772,0.62824198,0.231707317,0.870715115,57,0.831560381,5.343268091,41.75642554
351,38,0.01,10,10,0.84,27,4,433.7,140.94,1365.906502,0,1,3,0.945525292,0.966590496,0.444444444,0.672364672,12,0.595170064,2.673836731,14.38234646
352,39,1,10,10,0.84,45,3,4.7,12.75,1882.950154,1.943730786,7,23,0.470820739,0.754037066,0.222222222,0.928282828,10,2.834996687,0.354637427,4.283126963
353,39,0.75,10,10,0.84,32,3,6.8,13.07142857,1502.137168,1.942400049,7,18,0.418300654,0.754696478,0.28125,0.89516129,9,2.682747443,0.400728825,3.695482153
354,39,0.5,10,10,0.84,45,3,14.8,12.29032258,1843.504669,1.941043622,7,17,0.569940895,0.641457964,0.177777778,0.917171717,8,1.131812571,0.752329124,5.107247445
355,39,0.25,10,10,0.84,78,3,21.8,27.375,1159.967259,1.943726761,7,17,0.495681929,0.492661074,0.192307692,0.892773893,15,1.096627057,1.406621461,9.723179391
356,39,0.1,10,10,0.84,93,3,57.8,45,845.3180349,1.941146152,7,15,0.211131454,0.38156765,0.52688172,0.691678354,49,3.003115655,1.343983677,8.884062105
357,39,0.075,10,10,0.84,120,3,51.4,62.95283019,398.1273357,1.939025771,7,18,0.298730396,0.389804151,0.366666667,0.820868347,44,2.704675459,1.957586301,10.1473439
358,39,0.05,10,10,0.84,84,3,108.8,80.55855856,270.7366917,1.940091194,7,11,0.383186706,0.365210852,0.380952381,0.771944923,32,1.52830492,2.025199828,10.83395993
359,39,0.025,10,10,0.84,15,3,187.9,27,1370.198786,1.93669222,7,4,0.592105263,0.640145,0.6,0.619047619,9,0.979409375,0.844243116,4.679945051
360,39,0.01,10,10,0.84,45,3,531.8,52.52,1035.077509,1.939185769,7,8,0.598404255,0.529751868,0.311111111,0.809090909,14,0.762050914,1.292983795,8.397251578
361,40,1,10,10,0.84,42,3,6.8,11,836.2856214,1.384781624,4,24,0.496621622,0.782746775,0.214285714,0.93844367,9,3.03407978,0.451201566,4.195099365
362,40,0.75,10,10,0.84,39,3,10.7,14.54545455,844.4216344,1.382576494,4,19,0.559808612,0.73470361,0.179487179,0.929824561,7,1.702450847,0.471419579,3.775371753
363,40,0.5,10,10,0.84,51,3,7.1,14,452.5437663,1.383757221,4,26,0.448602967,0.743069297,0.196078431,0.93254902,10,2.741882811,0.532136162,3.963712921
364,40,0.25,10,10,0.84,35,3,13.72727273,10.25,327.5522901,1.376735999,4,18,0.450699043,0.742268742,0.285714286,0.902521008,10,2.936387992,0.544967736,3.202812233
365,40,0.1,10,10,0.84,38,3,45.9,50.2195122,311.9488848,1.377716347,4,16,0.438106796,0.714826558,0.315789474,0.880512091,12,2.855286679,0.507971273,3.54495713
366,40,0.075,10,10,0.84,104,3,61.5,67.12820513,385.6364045,1.374698801,4,13,0.216441207,0.417275605,0.576923077,0.65085885,60,3.024800907,2.421829186,11.96002728
367,40,0.05,10,10,0.84,108,3,129.6,120.8479532,258.6383357,1.380286264,4,19,0.388540973,0.46848483,0.268518519,0.872620284,29,2.050767313,1.72937388,9.003323277
368,40,0.025,10,10,0.84,28,3,93.4,24.47368421,412.1504893,1.382987826,4,9,0.449026346,0.582163929,0.428571429,0.78042328,12,1.795390977,0.897302228,3.890125467
369,40,0.01,10,10,0.84,21,3,512.8,161.9230769,375.7272007,1.383376609,4,8,0.545792079,0.664474838,0.380952381,0.80952381,8,1.374825866,0.57232949,3.778635375
370,41,1,10,10,0.84,104,7,6.181818182,9.88372093,2943.155707,0.692525754,2,37,0.302613172,0.604545012,0.211538462,0.9195295,22,3.29285822,0.78484581,9.223375519
371,41,0.75,10,10,0.84,78,7,7.5,11,2652.643044,0.693026367,2,37,0.378876572,0.719476354,0.192307692,0.940725941,15,3.464101209,0.56473048,6.367612673
372,41,0.5,10,10,0.84,144,7,9.4,12.42,2746.954371,0.692863707,2,39,0.290542245,0.519372505,0.194444444,0.918123543,28,2.716838737,1.077501215,10.1423378
373,41,0.25,10,10,0.84,237,7,23.8,14.29032258,941.600633,0.685724187,2,30,0.279322691,0.335759489,0.189873418,0.884395337,45,2.004012029,2.880758187,21.99220747
374,41,0.1,10,10,0.84,244,7,39,31.80451128,461.5261677,0.69313225,2,26,0.335951607,0.298868053,0.192622951,0.88915874,47,1.605438651,2.848797758,30.81760543
375,41,0.075,10,10,0.84,246,7,66.7,75.58421053,456.4609686,0.693008285,2,18,0.378092668,0.276113223,0.235772358,0.856545545,58,1.367695582,4.979788327,27.24958092
376,41,0.05,10,10,0.84,339,7,154,109.3081897,152.1006951,0.6825538,2,26,0.372276464,0.297824068,0.194690265,0.899338465,66,1.83810771,4.228168659,27.9136895
377,41,0.025,10,10,0.84,162,7,220.6,123.32,414.9604075,0.691728492,2,13,0.648288128,0.649915152,0.185185185,0.886818496,30,0.899476168,3.808805337,29.73940887
378,41,0.01,10,10,0.84,281,7,703.3,189.2954545,705.5740853,0.690332038,2,14,0.695360798,0.414578614,0.181494662,0.900482969,51,0.692349834,6.162564932,34.94437722
379,42,1,10,10,0.84,108,8,7.909090909,10.32432432,4657.54198,1.944876777,7,40,0.241791045,0.619374058,0.259259259,0.904984424,28,4.094300091,0.674740305,6.360260156
380,42,0.75,10,10,0.84,113,8,8.4,11.25,4464.233131,1.944701127,7,39,0.425761062,0.621312843,0.150442478,0.948166877,17,2.588234451,0.801394567,6.976134005
381,42,0.5,10,10,0.84,125,8,8.363636364,12.41891892,3475.773596,1.944631283,7,40,0.319922195,0.608681096,0.208,0.929290323,26,3.62043619,0.875706489,8.059682181
382,42,0.25,10,10,0.84,253,8,22.4,17.10377358,1927.850284,1.943391376,7,32,0.285713648,0.345470062,0.23715415,0.894158981,60,2.625121594,2.84081054,16.72441412
383,42,0.1,10,10,0.84,372,8,34.5,34.47619048,488.7211599,1.9320117,7,32,0.27129862,0.32044393,0.225806452,0.887198215,84,2.399541626,4.475499162,16.51805952
384,42,0.075,10,10,0.84,374,8,64.8,54.31428571,543.867663,1.940839731,7,25,0.232661344,0.247258718,0.315508021,0.83029634,118,2.568957483,5.642323283,24.12801963
385,42,0.05,10,10,0.84,223,8,109.6,109.5111663,983.4271206,1.9272601,7,19,0.439663328,0.451790193,0.255605381,0.884256454,57,2.159853978,3.93840479,18.46522784
386,42,0.025,10,10,0.84,382,8,143.9,216.8273504,148.9704752,1.928927503,7,19,0.386951357,0.240627075,0.240837696,0.866251666,92,1.432120819,7.064188813,29.64565831
387,42,0.01,10,10,0.84,419,8,512.1,400.5265306,170.1364076,1.913247948,7,12,0.529480776,0.332274345,0.23627685,0.84462893,99,0.871248317,10.20601791,42.11395074
388,43,1,10,10,0.84,139,9,4.6,11.05660377,2405.113402,2.195576455,9,50,0.238089957,0.62835196,0.230215827,0.922635804,32,4.512745886,0.810518408,7.275986199
389,43,0.75,10,10,0.84,119,9,6.363636364,12.3125,1641.125345,2.196835107,9,42,0.259159621,0.627191863,0.25210084,0.915823957,30,4.515968821,0.786727201,6.706243066
390,43,0.5,10,10,0.84,85,9,8.3,12.3030303,1311.06501,2.192247999,9,32,0.342611912,0.636758311,0.235294118,0.919607843,20,3.477470369,0.800937992,5.993952327
391,43,0.25,10,10,0.84,194,9,24.4,18.5,708.9861338,2.182653305,9,35,0.124573017,0.458694011,0.458762887,0.774638107,89,5.223187558,1.935723096,12.31320978
392,43,0.1,10,10,0.84,228,9,51.1,46.11363636,376.7873509,2.170940642,9,34,0.166297713,0.393328804,0.328947368,0.826764047,75,3.607053563,2.464818782,12.38448024
393,43,0.075,10,10,0.84,195,9,59.8,61.97029703,143.7941331,2.168331798,9,22,0.372421696,0.39290004,0.205128205,0.882474227,40,1.767472576,3.116431885,16.4353244
394,43,0.05,10,10,0.84,124,9,101.2,70.07327586,211.1599579,2.183729501,9,21,0.472380952,0.496802095,0.161290323,0.906504065,20,1.257503855,1.653811566,10.06290851
395,43,0.025,10,10,0.84,142,9,209.5,135.9828571,118.2274512,2.158100594,9,25,0.331100164,0.463769569,0.23943662,0.885426031,34,2.519295567,1.91342341,8.421858225
396,43,0.01,10,10,0.84,81,9,527.7,177.7859649,466.4693644,2.184917458,9,9,0.659728507,0.464412912,0.209876543,0.841975309,17,-0.086408961,2.559541708,10.22818633
397,44,1,10,10,0.84,38,3,5.5,10.6,352.6790538,2.059112207,8,21,0.545729403,0.773078485,0.184210526,0.937411095,7,2.210150206,0.502565263,4.251658586
398,44,0.75,10,10,0.84,42,3,10.5,13.28,373.9876304,2.074578792,8,20,0.386842105,0.686165457,0.285714286,0.891986063,12,2.765171894,0.530312685,5.048190209
399,44,0.5,10,10,0.84,31,3,11.5,12,269.9896295,2.066106292,8,18,0.628104575,0.810046891,0.193548387,0.941935484,6,2.09419344,0.484581764,3.715108514
400,44,0.25,10,10,0.84,22,3,13.3,16.25,181.9726963,2.071583374,8,14,0.664835165,0.841444801,0.227272727,0.935064935,5,2.134647654,0.381381379,3.2837573
401,44,0.1,10,10,0.84,36,3,51.1,41.71875,174.5563757,2.062584941,8,13,0.712087912,0.776342092,0.194444444,0.917460317,7,1.113972672,0.88089877,7.43453808
402,44,0.075,10,10,0.84,18,3,37.6,32.39285714,272.016701,2.06924624,8,10,0.771428571,0.844833334,0.222222222,0.921568627,4,1.046136244,0.521938938,4.58113836
403,44,0.05,10,10,0.84,25,3,138.4,60.96825397,283.9468417,2.068844183,8,9,0.625625626,0.636998113,0.28,0.856666667,7,0.692123256,0.944373396,5.579960058
405,44,0.01,10,10,0.84,9,3,360.7,54.68421053,127.266143,2.070104644,8,4,0.519230769,0.655046071,0.666666667,0.583333333,6,1.154700538,0.911338746,2.913358598
406,45,1,10,10,0.84,83,6,5.4,9.652173913,1900.211211,0,1,32,0.389297016,0.705212342,0.21686747,0.930943285,18,3.597334083,0.777122465,7.923365213
407,45,0.75,10,10,0.84,60,6,6.916666667,11.12903226,1264.194326,0,1,24,0.28957529,0.657726356,0.333333333,0.870621469,20,3.74946117,0.83184006,9.298331554
408,45,0.5,10,10,0.84,61,6,9.9,11.25,1644.474325,0,1,35,0.499128102,0.785467829,0.147540984,0.958469945,9,2.909311147,0.490905995,5.447473441
409,45,0.25,10,10,0.84,163,6,23.4,18.06965174,537.1546597,0,1,30,0.201509291,0.426522471,0.343558282,0.839733394,56,3.609593583,2.079682224,19.28958859
410,45,0.1,10,10,0.84,254,6,52.5,47.31627907,347.3836304,0,1,21,0.301195145,0.304288293,0.330708661,0.845227351,84,2.80832237,4.545029474,38.2602017
411,45,0.075,10,10,0.84,116,6,68.8,68.52595156,391.3453559,0,1,23,0.273384803,0.459277975,0.344827586,0.848275862,40,3.346650294,1.715494324,17.00061246
412,45,0.05,10,10,0.84,190,6,107.2,91.90540541,166.3212866,0,1,18,0.25858117,0.313255377,0.305263158,0.7893066,58,2.002640614,4.193121403,31.86095628
413,45,0.025,10,10,0.84,64,6,203.3,72.42424242,824.7290369,0,1,10,0.576901408,0.501701439,0.296875,0.839781746,19,0.971104525,2.358362249,23.2963004
414,45,0.01,10,10,0.84,48,6,815.9,179.6225166,526.4222781,0,1,8,0.535315985,0.443227569,0.333333333,0.782801418,16,0.794251346,1.75922275,16.63953318
415,46,1,10,10,0.84,18,1,6.272727273,12.2,800.878768,1.096855853,3,10,0.623076923,0.778223678,0.277777778,0.888888889,5,1.451895044,0.464189946,4.047310701
416,46,0.75,10,10,0.84,12,1,5.7,5.5,833.6255078,1.096718588,3,6,0.545454545,0.734187816,0.5,0.757575758,6,1.643167673,0.36510833,4.871801665
417,46,0.5,10,10,0.84,15,1,9.272727273,22,690.0040438,1.095853661,3,9,0.641025641,0.795836849,0.266666667,0.885714286,4,1.33630621,0.410581578,3.384224704
418,46,0.25,10,10,0.84,8,1,26.8,27.53333333,323.4740595,1.086090311,3,5,0.8,0.868795299,0.375,0.857142857,3,0.84375,0.306004257,4.815495511
419,46,0.1,10,10,0.84,7,1,44,37.71428571,275.1317307,1.097704478,3,4,0.816666667,0.861411078,0.428571429,0.80952381,3,0.4933822,0.625883872,3.72020566
420,46,0.075,10,10,0.84,27,1,69,43.22222222,534.4724232,1.094226215,3,7,0.569086651,0.610082261,0.407407407,0.777777778,11,1.189445946,1.161888708,4.686478576
421,46,0.05,10,10,0.84,54,1,99.8,77.77142857,599.6722922,1.096991712,3,4,0.466709347,0.341429987,0.703703704,0.473095737,38,1.018225365,2.471784717,19.52790683
422,46,0.025,10,10,0.84,5,1,195.6,29.92857143,401.9368201,1.080677882,3,3,0.757575758,0.833177908,0.6,0.7,3,0.707106781,0.394264374,3.391757517
423,46,0.01,10,10,0.84,1,1,600.6,83.2,591.9931873,1.092806024,3,1,0,0,1,0,1,0,0,0
424,47,1,10,10,0.84,114,8,5.9,11.15789474,890.5171217,1.943880688,7,35,0.241113173,0.603385791,0.298245614,0.889302903,34,4.418445086,0.85892757,6.701836417
425,47,0.75,10,10,0.84,130,8,8,13.82692308,789.0279475,1.944085955,7,45,0.4671089,0.630458664,0.130769231,0.959809183,17,2.53694794,0.885657476,6.248677253
426,47,0.5,10,10,0.84,110,8,10.5,16.51282051,555.4210833,1.94154207,7,44,0.284679089,0.661171971,0.172727273,0.928607173,19,3.475071147,0.718471863,5.785884579
427,47,0.25,10,10,0.84,107,8,23.5,26.59322034,332.9432545,1.939641652,7,36,0.415722585,0.640676308,0.14953271,0.94198554,16,2.594509223,0.951339551,6.106132641
428,47,0.1,10,10,0.84,115,8,45.8,37.81927711,64.9774705,1.940809036,7,20,0.458246708,0.542715395,0.217391304,0.89870328,25,1.930971571,1.999785187,10.18671881
429,47,0.075,10,10,0.84,78,8,64.4,64.15929204,241.9925406,1.933205034,7,24,0.471189591,0.602108174,0.192307692,0.923409923,15,2.066552119,0.953781915,6.257963253
430,47,0.05,10,10,0.84,70,8,94.7,54.81060606,177.509749,1.941155419,7,15,0.561282932,0.574380428,0.2,0.893995859,14,1.320312682,1.585410875,7.222435573
431,47,0.025,10,10,0.84,84,8,218.5,153.1203008,292.7036123,1.943227734,7,18,0.399185336,0.531323939,0.261904762,0.871199082,22,2.141197291,1.607647343,8.257671956
432,47,0.01,10,10,0.84,15,8,513.5,278.4293194,314.2098902,1.937069064,7,8,0.803571429,0.868103837,0.266666667,0.904761905,4,1.19149503,0.595731388,2.411564444
433,48,1,10,10,0.84,38,3,5.9,9.5,295.5702388,0,1,19,0.487179487,0.732400453,0.236842105,0.916073969,9,2.339230643,0.498741699,5.314389787
434,48,0.75,10,10,0.84,43,3,7.3,13.5,301.9660435,0,1,19,0.343872048,0.706913298,0.348837209,0.867109635,15,3.528232633,0.534113036,5.57253581
435,48,0.5,10,10,0.84,32,3,10.4,10.6,340.3671064,0,1,18,0.729344729,0.816466603,0.125,0.953629032,4,0.974139446,0.449235636,3.980777131
436,48,0.25,10,10,0.84,27,3,18.6,23,313.1867504,0,1,17,0.752321981,0.856768778,0.148148148,0.957264957,4,1.370067859,0.426378558,4.201937865
437,48,0.1,10,10,0.84,22,3,55.2,34.63265306,276.1120059,0,1,12,0.775641026,0.838827667,0.181818182,0.935064935,4,0.859642613,0.347208651,3.333181587
438,48,0.075,10,10,0.84,7,3,74.8,24.82352941,206.5477442,0,1,4,0.816666667,0.861411078,0.428571429,0.80952381,3,0.4933822,0.423692372,3.381423417
439,48,0.05,10,10,0.84,11,3,84.6,40.49019608,155.7393984,0,1,6,0.695402299,0.785700733,0.363636364,0.836363636,4,0.881180976,0.514225093,4.049113248
441,48,0.01,10,10,0.84,1,3,444,55.40350877,297.6790674,0,1,1,0,0,1,0,1,0,0,0
442,49,1,10,10,0.84,130,9,4,10.23913043,845.0200668,0,1,45,0.254097128,0.613203749,0.238461538,0.919618366,31,4.350360536,0.678889319,7.017867258
443,49,0.75,10,10,0.84,150,9,9.2,12.89473684,675.6192858,0,1,44,0.271424435,0.567251131,0.226666667,0.922416107,34,4.015351958,0.836550702,8.440155094
444,49,0.5,10,10,0.84,68,9,12,13.75,645.2419513,0,1,33,0.547348485,0.755781016,0.147058824,0.958735733,10,2.647654604,0.45746512,5.332535343
445,49,0.25,10,10,0.84,96,9,17.7,23.16666667,495.3921781,0,1,24,0.359550562,0.491919488,0.229166667,0.893421053,22,2.058845652,0.966271498,11.95492003
446,49,0.1,10,10,0.84,102,9,57.8,36.26446281,193.8524217,0,1,23,0.35065723,0.521682282,0.284313725,0.884682586,29,2.960466461,1.229796122,11.22110852
447,49,0.075,10,10,0.84,67,9,66.7,50,341.2189685,0,1,18,0.408165121,0.536045903,0.28358209,0.876978743,19,2.226526148,0.954815129,8.78351132
448,49,0.05,10,10,0.84,78,9,80.4,33.63120567,171.522795,0,1,15,0.346666667,0.40361474,0.320512821,0.818181818,25,1.741734709,1.909280016,10.23549735
449,49,0.025,10,10,0.84,17,9,229.1,37.06060606,280.0871198,0,1,11,0.71007371,0.847257882,0.235294118,0.926470588,4,1.57277833,0.372067561,3.286798383
450,49,0.01,10,10,0.84,23,9,668.5,139.4518072,455.3092806,0,1,6,0.447546531,0.530117733,0.565217391,0.656126482,13,1.513303403,1.205410725,4.972703921
451,50,1,10,10,0.84,121,9,4.909090909,10.41666667,2131.996947,1.789939528,6,43,0.293777715,0.622876259,0.223140496,0.928512397,27,4.198449968,0.844889344,8.891163046
452,50,0.75,10,10,0.84,129,9,9.9,12.8,2599.442043,1.790718543,6,47,0.36314239,0.663204588,0.15503876,0.948764535,20,3.326790736,0.805602349,8.391838201
453,50,0.5,10,10,0.84,127,9,11.8,10.57894737,1441.307579,1.790329964,6,38,0.229803665,0.577797058,0.291338583,0.892513436,37,4.536331879,1.160492937,9.899523385
454,50,0.25,10,10,0.84,199,9,21.3,17.48507463,585.5550223,1.789148852,6,38,0.147924993,0.460366917,0.371859296,0.826252474,74,4.522403721,1.704475395,18.03561888
455,50,0.1,10,10,0.84,320,9,31.8,48.13215859,131.8952741,1.786594383,6,30,0.212721758,0.331725239,0.3125,0.845944357,100,3.232844222,3.947445157,32.5178553
456,50,0.075,10,10,0.84,156,9,53.5,63.56842105,452.2088174,1.781365386,6,35,0.151352696,0.511078998,0.384615385,0.816459884,60,4.423645285,1.571952832,12.49729632
457,50,0.05,10,10,0.84,198,9,88.6,45.59036145,597.7807559,1.78194125,6,32,0.411391874,0.426464623,0.171717172,0.928728914,34,2.050498904,2.277930157,16.15832962
458,50,0.025,10,10,0.84,149,9,227.6,143.2266667,80.9037245,1.778580617,6,24,0.345551613,0.393376559,0.187919463,0.885361872,28,1.624325126,1.963472166,12.19230314
459,50,0.01,10,10,0.84,50,9,443.3,217.345679,574.3595284,1.784885925,6,13,0.289620019,0.502796758,0.46,0.749387755,23,2.489621255,1.298766748,5.286788395
460,51,1,10,10,0.84,14,1,6.454545455,12.16666667,1190.603817,2.07034178,8,10,0.816666667,0.902079412,0.214285714,0.945054945,3,1.397916234,0.403561593,3.585802833
461,51,0.75,10,10,0.84,11,1,7.2,9.5,948.5854957,2.06598591,8,8,0.796052632,0.89852354,0.272727273,0.927272727,3,1.564304243,0.343740732,3.884655558
462,51,0.5,10,10,0.84,12,1,9.4,9,945.7696677,2.065963255,8,8,0.818181818,0.8900165,0.25,0.924242424,3,1.060660172,0.398436006,2.726222037
464,51,0.1,10,10,0.84,97,1,50.81818182,50.15116279,336.000423,2.051677596,8,5,0.286205323,0.210220993,0.824742268,0.304338488,80,1.422634355,6.083505792,32.33215125
465,51,0.075,10,10,0.84,56,1,54.4,36.03571429,479.2264518,2.066368541,8,7,0.427480916,0.396549405,0.517857143,0.677922078,29,1.498131225,2.719093498,15.67275782
466,51,0.05,10,10,0.84,29,1,116.4,31.75,728.4690721,2.049172059,8,4,0.47675737,0.420050993,0.689655172,0.492610837,20,0.959646196,2.800517263,10.62026757
467,51,0.025,10,10,0.84,23,1,202.5,127.75,613.0670688,2.07094377,8,3,0.675606641,0.420022841,0.608695652,0.529644269,14,-0.093871341,2.619290344,19.02426298
468,51,0.01,10,10,0.84,5,1,550.5,315.1587302,994.8712625,2.076893172,8,1,0,0,1,0,5,0,0,0
469,52,1,10,10,0.84,12,1,6.7,11.71428571,1000.229302,1.094509188,3,10,0.8,0.931116999,0.25,0.954545455,3,2.666666667,0.256481477,3.24318498
470,52,0.75,10,10,0.84,11,1,5.4,12.25,865.0229564,1.09740996,3,8,0.657608696,0.868103837,0.363636364,0.890909091,4,2.267786838,0.444067013,2.650305195
471,52,0.5,10,10,0.84,10,1,9.2,11.66666667,633.7797514,1.096795224,3,5,0.833333333,0.847221148,0.3,0.844444444,3,0,0.5214524,4.918990736
472,52,0.25,10,10,0.84,7,1,25.1,11,396.9795562,1.096843817,3,6,0.907407407,0.957581513,0.285714286,0.952380952,2,1.788854382,0.335271918,2.08281445
473,52,0.1,10,10,0.84,7,1,38.5,25.55555556,495.6142858,1.096061212,3,6,0.907407407,0.957581513,0.285714286,0.952380952,2,1.788854382,0.317546368,2.322569034
474,52,0.075,10,10,0.84,58,1,72,63.62,527.0017761,1.096756144,3,6,0.381405896,0.395724313,0.620689655,0.572897762,36,1.491213426,3.910476836,15.82034366
476,52,0.025,10,10,0.84,1,1,227.4,164.8043478,366.2720414,1.094361808,3,1,0,0,1,0,1,0,0,0
477,52,0.01,10,10,0.84,14,1,482.6,148,468.2671437,1.096334814,3,3,0.695035461,0.755715883,0.642857143,0.56043956,9,0.652012117,1.104712521,5.838110678
478,53,1,10,10,0.84,85,6,5.818181818,11.51724138,153.9537829,0,1,34,0.278505898,0.667319482,0.270588235,0.905042017,23,4.137480337,0.901595957,4.215171768
479,53,0.75,10,10,0.84,65,6,5.636363636,13.05263158,105.6492938,0,1,30,0.32080486,0.71642145,0.261538462,0.910096154,17,3.784868631,0.758575282,4.114753874
480,53,0.5,10,10,0.84,65,6,7.1,13.92857143,94.39450537,0,1,25,0.335984095,0.666518969,0.292307692,0.894711538,19,3.648711435,0.824529294,4.62529462
