RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barrier.width, barrier.height, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, species.turnover, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal
104, 6, 'fluid', 2, 106.0, 5.4976380623438246, 3.7601795035275885, 4.2045785798996747, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.089999999999999997, 10, 9, 10, 1100.5, 1, 22.474126960160483, nan, 77.604042978540917, 4.6722222222222225, 2.9036138292536666, 20.0, 15.0, 0.29430000000000001, 0.17188244647136691, 0.36573033707865171, 0.75091600111418066, 485.5, 2.3658036879759869, 1.5, 420.5, 'yes', 0.19999999999999996, 0.15581332134417761, 0.00072603059418658363, 0.52281673142345086, 0.53661916428375067, 0.50702836406649443, 0.070935934878379306
105, 6, 'fluid', 2, 55.5, 2.6806105210618014, 4.1118103399388666, 4.7165614611334732, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.080000000000000002, 10, 9, 10, 612.0, 1, 36.28448275862069, 42.0, 82.907215514205575, 8.1277777777777782, 2.9379353799005417, 20.0, 7.5, 0.14545000000000002, 0.16226386519396924, 0.49500831946755408, 0.079494134669336136, 587.0, 2.1538459011129665, 8.0, 731.5, 'yes', 0.19999999999999996, 0.15623571747168835, 0.0007286209712595677, 0.52376038855816742, 0.53793407716722719, 0.50658984507049432, 0.0703153275831159
106, 6, 'fluid', 2, 158.0, 9.7333430576531583, 8.4788172248590854, 6.1778500601154605, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.070000000000000007, 10, 9, 10, 1895.5, 1, 15.716750406383921, 49.75, 59.804534041333383, 2.1277777777777778, 2.8558447714223472, 20.0, 25.5, 0.22739999999999999, 0.14462189386022578, 0.11864406779661017, 0.82742408010852353, 532.5, 2.545774946622601, 4.5, 191.5, 'yes', 0.21568627450980382, 0.15635340277955689, 0.00072674159313614603, 0.5249599957957598, 0.53801414100287015, 0.50695253322270251, 0.069707830950584013
107, 6, 'fluid', 2, 2.5, 0.25344013473568072, 0.24301416737996084, 0.037754790211972922, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.059999999999999998, 10, 9, 10, 53.5, 1, 46.844150766343446, nan, 74.299665217091189, 9.2777777777777786, 2.9323600416218034, 20.0, 4.5, 0.50919999999999999, 0.49718218369561995, 0.28703703703703703, 0.55918647244478237, 32.5, 0.95876899494353651, 4.0, 835.0, 'yes', 0.11111111111111116, 0.15610151861431837, 0.00072244606856767613, 0.52494697486541808, 0.53837830512903462, 0.50586914684077766, 0.069110798486840791
108, 6, 'fluid', 2, 21.0, 1.2867685961859614, 0.5513482686725677, 1.3052852577744156, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.050000000000000003, 10, 9, 10, 170.5, 1, 53.818811729576595, nan, 71.903950678040246, 7.3666666666666671, 2.9259989697250739, 20.0, 9.0, 0.31784999999999997, 0.26184237886604017, 0.21345029239766081, 0.64329782126792867, 74.0, 1.3020837380063064, 8.0, 663.0, 'yes', 0.11111111111111116, 0.15645172405568675, 0.00072380610115550218, 0.52511515904566264, 0.53834901046051742, 0.5054420046989867, 0.068528055941660837
109, 6, 'fluid', 2, 63.0, 2.4949648916692411, 4.7693262793939759, 4.699356446230901, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.040000000000000001, 10, 9, 10, 551.5, 1, 44.769813519813525, nan, 83.374106420105889, 4.6055555555555561, 2.9342601524352121, 20.0, 12.0, 0.33955000000000002, 0.18774461617915539, 0.14700996677740863, 0.75381395512427618, 211.5, 1.5049960991723996, 3.0, 414.5, 'yes', 0.25, 0.15669005885888262, 0.00072548109252433383, 0.52511242693815507, 0.53804358886734627, 0.50533524504524729, 0.067956912177638967
110, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.02, 10, 9, 10, 0.0, 1, 63.030000000000001, nan, nan, 4.2944444444444443, 2.909620540929569, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 3.0, 386.5, 'yes', nan, 0.15669005885888262, 0.00072548109252433383, 0.52511242693815507, 0.53804358886734627, 0.50533524504524729, 0.067956912177638967
111, 6, 'fluid', 2, 1.0, 0.00098747294930195961, 0.0063556029662428237, 0.0, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.01, 10, 9, 10, 3.0, 1, nan, nan, 22.15625, 2.3666666666666663, 2.8706926807267394, 20.0, 2.0, 0.90000000000000002, 0.92389810934537309, 0.33333333333333331, 0.44444444444444442, 2.0, 0.0, 0.0, 213.0, 'yes', 0.0, 0.15657064802680953, 0.00072137490403281258, 0.52448490004458603, 0.53804169475325958, 0.50389417927139579, 0.067396553558520436
112, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.011581585758514673, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.0074999999999999997, 10, 9, 10, 0.5, 1, nan, nan, 22.593220338983052, 1.5611111111111111, 2.8642726860210264, 20.0, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 140.5, 'yes', nan, 0.15682930960320113, 0.00072207750080218337, 0.52387755448284146, 0.53744075129623714, 0.50356583893356144, 0.067117333391124773
113, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 4, 8, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.991825424660278, 1000, 0.0050000000000000001, 10, 9, 10, 0.0, 1, nan, nan, nan, 1.0611111111111111, 2.8443688740333553, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 95.5, 'yes', nan, 0.15682930960320113, 0.00072207750080218337, 0.52387755448284146, 0.53744075129623714, 0.50356583893356144, 0.067117333391124773
114, 7, 'random_walk', 2, 0.5, 0.013591367473526961, 0.017907657842849978, 0.016236257658295894, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 1.0, 10, 9, 10, 6.0, 1, 0.081043198419791088, 4.4035714285714285, 21.982746955345061, 2.5388888888888888, 3.1842073024117417, 26.0, 4.0, 0.90839999999999999, 0.92960064103935824, 0.14285714285714285, 0.70775510204081638, 2.0, -0.14942924536134214, 4.5, 228.5, 'yes', 0.25, 0.15672348954728993, 0.00071808370401162244, 0.52280725667918893, 0.53716868522694727, 0.50298061785545589, 0.069347896608414103
115, 7, 'random_walk', 2, 0.0, 0.023500709274400622, 0.02064512575289118, 0.013405905289071429, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.90000000000000002, 10, 9, 10, 8.5, 1, 0.22945950994228934, 3.9115853658536586, 8.946084337349399, 2.4833333333333334, 3.1855703420921531, 26.0, 5.5, 0.90839999999999999, 0.92960064103935824, 0.10000000000000001, 0.79775510204081634, 2.0, -0.14942924536134208, 3.5, 223.5, 'yes', 0.27272727272727271, 0.15663151989879673, 0.00071644166535017801, 0.52320029953384051, 0.53732927210359327, 0.50321504429529196, 0.070331691610980726
116, 7, 'random_walk', 2, 1.0, 0.015594057204682849, 0.0085013538222436513, 0.0041765611165925642, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.80000000000000004, 10, 9, 10, 7.0, 1, 0.39598685843609771, 6.6594594594594598, 9.9513175906913087, 2.2277777777777779, 3.1952435136254325, 26.0, 3.5, 0.90880000000000005, 0.89845010768803901, 0.66666666666666663, 0.68044077134986236, 2.5, -0.10691671651659736, 6.0, 200.5, 'yes', 0.4285714285714286, 0.1563586017638981, 0.00071592951516973014, 0.52357336388345843, 0.53676465056395561, 0.50221978117761235, 0.072258183009100446
117, 7, 'random_walk', 2, 0.0, 0.019359389106598568, 0.0038959931061032793, 0.027662191104077472, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.69999999999999996, 10, 9, 10, 10.5, 1, 0.45719156912401049, 2.2000000000000002, 6.3025936599423629, 2.2222222222222223, 3.1661380408911448, 25.5, 7.5, 0.85414999999999996, 0.91389689333831059, 0.083333333333333329, 0.84336419753086411, 2.5, 1.004671734915167, 6.0, 200.0, 'yes', 0.33333333333333326, 0.15636010889577365, 0.00071628764759218162, 0.52336098096815886, 0.5364521578276078, 0.50200155322196471, 0.07312473342757396
118, 7, 'random_walk', 2, 1.0, 0.018508832429207089, 0.037239825453929232, 0.032002059523680182, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.59999999999999998, 10, 9, 10, 14.0, 1, 0.70399143354048621, nan, 6.3607123510292531, 3.4555555555555557, 3.2178929738230169, 26.0, 6.0, 0.82735000000000003, 0.84776351205141831, 0.11538461538461539, 0.79055884286653522, 4.0, 0.23882535731277799, 6.0, 311.0, 'yes', 0.33333333333333326, 0.15644492284877637, 0.00071448562588270379, 0.52363004225123944, 0.53637876471036494, 0.50175289596812123, 0.074330518783870508
119, 7, 'random_walk', 2, 1.0, 0.015709402495819258, 0.021406431351057853, 0.030872269116178297, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.5, 10, 9, 10, 13.0, 1, 1.0428399917298674, nan, 10.714285714285714, 1.55, 3.1640986321122755, 26.0, 7.0, 0.91315000000000002, 0.92992720516623606, 0.058823529411764705, 0.83993335896450083, 2.5, -0.0271975322683141, 9.0, 139.5, 'yes', 0.14285714285714279, 0.15646583910329642, 0.00071368152530197713, 0.52343193760694851, 0.53629178252957388, 0.5012177695733071, 0.076446319394590803
120, 7, 'random_walk', 2, 1.0, 0.048889088889529253, 0.15608128917454411, 0.035117892307209297, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.40000000000000002, 10, 9, 10, 30.5, 1, 1.9577408360863839, nan, 14.981375193709464, 2.6499999999999999, 3.2080906568806777, 26.0, 15.0, 0.81909999999999994, 0.85619818197341935, 0.15625, 0.9095543981481482, 4.0, 0.63293831922878763, 5.0, 238.5, 'yes', 0.39999999999999991, 0.15637155139048148, 0.00071170425607522587, 0.52371854493882586, 0.536299982284274, 0.50137194279161756, 0.077705419425262101
121, 7, 'random_walk', 2, 3.0, 0.10249569654845159, 0.26433574524993508, 0.067497323690426825, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.20000000000000001, 10, 9, 10, 48.0, 1, 6.0970755968169765, nan, 21.599087221095335, 2.1833333333333336, 3.1925087062739719, 26.0, 25.0, 0.67044999999999999, 0.79706312563851234, 0.069767441860465115, 0.94024422387978368, 6.0, 1.6893219786290636, 5.5, 196.5, 'yes', 0.080000000000000071, 0.1562688465787197, 0.00070940600699015638, 0.52363530244302858, 0.53598609796481711, 0.50132881796264828, 0.079146587926492498
122, 7, 'random_walk', 2, 2.5, 0.21002459657558337, 0.14598850738304536, 0.18064527350223392, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.10000000000000001, 10, 9, 10, 36.0, 1, 17.158854424054734, nan, 64.233360700602077, 5.1500000000000004, 3.2289959739577383, 26.0, 6.0, 0.67845, 0.54337786412650746, 0.28846153846153844, 0.74828581335779243, 12.5, 0.29226285896062765, 9.5, 463.5, 'yes', 0.16666666666666674, 0.15622902778818409, 0.00070709233261660991, 0.52385422945775484, 0.53633597888716111, 0.50165995690908116, 0.080613889195253585
123, 7, 'random_walk', 2, 9.5, 0.84730443446398684, 0.39987950023080066, 0.34647040226748871, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.089999999999999997, 10, 9, 10, 121.5, 1, 20.592651574662572, nan, 74.078617470741847, 3.6833333333333336, 3.2196540877106319, 26.0, 14.5, 0.62135000000000007, 0.43639944640122957, 0.076612903225806453, 0.8887758766970093, 20.0, 0.27295871284043394, 9.0, 331.5, 'yes', 0.10344827586206895, 0.15628371440735289, 0.00070550748258742485, 0.52384092539861327, 0.53611732625171049, 0.50144784869721204, 0.082651820323862812
124, 7, 'random_walk', 2, 1.0, 0.063047760705455591, 0.011974451059746954, 0.026410914988998668, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.080000000000000002, 10, 9, 10, 11.5, 1, 24.817008862531701, nan, 68.100473321858857, 4.2277777777777779, 3.2246891846684975, 26.0, 4.0, 0.66250000000000009, 0.65335959545205613, 0.34999999999999998, 0.62177514792899413, 6.0, 0.49338220021815871, 4.0, 380.5, 'yes', 0.0, 0.15632472655085966, 0.00070311502484559165, 0.5236643289226145, 0.53648371774016912, 0.50136931471966095, 0.083177648239324817
125, 7, 'random_walk', 2, 22.5, 1.4627763957914599, 1.9600641034356148, 1.6632580657224683, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.070000000000000007, 10, 9, 10, 250.0, 1, 49.808708272859214, nan, 77.073436346753653, 8.81111111111111, 3.2329621397887354, 26.0, 12.0, 0.42645, 0.30451509153892353, 0.12982456140350876, 0.80303408412389987, 82.0, 1.4675197198071119, 4.0, 793.0, 'yes', 0.083333333333333259, 0.15640006624057939, 0.00070089974397405418, 0.52390631744889571, 0.53638720161068032, 0.50170300351662112, 0.084683013484169387
126, 7, 'random_walk', 2, 53.0, 2.750251258337812, 3.6669788370162237, 3.7191362747703849, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.059999999999999998, 10, 9, 10, 497.5, 1, 57.460200968013467, nan, 79.444745729083564, 6.4333333333333336, 3.2273077037905731, 26.0, 17.0, 0.32214999999999999, 0.20827658761592238, 0.12948960302457466, 0.8147440403201639, 139.0, 1.4328073310068379, 10.0, 579.0, 'yes', 0.11764705882352944, 0.15649643324770143, 0.0006990583811238005, 0.52423414834751958, 0.53631387903094607, 0.50212418641274537, 0.085324011600755589
127, 7, 'random_walk', 2, 50.5, 3.992797821173852, 2.2841727516709156, 3.3309314799532679, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.050000000000000003, 10, 9, 10, 547.0, 1, 25.18762344695763, nan, 83.637905827472508, 3.2222222222222223, 3.2137559317347897, 26.0, 9.0, 0.46294999999999997, 0.20321512852938312, 0.16446124763705103, 0.75962638353415202, 176.5, 0.86449258876576129, 3.0, 290.0, 'yes', 0.11111111111111116, 0.15669110265361844, 0.00069675732520290464, 0.52453123423502723, 0.53653569147608737, 0.50242340942269859, 0.086107912720480712
128, 7, 'random_walk', 2, 3.5, 0.042828252677363787, 0.098754680955877028, 0.32574229450607595, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.040000000000000001, 10, 9, 10, 50.5, 1, 66.707920792079207, nan, 73.394021739130437, 8.0666666666666664, 3.2372694107650326, 26.0, 9.0, 0.60620000000000007, 0.58230748708713809, 0.16666666666666666, 0.81667123330813807, 15.0, 1.0177096191564958, 3.5, 726.0, 'yes', 0.0, 0.15673356355536536, 0.00069568419513833444, 0.52467643291080202, 0.53586684998212586, 0.50171159459880077, 0.08755626474812829
129, 7, 'random_walk', 2, 2.0, 0.062719130421039659, 0.097223966312680599, 0.038085395531273547, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.02, 10, 9, 10, 20.5, 1, 72.1875, nan, 71.584739803094237, 4.5888888888888886, 3.2162885143761133, 26.0, 3.0, 0.65195000000000003, 0.44698980220879492, 0.29999999999999999, 0.48553854875283448, 13.0, 0.055864649574699721, 4.0, 413.0, 'yes', 0.0, 0.15669875934782646, 0.00069271753844027124, 0.52532675435239296, 0.53605118450179678, 0.50310914712294197, 0.088478491771372209
130, 7, 'random_walk', 2, 4.0, 0.0017746337950654278, 0.14757497447754636, 0.014773587196589666, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.01, 10, 9, 10, 14.0, 1, 67.166666666666671, nan, 64.231012658227854, 2.2944444444444443, 3.1851956654367344, 26.0, 4.0, 0.72120000000000006, 0.71728862747152911, 0.17857142857142858, 0.64285714285714279, 6.5, 0.3165048290103597, 0.0, 206.5, 'yes', 0.0, 0.15672874567574754, 0.00069177218121167165, 0.5252921170536492, 0.53546157486182644, 0.50256922750754118, 0.089491742983645844
131, 7, 'random_walk', 2, 0.0, 0.0, 0.0, 0.0, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.0074999999999999997, 10, 9, 10, 0.0, 1, nan, nan, nan, 1.788888888888889, 3.1876596187699353, 26.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 161.0, 'yes', nan, 0.15672874567574754, 0.00069177218121167165, 0.5252921170536492, 0.53546157486182644, 0.50256922750754118, 0.089491742983645844
132, 7, 'random_walk', 2, 0.0, 0.0, 0.0, 0.0, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.5, 0.0, 0.0, 0.9946277104165366, 1000, 0.0050000000000000001, 10, 9, 10, 0.0, 1, nan, nan, nan, 1.2777777777777777, 3.1741218506978921, 26.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 115.0, 'yes', nan, 0.15672874567574754, 0.00069177218121167165, 0.5252921170536492, 0.53546157486182644, 0.50256922750754118, 0.089491742983645844
133, 8, 'random_walk', 2, 1.0, 0.0091593850070574023, 0.00091426333415500771, 0.0028856835373364254, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 1.0, 7, 6, 10, 3.5, 1, 0.024267119077095566, 2.3888888888888888, 2.8195214979195562, 4.8690476190476186, 3.1878846924949751, 26.0, 2.0, 0.92854999999999999, 0.93540728730354405, 0.083333333333333329, 0.30555555555555558, 2.0, 0.0, 3.0, 204.5, 'yes', 0.5, 0.15685112236814508, 0.00068754490037683884, 0.52525145905255288, 0.53558072617351216, 0.50162080809252241, 0.08883439898792235
134, 8, 'random_walk', 2, 1.5, 0.014330673200363908, 0.0013514644559313171, 0.011208561447237475, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.90000000000000002, 7, 6, 10, 4.0, 1, 0.055037474776592682, 5.6935975609756095, 1.5428919577579205, 4.7261904761904763, 3.2069576013708567, 26.0, 2.0, 0.93074999999999997, 0.94887372205356546, 0.20000000000000001, 0.4622222222222222, 2.5, 0.0, 4.0, 198.5, 'yes', 0.0, 0.15688024968108108, 0.00068481539616131694, 0.52455279534605825, 0.5351448861523842, 0.50123369845140064, 0.088189194138808505
135, 8, 'random_walk', 2, 0.5, 0.018279947519227985, 0.0057458640690084273, 0.019123925650243762, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.80000000000000004, 7, 6, 10, 5.0, 1, 0.081704466667272199, nan, 3.686228813559322, 3.9642857142857144, 3.1550670899524675, 26.0, 3.5, 0.89444999999999997, 0.92809221490724814, 0.16666666666666666, 0.67361111111111116, 2.0, 0.35355339059327395, 4.0, 166.5, 'yes', 0.4285714285714286, 0.15691209326298772, 0.00068238486248753275, 0.52421681710052559, 0.53477808031228946, 0.50092997120515281, 0.087552772796198122
136, 8, 'random_walk', 2, 0.5, 0.020726408138320551, 0.0018161396650834549, 0.010220681293267614, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.69999999999999996, 7, 6, 10, 4.5, 1, 0.10741447552206107, 4.7272727272727275, 5.35987460815047, 3.6785714285714284, 3.1538207304792856, 26.0, 3.0, 0.90000000000000002, 0.92389810934537309, 0.33333333333333331, 0.58333333333333326, 2.0, 0.0, 3.0, 154.5, 'yes', 0.33333333333333326, 0.15684497927609484, 0.00068011139914496963, 0.5243577034971475, 0.53390638027108628, 0.50047855052188439, 0.086925671694649043
137, 8, 'random_walk', 2, 1.5, 0.012722931804947213, 0.012693172944173881, 0.0031029383304777558, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.59999999999999998, 7, 6, 10, 7.0, 1, 0.29702652803420465, 3.833333333333333, 5.3071206115515288, 4.1190476190476186, 3.1893056851399919, 26.0, 4.5, 0.73570000000000002, 0.83166268603257432, 0.125, 0.67013888888888884, 3.5, 1.3273502691896255, 4.0, 173.0, 'yes', 0.33333333333333326, 0.15681063319558186, 0.00067754479932922594, 0.52483358678113878, 0.53314244460385773, 0.50006068658503422, 0.086313840635902112
138, 8, 'random_walk', 2, 0.0, 0.033081512944073244, 0.002229311824323732, 0.0014245550468118817, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.5, 7, 6, 10, 4.0, 1, 0.5225418224032532, 9.2833333333333332, 3.0376773049645389, 2.916666666666667, 3.1001272445565897, 25.0, 4.0, 1.0, 1.0, 0.10000000000000001, 0.73333333333333339, 1.0, 0.0, 3.0, 122.5, 'yes', 0.25, 0.15686172862375297, 0.00067700655353447842, 0.5250674829709604, 0.53232564131172755, 0.4998674623330992, 0.085712900472889125
139, 8, 'random_walk', 2, 0.5, 0.012633010126187172, 0.015312435158615106, 0.017730311330798304, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.40000000000000002, 7, 6, 10, 9.5, 1, 0.75835646072110374, 6.7000000000000002, 10.280303030303031, 4.2619047619047619, 3.16584292838562, 26.0, 5.5, 0.83474999999999999, 0.86818521693915152, 0.090909090909090912, 0.77815082644628097, 3.0, 0.53514012780298881, 6.0, 179.0, 'yes', 0.27272727272727271, 0.15680167470058237, 0.00067573341268596188, 0.5250637463271639, 0.53192840982519229, 0.4997413292503009, 0.085120602175392107
140, 8, 'random_walk', 2, 1.5, 0.0087564247915355997, 0.026254764336765657, 0.0034084242428303879, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.20000000000000001, 7, 6, 10, 12.5, 1, 3.1063969912432547, nan, 41.239684747334259, 5.1071428571428577, 3.207099080265694, 26.0, 3.5, 0.79005000000000003, 0.7133652126070702, 0.125, 0.63223379629629628, 5.5, -0.35355339059327373, 3.0, 214.5, 'yes', 0.14285714285714279, 0.15690510854704623, 0.00067271327768696502, 0.525518803335841, 0.53088491408215299, 0.49956866335203837, 0.084535117582510144
141, 8, 'random_walk', 2, 0.0, 0.046671073549415798, 0.001410947315554828, 0.023218796022439148, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.10000000000000001, 7, 6, 10, 10.0, 1, nan, nan, 45.235362997658079, 8.5357142857142865, 3.2158139384394797, 26.0, 5.0, 0.75784999999999991, 0.83024890581013633, 0.090909090909090912, 0.7173757779818386, 4.0, -0.068603623482223264, 14.5, 358.5, 'yes', 0.0, 0.15696294819527443, 0.00066917854267112763, 0.52520461708305688, 0.53099325343768244, 0.49927651765391884, 0.08395958206895246
142, 8, 'random_walk', 2, 2.5, 0.056465927071085109, 0.14930283404264999, 0.026172936853597395, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.089999999999999997, 7, 6, 10, 23.5, 1, nan, nan, 53.492253521126763, 5.833333333333333, 3.1939734900962184, 26.0, 8.0, 0.52190000000000003, 0.65044745201833076, 0.1875, 0.75619617727368205, 10.0, 1.7535292558508022, 6.0, 245.0, 'yes', 0.125, 0.15711767800181567, 0.00066689964698137233, 0.52525992055733084, 0.53095415827522652, 0.49897503231739865, 0.08339271777115706
143, 8, 'random_walk', 2, 2.0, 0.25019640038266189, 0.026240247751943335, 0.14894628029901757, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.080000000000000002, 7, 6, 10, 28.5, 1, 22.403731976251059, nan, 61.303339266367438, 11.44047619047619, 3.2094533473506131, 26.0, 3.0, 0.54315000000000002, 0.48086452304967509, 0.6428571428571429, 0.3276958931720837, 22.5, 0.54607402838611196, 9.5, 480.5, 'yes', 0.33333333333333326, 0.15728581206184608, 0.00066539949387834675, 0.52519907599572002, 0.53076805498312019, 0.49906771530192523, 0.082834292139496321
144, 8, 'random_walk', 2, 0.5, 0.014188446941940214, 0.014022606652517505, 0.06246461088071123, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.070000000000000007, 7, 6, 10, 8.5, 1, nan, nan, 69.924593495934957, 4.9285714285714288, 3.2085604096674949, 26.0, 3.5, 0.6551499999999999, 0.70370174317332901, 0.5, 0.55578512396694213, 5.0, 0.6981806291506123, 7.5, 207.0, 'yes', 0.4285714285714286, 0.15726652935874513, 0.00068263980866440168, 0.52507807649721672, 0.53096212208458493, 0.49953996609764617, 0.082297452178256764
145, 8, 'random_walk', 2, 2.0, 0.15180704974688375, 0.005187205929524652, 0.43223202685054285, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.059999999999999998, 7, 6, 10, 33.0, 1, 28.367365641503575, nan, 71.097902097902093, 7.7380952380952381, 3.2044172892073313, 26.0, 8.0, 0.46950000000000003, 0.61902968666514546, 0.22727272727272727, 0.73370064279155189, 15.0, 1.8078923646715355, 4.0, 325.0, 'yes', 0.0, 0.15734168352628389, 0.00067951698501884429, 0.52528324451593933, 0.53027540393305472, 0.49976162748905506, 0.081757576153760614
146, 8, 'random_walk', 2, 7.5, 0.26157835763003989, 0.48474735278605241, 0.46784726594232939, 400, 8, 10, 8, 10000, 0.2, 0.0001, 0.01, 0.0, 0.0, 0.9911095178240321, 1000, 0.050000000000000003, 7, 6, 10, 75.0, 1, 17.397813745621452, nan, 74.235314009661835, 13.261904761904763, 3.2384993153621928, 26.0, 5.0, 0.56764999999999999, 0.4489958700219569, 0.1951219512195122, 0.6476600114448271, 34.5, 0.45303997309728344, 4.0, 557.0, 'yes', 0.0, 0.1573773423039172, 0.00067579140244719224, 0.52532908816643864, 0.53015116659356476, 0.49985351577203729, 0.081223480561745179
