36 , 4 , 6, 6, 6, 9, 7, 9, 8, 8, 6, 8, 9, 6, 5, 9, 6, 9, 6, 5, 8, 9, 6, 8, 9, 6, 8, 6, 9, 7, 6, 8, 6, 9, 8, 6, 8, 7, 6, 8, 8, 6, 9, 9, 6, 7, 9, 9, 7, 8, 6, 8
37 , 4 , 11, 10, 10, 10, 9, 12, 10, 9, 11, 8, 12, 7, 10, 10, 10, 7, 12, 11, 10, 10, 9, 12, 8, 11, 8, 11, 12, 9, 10, 7, 7, 7, 10, 10, 10, 9, 12, 9, 10, 9
38 , 4 , 12, 11, 16, 14, 17, 14, 13, 14, 13, 17, 13, 13, 12, 17, 14, 12, 17, 12, 17, 13, 10, 18, 12, 17, 10, 13, 11, 16, 14, 16, 11, 12, 12, 13, 10, 16, 10, 14, 11, 18
39 , 4 , 25, 34, 34, 24, 22, 22, 33, 20, 29, 25, 34, 20, 25, 35, 29, 23, 26, 32, 35, 28
40 , 4 , 
41 , 4 , 
42 , 4 , 
43 , 4 , 241, 261, 235, 251, 325, 240, 303, 343, 332, 340
44 , 4 , 
45 , 5 , 5, 4, 4, 5, 6, 6, 4, 6, 6, 7, 7, 6, 6, 5, 5, 6, 4, 5, 4, 4, 6, 6, 4, 5, 4, 4, 6, 6, 4, 6, 6, 6, 5, 4, 6, 4, 6, 4, 6, 5, 5, 6, 6, 4, 6, 7, 5, 5, 7, 5
46 , 5 , 7, 6, 8, 7, 8, 7, 5, 8, 6, 6, 6, 8, 8, 8, 9, 7, 7, 8, 7, 7, 6, 6, 5, 8, 5, 6, 7, 8, 5, 9, 7, 8, 8, 8, 6, 8, 8, 8, 8, 6
47 , 5 , 9, 12, 8, 10, 7, 12, 12, 7, 9, 7, 9, 8, 11, 8, 12, 9, 10, 7, 12, 10, 13, 10, 8, 11, 7, 10, 11, 9, 12, 9, 8, 12, 9, 12, 10, 10, 11, 8, 7, 12
48 , 5 , 24, 18, 16, 22, 24, 20, 20, 23, 23, 24, 24, 18, 14, 24, 25, 17, 24, 14, 25, 18
49 , 5 , 37, 60, 60, 45, 45, 55, 34, 38, 47, 41, 40, 53, 42, 38, 43, 50, 40, 51, 47, 53
50 , 5 , 47, 49, 67, 52, 77, 45, 79, 69, 45, 51
51 , 5 , 75, 121, 95, 85, 87, 75, 118, 85, 76, 79
52 , 5 , 176, 171, 196, 205, 133, 158, 217, 209, 198, 177
53 , 5 , 
54 , 6 , 5, 5, 6, 6, 5, 6, 5, 5, 4, 6, 5, 6, 5, 5, 5, 5, 6
55 , 6 , 7, 9, 6, 5, 6, 8, 6, 5, 6, 8, 8, 7, 7, 5, 7, 6, 8, 6, 8, 8
56 , 6 , 7, 10, 11, 11, 8, 10, 8, 13, 7, 11, 11, 7, 12, 12, 10, 9, 9, 9, 10, 11, 8, 10, 11
57 , 6 , 22, 15, 23, 17, 14, 24, 18, 14, 20, 22, 23, 16, 16, 18, 24, 14, 21, 14, 24, 14
58 , 6 , 58, 34, 53, 53, 61, 34, 34, 41, 38, 61, 59, 42, 55, 53, 51, 39, 37, 49, 48, 49
59 , 6 , 63, 63, 45, 45, 63, 58, 58, 70, 50, 45
60 , 6 , 101, 89, 70, 78, 105, 122, 77, 102, 76, 84
