RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barriers, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, Whittakers.turnover, Jaccards.dissimilarity, Sorensens.dissimilarity, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal, amplitude, flux, frequency, phase, disturbance
84, 6, 'fluid', 2, 29.0, 4.8938947912242554, 3.0728805725823278, 3.9123199915427094, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.20000000000000001, 20, 7, 10, 568.5, 0.0, 12.043445413034455, 48.083333333333329, 83.427545182883847, 2.6392857142857142, 2.6738064131100057, 17.0, 9.0, 0.40615000000000001, 0.27819624235684631, 0.21428571428571427, 0.72263973272755844, 243.5, 1.3250129341470216, 14.0, 369.5, 'yes', 0.11111111111111116, 0.19999999999999996, 0.11111111111111116, 0.18570542584069546, 0.0010959786707196574, 0.51632402394394405, 0.55101723642154388, 0.51463319695236343, 0.00037864210989975385, 0.4, 'yes', 0.1, 10, 0.0001
85, 6, 'fluid', 2, 44.5, 1.9276211305698894, 2.7445020083550844, 3.3484695868665852, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.10000000000000001, 20, 7, 10, 929.5, 0.0, 15.820790285914946, nan, 86.805328512195388, 0.96785714285714286, 2.707628023861667, 17.0, 8.5, 0.4995, 0.13069210766745393, 0.16988210075026794, 0.76332626082818711, 329.0, 0.70405900054530812, 7.0, 135.5, 'yes', 0.29411764705882359, 0.45454545454545459, 0.29411764705882348, 0.19075966282969162, 0.0010966488899787541, 0.51590406513739195, 0.55236622015789549, 0.5181185734103736, 0.00037320564309948755, 0.4, 'yes', 0.1, 10, 0.0001
86, 6, 'fluid', 2, 37.0, 2.6329307526752217, 3.6382766550320085, 1.7675683348159339, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.080000000000000002, 20, 7, 10, 662.5, 0.0, 23.051381324233873, nan, 85.726899053917521, 1.4178571428571427, 2.6449024862024038, 17.0, 7.5, 0.45829999999999999, 0.11129615300826484, 0.18631732168850074, 0.70806705428436678, 276.0, 0.71540184370409299, 8.0, 198.5, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.19663220182732163, 0.001098569598747434, 0.51493848827199773, 0.55099264957922045, 0.51618453488940896, 0.0003704840282303513, 0.4, 'yes', 0.1, 10, 0.0001
87, 6, 'fluid', 2, 16.0, 2.3062576049704884, 2.2604669241626141, 2.5226417513699708, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.059999999999999998, 20, 7, 10, 262.0, 0.0, 52.211238997968856, nan, 81.769513621928809, 3.1464285714285714, 2.6746017862570506, 17.0, 4.0, 0.26544999999999996, 0.13056093212850867, 0.38487972508591067, 0.057802706280588589, 254.5, 1.1538688938221719, 6.0, 440.5, 'yes', 0.25, 0.40000000000000002, 0.25, 0.19732913731529064, 0.0011025947189361553, 0.51591306257888714, 0.55094920973078798, 0.5216830173264102, 0.00037610449896585913, 0.4, 'yes', 0.1, 10, 0.0001
88, 6, 'fluid', 2, 1.5, 0.3181414995353733, 0.10934944475685926, 0.12093668103385502, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.040000000000000001, 20, 7, 10, 52.0, 0.0, 56.172619047619051, nan, 77.626558265582659, 2.3357142857142854, 2.6459715577336906, 17.0, 4.0, 0.4526, 0.2893784028548993, 0.35576923076923078, 0.44748520710059175, 36.5, 0.84765221459099549, 4.0, 327.0, 'yes', 0.0, 0.0, 0.0, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
89, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.02, 20, 7, 10, 0.0, 0.0, 42.638888888888886, nan, nan, 1.4785714285714286, 2.6642304796143321, 17.0, 0.0, nan, nan, nan, nan, nan, nan, 3.0, 207.0, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
90, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.01, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.63928571428571423, 2.5582811336282552, 17.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 89.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
91, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.0080000000000000002, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.68928571428571428, 2.5254735643066533, 16.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 96.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
92, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.0060000000000000001, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.40357142857142858, 2.6148869478174754, 16.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 56.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
93, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.0040000000000000001, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.34999999999999998, 2.6670687446675103, 16.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 49.0, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
94, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.002, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.125, 2.1291834083027821, 10.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 17.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
95, 6, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 4, 3, 100000, 0.6, 0.001, 1e-10, 1, 0.9928921820995222, 100, 0.001, 20, 7, 10, 0.0, 0.0, nan, nan, nan, 0.035714285714285712, 1.3321790402101223, 4.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 5.0, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.4, 'yes', 0.1, 10, 0.0001
96, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 1.0, 20, 5, 10, 0.0, 0.0, 9.2413607324264007, 10.274478330658106, nan, 9.3599999999999994, 2.9721562486349482, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 10.0, 936.0, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.5, 'yes', 0.1, 2, 0.0001
97, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.80000000000000004, 20, 5, 10, 0.0, 0.0, 11.271119217936569, 9.9930555555555554, nan, 9.6950000000000003, 2.9734431742064928, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 8.5, 969.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.5, 'yes', 0.1, 2, 0.0001
98, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.59999999999999998, 20, 5, 10, 0.0, 0.0, 14.933439000960615, 16.385057471264368, nan, 9.3900000000000006, 2.9663463960813035, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 10.5, 939.0, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.5, 'yes', 0.1, 2, 0.0001
99, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.40000000000000002, 20, 5, 10, 0.0, 0.0, 19.956231490508074, 28.034615384615385, nan, 9.2650000000000006, 2.9663196545825685, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 13.0, 926.5, 'yes', nan, nan, nan, 0.19882557160104603, 0.0011002970499452587, 0.51799617651744867, 0.55007314720483147, 0.52585514864022609, 0.00036805824624133482, 0.5, 'yes', 0.1, 2, 0.0001
100, 7, 'fluid', 2, 7.0, 0.2682857783840269, 0.3504998669321906, 0.35547371596847555, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.20000000000000001, 20, 5, 10, 73.0, 0.0, 15.977123087240138, 32.214285714285715, 80.392905612272301, 6.1799999999999997, 2.974968942763307, 20.0, 1.0, 1.0, 1.0, 1.325, 0.0, 73.0, 0.0, 8.0, 618.0, 'yes', 0.0, 0.0, 0.0, 0.1994209093590163, 0.0011008088983161374, 0.51553565629707421, 0.55115615100087589, 0.5252619140504754, 0.00036035806890281154, 0.5, 'yes', 0.1, 2, 0.0001
101, 7, 'fluid', 2, 15.0, 0.80000349109190871, 1.3792472877099451, 1.6258738449389298, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.10000000000000001, 20, 5, 10, 178.5, 0.0, 28.660374066578267, nan, 81.573263298069094, 3.7149999999999999, 2.948755489866258, 20.0, 2.5, 0.71694999999999998, 0.48958462469104963, 0.40058479532163743, 0.42381987666384785, 124.0, -0.033341479638199306, 9.0, 371.5, 'yes', 0.19999999999999996, 0.33333333333333337, 0.19999999999999996, 0.20097113140604478, 0.0011160318056707213, 0.51681164452509032, 0.54989774658303692, 0.52394673065078123, 0.0003600959810516826, 0.5, 'yes', 0.1, 2, 0.0001
102, 7, 'fluid', 2, 25.0, 1.2391343400691426, 1.4282686927521588, 2.2703094095171892, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.080000000000000002, 20, 5, 10, 380.0, 0.0, 16.682619574071921, nan, 83.744979461433132, 1.7250000000000001, 2.9279931789459774, 20.0, 5.0, 0.4652, 0.17026387849790636, 0.29189189189189191, 0.56992393801125607, 207.5, 0.61939307685706702, 6.0, 172.5, 'yes', 0.19999999999999996, 0.33333333333333337, 0.19999999999999996, 0.2028454076819802, 0.0011185908190504458, 0.51572523324052688, 0.54958008313697293, 0.52334389999397191, 0.00035412162173989101, 0.5, 'yes', 0.1, 2, 0.0001
103, 7, 'fluid', 2, 19.5, 2.0381158698307758, 0.58547326659878607, 0.61978981027959357, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.059999999999999998, 20, 5, 10, 259.0, 0.0, 16.493248045486851, nan, 86.446980097498425, 1.365, 2.9306116303367467, 20.0, 6.5, 0.59599999999999997, 0.39595285665497426, 0.20647773279352227, 0.73991222148857194, 94.0, 0.45946490023415887, 3.0, 136.5, 'yes', 0.076923076923076872, 0.1428571428571429, 0.076923076923076872, 0.2040597687358853, 0.0011272706982624167, 0.51470247366400357, 0.55031082098657447, 0.52395017539631639, 0.00034892319518704351, 0.5, 'yes', 0.1, 2, 0.0001
104, 7, 'fluid', 2, 15.0, 1.1446371728534288, 0.65143816416404121, 1.1221792184094337, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.040000000000000001, 20, 5, 10, 239.0, 0.0, 42.721853146853149, nan, 82.629724622030238, 1.4649999999999999, 2.9186262697140579, 20.0, 7.0, 0.56850000000000001, 0.20761602375185773, 0.13765182186234817, 0.7410193925562214, 80.0, 0.15215752098669633, 4.0, 146.5, 'yes', 0.28571428571428581, 0.44444444444444442, 0.2857142857142857, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
105, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.02, 20, 5, 10, 0.0, 0.0, 42.365384615384613, nan, nan, 1.8300000000000001, 2.9543995311141913, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 3.0, 183.0, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
106, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.01, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 1.0150000000000001, 2.8678086352927985, 20.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 101.5, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
107, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.0080000000000000002, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 0.93500000000000005, 2.9116428485966219, 19.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 93.5, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
108, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.0060000000000000001, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 0.495, 2.778255962278342, 19.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 49.5, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
109, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.0040000000000000001, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 0.35999999999999999, 2.635846554597788, 16.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 36.0, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
110, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.002, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 0.16999999999999998, 2.1776327926806274, 10.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 17.0, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
111, 7, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 7, 8, 5, 40000, 0.4, 0.002, 1e-10, 1, 0.9950873443392527, 100, 0.001, 20, 5, 10, 0.0, 0.0, nan, nan, nan, 0.13, 2.0981473891350673, 9.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 13.0, 'yes', nan, nan, nan, 0.20587472459415768, 0.0011380212276609983, 0.51495635097097525, 0.54942887679885277, 0.52440465284872539, 0.00035152190259128121, 0.5, 'yes', 0.1, 2, 0.0001
112, 8, 'fluid', 2, 0.0, 0.044619879441995747, 0.038902502739702749, 0.047239830421244078, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 1.0, 10, 6, 10, 4.5, 0.005, 5.0000796037204331, 5.9397163120567376, 6.0084544253632757, 15.5, 2.4634179453611598, 13.0, 3.0, 0.92854999999999999, 0.93540728730354405, 0.5, 0.63888888888888895, 2.0, 0.0, 5.5, 930.0, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.20703241778141285, 0.0011278405009883161, 0.5112665969055149, 0.54857879007751975, 0.52171793095756924, 0.00034489040933708163, 0.3, 'yes', 0.08, 5, 0.0001
113, 8, 'fluid', 2, 1.0, 0.067484545368992177, 0.018616374968623894, 0.016805238224512631, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.80000000000000004, 10, 6, 10, 5.5, 0.005, 5.9759453951786581, 6.4637681159420293, 9.0214577656675736, 15.366666666666667, 2.4324175014061664, 13.0, 3.0, 0.80735000000000001, 0.85199624115254369, 0.25, 0.58555555555555561, 3.0, 0.35355339059327362, 6.0, 922.0, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.20780675941819354, 0.0011192461021246934, 0.50802001258941809, 0.54812010121689281, 0.52197170193359244, 0.00033851154439732773, 0.3, 'yes', 0.08, 5, 0.0001
114, 8, 'fluid', 2, 2.5, 0.12475702573927472, 0.12858359515394224, 0.038426243312312369, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.59999999999999998, 10, 6, 10, 15.0, 0.005, 7.6226364516567848, 9.4909090909090903, 9.4939989785495413, 14.425000000000001, 2.4461418549730043, 13.0, 4.5, 0.80735000000000001, 0.7146088050626469, 0.13333333333333333, 0.67999999999999994, 6.0, -0.23516523016849297, 6.0, 865.5, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.20964371884516261, 0.0011242493008918597, 0.50593665673453614, 0.54724378816832353, 0.52050172610559808, 0.00038447287433575241, 0.3, 'yes', 0.08, 5, 0.0001
115, 8, 'fluid', 2, 2.0, 0.074300479419706078, 0.023440226457923041, 0.036782970082228417, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.40000000000000002, 10, 6, 10, 9.5, 0.005, 10.85619248211998, nan, 13.160092961487383, 14.841666666666667, 2.465792196361007, 13.0, 3.5, 0.79804999999999993, 0.78474985517450824, 0.18181818181818182, 0.63571797520661155, 4.5, 0.026424492707029901, 6.5, 890.5, 'yes', 0.4285714285714286, 0.59999999999999998, 0.4285714285714286, 0.20907278937568616, 0.0011135838962406915, 0.50376603974371748, 0.54732193873624746, 0.51863009464468801, 0.00037760181242133499, 0.3, 'yes', 0.08, 5, 0.0001
116, 8, 'fluid', 2, 2.0, 0.022556760339450588, 0.00087176085123567837, 0.013629287925815914, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.20000000000000001, 10, 6, 10, 5.0, 0.005, 20.022606181697093, 20.26923076923077, 25.643523702874205, 15.35, 2.4409062654815878, 13.0, 1.0, 1.0, 1.0, 0.75, 0.0, 5.0, 0.0, 6.5, 921.0, 'yes', 0.0, 0.0, 0.0, 0.20707029586786113, 0.0011035294477810612, 0.50622773035873336, 0.54703950720499717, 0.51776780239340159, 0.00037097835634167134, 0.3, 'yes', 0.08, 5, 0.0001
117, 8, 'fluid', 2, 95.5, 13.542639186436702, 3.9538702226245306, 4.9074582145012684, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.10000000000000001, 10, 6, 10, 1522.5, 0.005, 21.373346104954074, 57.200000000000003, 89.66487781941359, 5.8333333333333339, 2.377428169303732, 13.0, 9.5, 0.1188, 0.11694875551581979, 0.6731517509727627, 0.044919815593214452, 1489.0, 2.5266662615644515, 4.5, 350.0, 'yes', 0.68421052631578938, 0.8125, 0.68421052631578949, 0.20928764567086977, 0.001098463149439898, 0.50480323242886493, 0.54468501373227851, 0.5115729201432041, 0.00036908653685415913, 0.3, 'yes', 0.08, 5, 0.0001
118, 8, 'fluid', 2, 11.5, 0.56887775266576313, 0.81579642773222183, 1.9281371131176837, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.080000000000000002, 10, 6, 10, 210.5, 0.005, 21.974471021159154, nan, 85.374768730727567, 8.7250000000000014, 2.468953677368197, 13.0, 5.0, 0.22625000000000001, 0.17599052640404667, 0.73765432098765427, 0.11496203245889441, 197.0, 1.4967691567100845, 3.5, 523.5, 'yes', 0.19999999999999996, 0.33333333333333337, 0.19999999999999996, 0.21013441137732286, 0.00108871168038428, 0.50158760617272757, 0.5429367284880865, 0.51451047525638693, 0.00037716612764453585, 0.3, 'yes', 0.08, 5, 0.0001
119, 8, 'fluid', 2, 85.0, 1.9909829543639574, 4.5157191058315647, 3.0251774981841493, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.059999999999999998, 10, 6, 10, 1578.5, 0.005, 17.644060174965251, nan, 83.456643258987356, 2.0333333333333332, 2.4596943342141024, 13.0, 7.5, 0.40715000000000001, 0.088030174145770135, 0.22864167178856792, 0.67103350176218202, 769.5, 1.1876445747361548, 1.5, 122.0, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.21005163134227592, 0.0010776230978344779, 0.5009623027520107, 0.54281850566472234, 0.51438935237780037, 0.00037200854247620112, 0.3, 'yes', 0.08, 5, 0.0001
120, 8, 'fluid', 2, 46.0, 5.2437585036819314, 2.3656898618346354, 4.2215341080635511, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.040000000000000001, 10, 6, 10, 639.5, 0.005, 31.205503439649782, nan, 89.56497399397756, 4.1500000000000004, 2.4169974627599049, 13.0, 6.0, 0.26669999999999999, 0.098977657655537954, 0.33382352941176469, 0.35970665831776577, 493.5, 1.509700253290237, 1.0, 249.0, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.21091594526368479, 0.0010732729358175707, 0.50123644869020778, 0.54158370460452387, 0.5149480630701293, 0.00036893318582257223, 0.3, 'yes', 0.08, 5, 0.0001
121, 8, 'fluid', 2, 26.5, 3.1316975572825356, 3.000210413985549, 2.5174626747535029, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.02, 10, 6, 10, 434.5, 0.005, 28.896458583433372, nan, 87.111879980484645, 2.1749999999999998, 2.4200257402813197, 13.0, 4.5, 0.4204, 0.11988625973655592, 0.28131634819532908, 0.46462862003657079, 288.5, 0.75769699654127476, 0.0, 130.5, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.21357617417134614, 0.0010707906316036544, 0.49943817858368633, 0.53888071088674716, 0.51314102585081667, 0.00036635708341459738, 0.3, 'yes', 0.08, 5, 0.0001
122, 8, 'fluid', 2, 24.0, 0.75589549749397378, 2.1541454586844928, 0.23861664760755019, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.01, 10, 6, 10, 628.5, 0.005, 29.390977443609021, nan, 90.417220209339774, 0.78333333333333333, 2.4461825511605744, 13.0, 2.5, 0.41854999999999998, 0.064966502218305078, 0.46171516079632463, 0.0047086396687390231, 627.0, 0.35355339059327384, 1.0, 47.0, 'yes', 0.60000000000000009, 0.75, 0.59999999999999998, 0.21519255285672709, 0.0010581023982061473, 0.50500854794610983, 0.53942754291334805, 0.51551809905622303, 0.00036332389076478407, 0.3, 'yes', 0.08, 5, 0.0001
123, 8, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.0080000000000000002, 10, 6, 10, 0.0, 0.005, 49.214285714285715, nan, nan, 2.8166666666666664, 2.4833596371621192, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 169.0, 'yes', nan, nan, nan, 0.21519255285672709, 0.0010581023982061473, 0.50500854794610983, 0.53942754291334805, 0.51551809905622303, 0.00036332389076478407, 0.3, 'yes', 0.08, 5, 0.0001
124, 8, 'fluid', 2, 0.5, 0.047743500966067443, -2.7755575615628914e-17, 4.6505391747969638e-05, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.0060000000000000001, 10, 6, 10, 3.5, 0.005, nan, nan, 79.076119402985071, 2.0250000000000004, 2.4627780638285737, 13.0, 1.5, 0.86765000000000003, 0.85743279166526021, 1.0, 0.15999999999999998, 3.0, 0.0, 3.0, 121.5, 'yes', 0.33333333333333326, 0.5, 0.33333333333333337, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.08, 5, 0.0001
125, 8, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.0040000000000000001, 10, 6, 10, 0.0, 0.005, nan, nan, nan, 1.2416666666666667, 2.3300469005583722, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 1.0, 74.5, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.08, 5, 0.0001
